masse_A
t,x,y
4.333333333E-1,8.338128812E-1,1.590634809E-1
4.416666667E-1,8.334222266E-1,1.574476144E-1
4.500000000E-1,8.338776222E-1,1.594166072E-1
4.583333333E-1,8.334006373E-1,1.573326989E-1
4.666666667E-1,8.339180000E-1,1.596324005E-1
4.750000000E-1,8.334501793E-1,1.578982523E-1
4.833333333E-1,8.338537477E-1,1.591640865E-1
4.916666667E-1,8.337727657E-1,1.589433334E-1
5.000000000E-1,8.334313355E-1,1.573360423E-1
5.083333333E-1,8.338464932E-1,1.593063809E-1
5.166666667E-1,8.334077284E-1,1.572587391E-1
5.250000000E-1,8.339015887E-1,1.595614777E-1
5.333333333E-1,8.334543462E-1,1.578835150E-1
5.416666667E-1,8.338477958E-1,1.591479406E-1
5.500000000E-1,8.334219020E-1,1.575465582E-1
5.583333333E-1,8.339086726E-1,1.595093691E-1
5.666666667E-1,8.337941512E-1,1.590866788E-1
5.750000000E-1,8.334093684E-1,1.571699516E-1
5.833333333E-1,8.338590837E-1,1.593884809E-1
5.916666667E-1,8.333981180E-1,1.571906003E-1
6.000000000E-1,8.339035009E-1,1.596067061E-1
6.083333333E-1,8.334480482E-1,1.578337135E-1
6.166666667E-1,8.338526527E-1,1.591865000E-1
6.250000000E-1,8.337730893E-1,1.589453977E-1
6.333333333E-1,8.334323359E-1,1.572960038E-1
6.416666667E-1,8.338458646E-1,1.593029512E-1
6.500000000E-1,8.334079582E-1,1.572379294E-1
6.583333333E-1,8.338995047E-1,1.595587510E-1
6.666666667E-1,8.334553237E-1,1.578717744E-1
6.750000000E-1,8.338489491E-1,1.591561178E-1
6.833333333E-1,8.340381819E-1,1.577542789E-1
6.916666667E-1,8.342000132E-1,1.578244825E-1
7.000000000E-1,8.344005210E-1,1.578766187E-1
7.083333333E-1,8.350804074E-1,1.577561498E-1
7.166666667E-1,8.350901600E-1,1.576215518E-1
7.250000000E-1,8.335514048E-1,1.571199822E-1
7.333333333E-1,8.352746175E-1,1.573884363E-1
7.416666667E-1,8.335239164E-1,1.568623412E-1
7.500000000E-1,8.354702716E-1,1.573408825E-1
7.583333333E-1,8.334760232E-1,1.568363161E-1
7.666666667E-1,8.355760256E-1,1.573090055E-1
7.750000000E-1,8.352189757E-1,1.573373280E-1
7.833333333E-1,8.332340973E-1,1.567327618E-1
7.916666667E-1,8.354075502E-1,1.573178782E-1
8.000000000E-1,8.333174398E-1,1.567683828E-1
8.083333333E-1,8.355279437E-1,1.573013694E-1
8.166666667E-1,8.333681216E-1,1.567881306E-1
8.250000000E-1,8.355991013E-1,1.572903775E-1
8.333333333E-1,8.333970872E-1,1.567996245E-1
8.416666667E-1,8.356341058E-1,1.572803073E-1
8.500000000E-1,8.334145327E-1,1.568045088E-1
8.583333333E-1,8.356532949E-1,1.572737237E-1
8.666666667E-1,8.351944388E-1,1.573785176E-1
8.750000000E-1,8.332293084E-1,1.567949454E-1
8.833333333E-1,8.354043684E-1,1.573513276E-1
8.916666667E-1,8.333040000E-1,1.568021240E-1
9.000000000E-1,8.353952963E-1,1.575025288E-1
9.083333333E-1,8.334120175E-1,1.570125094E-1
9.166666667E-1,8.355470437E-1,1.574946198E-1
9.250000000E-1,8.334120543E-1,1.569893864E-1
9.333333333E-1,8.356234650E-1,1.574816354E-1
9.416666667E-1,8.352346336E-1,1.574576735E-1
9.500000000E-1,8.331796230E-1,1.569301949E-1
9.583333333E-1,8.354189518E-1,1.574594651E-1
9.666666667E-1,8.332943652E-1,1.569424832E-1
9.750000000E-1,8.355421264E-1,1.574628771E-1
9.833333333E-1,8.337184518E-1,1.571857933E-1
9.916666667E-1,8.353149667E-1,1.577952447E-1
1.000000000E0,8.334986765E-1,1.570655366E-1
1.008333333E0,8.356086331E-1,1.578351632E-1
1.016666667E0,8.334199911E-1,1.569923259E-1
1.025000000E0,8.357520103E-1,1.578393126E-1
1.033333333E0,8.353350343E-1,1.577201796E-1
1.041666667E0,8.331426096E-1,1.569070215E-1
1.050000000E0,8.355412107E-1,1.577534361E-1
1.058333333E0,8.332507352E-1,1.568999682E-1
1.066666667E0,8.356838602E-1,1.577807799E-1
1.075000000E0,8.333173005E-1,1.569042707E-1
1.083333333E0,8.357693455E-1,1.577959604E-1
1.091666667E0,8.333459781E-1,1.569026358E-1
1.100000000E0,8.358149750E-1,1.578004517E-1
1.108333333E0,8.340062971E-1,1.570652627E-1
1.116666667E0,8.353697580E-1,1.577718641E-1
1.125000000E0,8.337035289E-1,1.569855459E-1
1.133333333E0,8.356230785E-1,1.578070132E-1
1.141666667E0,8.352846685E-1,1.577007848E-1
1.150000000E0,8.333216894E-1,1.569042399E-1
1.158333333E0,8.355135835E-1,1.577462593E-1
1.166666667E0,8.333402037E-1,1.568931968E-1
1.175000000E0,8.356626800E-1,1.577672975E-1
1.183333333E0,8.333598390E-1,1.568911260E-1
1.191666667E0,8.357539658E-1,1.577745232E-1
1.200000000E0,8.344017563E-1,1.577865079E-1
1.208333333E0,8.342191383E-1,1.578973878E-1
1.216666667E0,8.347867391E-1,1.580671512E-1
1.225000000E0,8.342014608E-1,1.580171160E-1
1.233333333E0,8.341524339E-1,1.578167785E-1
1.241666667E0,8.345786740E-1,1.585725681E-1
1.250000000E0,8.343414970E-1,1.582561186E-1
1.258333333E0,8.341780402E-1,1.578740035E-1
1.266666667E0,8.344349774E-1,1.583372090E-1
1.275000000E0,8.342471357E-1,1.579216282E-1
1.283333333E0,8.344857639E-1,1.583819488E-1
1.291666667E0,8.342841781E-1,1.579536935E-1
1.300000000E0,8.341779574E-1,1.581783494E-1
1.308333333E0,8.342609880E-1,1.578388903E-1
1.316666667E0,8.340903539E-1,1.581771462E-1
1.325000000E0,8.342317573E-1,1.577625893E-1
1.333333333E0,8.345997098E-1,1.585851790E-1
1.341666667E0,8.343526013E-1,1.582631613E-1
1.350000000E0,8.341330520E-1,1.578553242E-1
1.358333333E0,8.344437472E-1,1.583444283E-1
1.366666667E0,8.342249962E-1,1.579126130E-1
1.375000000E0,8.344932343E-1,1.583862418E-1
1.383333333E0,8.342712927E-1,1.579473696E-1
1.391666667E0,8.341711268E-1,1.581930961E-1
1.400000000E0,8.342667453E-1,1.578396037E-1
1.408333333E0,8.340868716E-1,1.581856033E-1
1.416666667E0,8.342340257E-1,1.577646602E-1
1.425000000E0,8.346024296E-1,1.585803875E-1
1.433333333E0,8.342351902E-1,1.578450237E-1
1.441666667E0,8.346240248E-1,1.585583930E-1
1.450000000E0,8.343459672E-1,1.582286444E-1
1.458333333E0,8.341558524E-1,1.578531053E-1
1.466666667E0,8.344299175E-1,1.583112816E-1
1.475000000E0,8.342370774E-1,1.579148698E-1
1.483333333E0,8.344816783E-1,1.583612346E-1
1.491666667E0,8.342815880E-1,1.579499104E-1
1.500000000E0,8.341755935E-1,1.581844406E-1
1.508333333E0,8.342640024E-1,1.578472989E-1
1.516666667E0,8.340869060E-1,1.581820163E-1
1.525000000E0,8.342344796E-1,1.577666325E-1
1.533333333E0,8.346061664E-1,1.585834639E-1
1.541666667E0,8.343538187E-1,1.582600848E-1
1.550000000E0,8.341328444E-1,1.578523857E-1
1.558333333E0,8.344439630E-1,1.583422204E-1
1.566666667E0,8.342240924E-1,1.579130451E-1
1.575000000E0,8.341938423E-1,1.574386839E-1
1.583333333E0,8.343930339E-1,1.574965655E-1
1.591666667E0,8.347592856E-1,1.575579561E-1
1.600000000E0,8.337213795E-1,1.572517775E-1
1.608333333E0,8.352097147E-1,1.576475049E-1
1.616666667E0,8.350913523E-1,1.576002162E-1
1.625000000E0,8.333326534E-1,1.571607032E-1
1.633333333E0,8.353704651E-1,1.576588245E-1
1.641666667E0,8.333547268E-1,1.570956216E-1
1.650000000E0,8.355805919E-1,1.576975313E-1
1.658333333E0,8.333805850E-1,1.570646511E-1
1.666666667E0,8.357131434E-1,1.577220502E-1
1.675000000E0,8.353105728E-1,1.576297496E-1
1.683333333E0,8.331595471E-1,1.570391728E-1
1.691666667E0,8.355246749E-1,1.576708695E-1
1.700000000E0,8.332775443E-1,1.570274974E-1
1.708333333E0,8.356812931E-1,1.577067384E-1
1.716666667E0,8.333457474E-1,1.570324180E-1
1.725000000E0,8.357696644E-1,1.577326144E-1
1.733333333E0,8.353295679E-1,1.576320278E-1
1.741666667E0,8.331308174E-1,1.570145128E-1
1.750000000E0,8.355390242E-1,1.576766532E-1
1.758333333E0,8.332667099E-1,1.570153945E-1
1.766666667E0,8.356904842E-1,1.577079990E-1
1.775000000E0,8.333454699E-1,1.570261923E-1
1.783333333E0,8.357735843E-1,1.577308853E-1
1.791666667E0,8.353299302E-1,1.576308255E-1
1.800000000E0,8.331312625E-1,1.570115605E-1
1.808333333E0,8.355373021E-1,1.576752353E-1
1.816666667E0,8.332674797E-1,1.570134306E-1
1.825000000E0,8.356884484E-1,1.577063525E-1
1.833333333E0,8.333462100E-1,1.570244205E-1
1.841666667E0,8.357713505E-1,1.577290940E-1
1.850000000E0,8.353284174E-1,1.576296500E-1
1.858333333E0,8.331323087E-1,1.570092425E-1
1.866666667E0,8.355373021E-1,1.576752353E-1
1.875000000E0,8.332674797E-1,1.570134306E-1
1.883333333E0,8.356884484E-1,1.577063525E-1
1.891666667E0,8.333462100E-1,1.570244205E-1
1.900000000E0,8.357713505E-1,1.577290940E-1
1.908333333E0,8.353284174E-1,1.576296500E-1
1.916666667E0,8.331323087E-1,1.570092425E-1
1.925000000E0,8.355373021E-1,1.576752353E-1
1.933333333E0,8.332674797E-1,1.570134306E-1
1.941666667E0,8.356884484E-1,1.577063525E-1
1.950000000E0,8.333462100E-1,1.570244205E-1
1.958333333E0,8.357713505E-1,1.577290940E-1
1.966666667E0,8.353284174E-1,1.576296500E-1
1.975000000E0,8.331323087E-1,1.570092425E-1
1.983333333E0,8.355373021E-1,1.576752353E-1
1.991666667E0,8.332674797E-1,1.570134306E-1
2.000000000E0,8.356884484E-1,1.577063525E-1
2.008333333E0,8.333462100E-1,1.570244205E-1
2.016666667E0,8.357713505E-1,1.577290940E-1
2.025000000E0,8.353284174E-1,1.576296500E-1
2.033333333E0,8.331323087E-1,1.570092425E-1
2.041666667E0,8.355373021E-1,1.576752353E-1
2.050000000E0,8.332674797E-1,1.570134306E-1
2.058333333E0,8.356884484E-1,1.577063525E-1
2.066666667E0,8.333462100E-1,1.570244205E-1
2.075000000E0,8.357713505E-1,1.577290940E-1
2.083333333E0,8.345571717E-1,1.572633519E-1
2.091666667E0,8.344082277E-1,1.572872592E-1
2.100000000E0,8.342192610E-1,1.573220382E-1
2.108333333E0,8.338849675E-1,1.572668675E-1
2.116666667E0,8.350320316E-1,1.575700595E-1
2.125000000E0,8.336369844E-1,1.572616825E-1
2.133333333E0,8.352582889E-1,1.575890957E-1
2.141666667E0,8.335251769E-1,1.572489938E-1
2.150000000E0,8.353814923E-1,1.575990936E-1
2.158333333E0,8.334720693E-1,1.572456017E-1
2.166666667E0,8.354533444E-1,1.576048517E-1
2.175000000E0,8.334496348E-1,1.572444774E-1
2.183333333E0,8.354808366E-1,1.576000242E-1
2.191666667E0,8.334418234E-1,1.572412372E-1
2.200000000E0,8.354977041E-1,1.575981099E-1
2.208333333E0,8.334382174E-1,1.572383608E-1
2.216666667E0,8.355074660E-1,1.575982163E-1
2.225000000E0,8.334375278E-1,1.572383123E-1
2.233333333E0,8.355080585E-1,1.575988444E-1
2.241666667E0,8.334375278E-1,1.572383123E-1
2.250000000E0,8.355080585E-1,1.575988444E-1
2.258333333E0,8.334375278E-1,1.572383123E-1
2.266666667E0,8.355080585E-1,1.575988444E-1
2.275000000E0,8.334375278E-1,1.572383123E-1
2.283333333E0,8.355080585E-1,1.575988444E-1
2.291666667E0,8.334375278E-1,1.572383123E-1
2.300000000E0,8.355080585E-1,1.575988444E-1
2.308333333E0,8.334375278E-1,1.572383123E-1
2.316666667E0,8.355080585E-1,1.575988444E-1
2.325000000E0,8.334375278E-1,1.572383123E-1
2.333333333E0,8.355080585E-1,1.575988444E-1
2.341666667E0,8.334375278E-1,1.572383123E-1
2.350000000E0,8.355080585E-1,1.575988444E-1
2.358333333E0,8.334375278E-1,1.572383123E-1
2.366666667E0,8.355080585E-1,1.575988444E-1
2.375000000E0,8.334375278E-1,1.572383123E-1
2.383333333E0,8.355080585E-1,1.575988444E-1
2.391666667E0,8.334375278E-1,1.572383123E-1
2.400000000E0,8.355080585E-1,1.575988444E-1
2.408333333E0,8.334375278E-1,1.572383123E-1
2.416666667E0,8.355080585E-1,1.575988444E-1
2.425000000E0,8.334375278E-1,1.572383123E-1
2.433333333E0,8.355080585E-1,1.575988444E-1
2.441666667E0,8.334375278E-1,1.572383123E-1
2.450000000E0,8.355080585E-1,1.575988444E-1
2.458333333E0,8.334375278E-1,1.572383123E-1
2.466666667E0,8.355080585E-1,1.575988444E-1
2.475000000E0,8.334375278E-1,1.572383123E-1
2.483333333E0,8.355080585E-1,1.575988444E-1
2.491666667E0,8.334375278E-1,1.572383123E-1
2.500000000E0,8.355080585E-1,1.575988444E-1
2.508333333E0,8.334375278E-1,1.572383123E-1
2.516666667E0,8.355080585E-1,1.575988444E-1
2.525000000E0,8.334375278E-1,1.572383123E-1
2.533333333E0,8.355080585E-1,1.575988444E-1
2.541666667E0,8.334375278E-1,1.572383123E-1
2.550000000E0,8.355080585E-1,1.575988444E-1
2.558333333E0,8.334375278E-1,1.572383123E-1
2.566666667E0,8.355080585E-1,1.575988444E-1
2.575000000E0,8.334375278E-1,1.572383123E-1
2.583333333E0,8.355080585E-1,1.575988444E-1
2.591666667E0,8.334375278E-1,1.572383123E-1
2.600000000E0,8.355080585E-1,1.575988444E-1
2.608333333E0,8.334375278E-1,1.572383123E-1
2.616666667E0,8.355080585E-1,1.575988444E-1
2.625000000E0,8.334375278E-1,1.572383123E-1
2.633333333E0,8.355080585E-1,1.575988444E-1
2.641666667E0,8.334375278E-1,1.572383123E-1
2.650000000E0,8.355080585E-1,1.575988444E-1
2.658333333E0,8.334375278E-1,1.572383123E-1
2.666666667E0,8.355080585E-1,1.575988444E-1
2.675000000E0,8.334375278E-1,1.572383123E-1
2.683333333E0,8.355080585E-1,1.575988444E-1
2.691666667E0,8.334375278E-1,1.572383123E-1
2.700000000E0,8.355080585E-1,1.575988444E-1
2.708333333E0,8.334375278E-1,1.572383123E-1
2.716666667E0,8.355080585E-1,1.575988444E-1
2.725000000E0,8.334375278E-1,1.572383123E-1
2.733333333E0,8.355080585E-1,1.575988444E-1
2.741666667E0,8.334375278E-1,1.572383123E-1
2.750000000E0,8.355080585E-1,1.575988444E-1
2.758333333E0,8.334375278E-1,1.572383123E-1
2.766666667E0,8.355080585E-1,1.575988444E-1
2.775000000E0,8.334375278E-1,1.572383123E-1
2.783333333E0,8.355080585E-1,1.575988444E-1
2.791666667E0,8.334375278E-1,1.572383123E-1
2.800000000E0,8.355080585E-1,1.575988444E-1
2.808333333E0,8.334375278E-1,1.572383123E-1
2.816666667E0,8.355080585E-1,1.575988444E-1
2.825000000E0,8.334375278E-1,1.572383123E-1
2.833333333E0,8.355080585E-1,1.575988444E-1
2.841666667E0,8.334375278E-1,1.572383123E-1
2.850000000E0,8.355080585E-1,1.575988444E-1
2.858333333E0,8.334375278E-1,1.572383123E-1
2.866666667E0,8.355080585E-1,1.575988444E-1
2.875000000E0,8.334375278E-1,1.572383123E-1
2.883333333E0,8.355080585E-1,1.575988444E-1
2.891666667E0,8.334375278E-1,1.572383123E-1
2.900000000E0,8.355080585E-1,1.575988444E-1
2.908333333E0,8.334375278E-1,1.572383123E-1
2.916666667E0,8.355080585E-1,1.575988444E-1
2.925000000E0,8.334375278E-1,1.572383123E-1
2.933333333E0,8.355080585E-1,1.575988444E-1
2.941666667E0,8.334375278E-1,1.572383123E-1
2.950000000E0,8.355080585E-1,1.575988444E-1
2.958333333E0,8.334375278E-1,1.572383123E-1
2.966666667E0,8.355080585E-1,1.575988444E-1
2.975000000E0,8.334375278E-1,1.572383123E-1
2.983333333E0,8.355080585E-1,1.575988444E-1
2.991666667E0,8.334375278E-1,1.572383123E-1
3.000000000E0,8.355080585E-1,1.575988444E-1
3.008333333E0,8.334375278E-1,1.572383123E-1
3.016666667E0,8.355080585E-1,1.575988444E-1
3.025000000E0,8.334375278E-1,1.572383123E-1
3.033333333E0,8.355080585E-1,1.575988444E-1
3.041666667E0,8.334375278E-1,1.572383123E-1
3.050000000E0,8.355080585E-1,1.575988444E-1
3.058333333E0,8.334375278E-1,1.572383123E-1
3.066666667E0,8.355080585E-1,1.575988444E-1
3.075000000E0,8.334375278E-1,1.572383123E-1
3.083333333E0,8.355080585E-1,1.575988444E-1
3.091666667E0,8.334375278E-1,1.572383123E-1
3.100000000E0,8.355080585E-1,1.575988444E-1
3.108333333E0,8.334375278E-1,1.572383123E-1
3.116666667E0,8.355080585E-1,1.575988444E-1
3.125000000E0,8.334375278E-1,1.572383123E-1
3.133333333E0,8.355080585E-1,1.575988444E-1
3.141666667E0,8.334375278E-1,1.572383123E-1
3.150000000E0,8.355080585E-1,1.575988444E-1
3.158333333E0,8.334375278E-1,1.572383123E-1
3.166666667E0,8.355080585E-1,1.575988444E-1
3.175000000E0,8.334375278E-1,1.572383123E-1
3.183333333E0,8.355080585E-1,1.575988444E-1
3.191666667E0,8.334375278E-1,1.572383123E-1
3.200000000E0,8.355080585E-1,1.575988444E-1
3.208333333E0,8.334375278E-1,1.572383123E-1
3.216666667E0,8.355080585E-1,1.575988444E-1
3.225000000E0,8.334375278E-1,1.572383123E-1
3.233333333E0,8.355080585E-1,1.575988444E-1
3.241666667E0,8.334375278E-1,1.572383123E-1
3.250000000E0,8.355080585E-1,1.575988444E-1
3.258333333E0,8.334375278E-1,1.572383123E-1
3.266666667E0,8.355080585E-1,1.575988444E-1
3.275000000E0,8.334375278E-1,1.572383123E-1
3.283333333E0,8.355080585E-1,1.575988444E-1
3.291666667E0,8.334375278E-1,1.572383123E-1
3.300000000E0,8.355080585E-1,1.575988444E-1
3.308333333E0,8.334375278E-1,1.572383123E-1
3.316666667E0,8.355080585E-1,1.575988444E-1
3.325000000E0,8.334375278E-1,1.572383123E-1
3.333333333E0,8.355080585E-1,1.575988444E-1
3.341666667E0,8.334375278E-1,1.572383123E-1
3.350000000E0,8.355080585E-1,1.575988444E-1
3.358333333E0,8.334375278E-1,1.572383123E-1
3.366666667E0,8.355080585E-1,1.575988444E-1
3.375000000E0,8.334375278E-1,1.572383123E-1
3.383333333E0,8.355080585E-1,1.575988444E-1
3.391666667E0,8.334375278E-1,1.572383123E-1
3.400000000E0,8.355080585E-1,1.575988444E-1
3.408333333E0,8.334375278E-1,1.572383123E-1
3.416666667E0,8.355080585E-1,1.575988444E-1
3.425000000E0,8.334375278E-1,1.572383123E-1
3.433333333E0,8.355080585E-1,1.575988444E-1
3.441666667E0,8.334375278E-1,1.572383123E-1
3.450000000E0,8.355080585E-1,1.575988444E-1
3.458333333E0,8.334375278E-1,1.572383123E-1
3.466666667E0,8.355080585E-1,1.575988444E-1
3.475000000E0,8.334375278E-1,1.572383123E-1
3.483333333E0,8.355080585E-1,1.575988444E-1
3.491666667E0,8.334375278E-1,1.572383123E-1
3.500000000E0,8.355080585E-1,1.575988444E-1
3.508333333E0,8.334375278E-1,1.572383123E-1
3.516666667E0,8.355080585E-1,1.575988444E-1
3.525000000E0,8.334375278E-1,1.572383123E-1
3.533333333E0,8.355080585E-1,1.575988444E-1
3.541666667E0,8.334375278E-1,1.572383123E-1
3.550000000E0,8.355080585E-1,1.575988444E-1
3.558333333E0,8.334375278E-1,1.572383123E-1
3.566666667E0,8.355080585E-1,1.575988444E-1
3.575000000E0,8.334375278E-1,1.572383123E-1
3.583333333E0,8.355080585E-1,1.575988444E-1
3.591666667E0,8.334375278E-1,1.572383123E-1
3.600000000E0,8.355080585E-1,1.575988444E-1
3.608333333E0,8.334375278E-1,1.572383123E-1
3.616666667E0,8.355080585E-1,1.575988444E-1
3.625000000E0,8.334375278E-1,1.572383123E-1
3.633333333E0,8.355080585E-1,1.575988444E-1
3.641666667E0,8.334375278E-1,1.572383123E-1
3.650000000E0,8.355080585E-1,1.575988444E-1
3.658333333E0,8.334375278E-1,1.572383123E-1
3.666666667E0,8.355080585E-1,1.575988444E-1
3.675000000E0,8.334375278E-1,1.572383123E-1
3.683333333E0,8.355080585E-1,1.575988444E-1
3.691666667E0,8.334375278E-1,1.572383123E-1
3.700000000E0,8.355080585E-1,1.575988444E-1
3.708333333E0,8.334375278E-1,1.572383123E-1
3.716666667E0,8.355080585E-1,1.575988444E-1
3.725000000E0,8.334375278E-1,1.572383123E-1
3.733333333E0,8.355080585E-1,1.575988444E-1
3.741666667E0,8.334375278E-1,1.572383123E-1
3.750000000E0,8.355080585E-1,1.575988444E-1
3.758333333E0,8.334375278E-1,1.572383123E-1
3.766666667E0,8.355080585E-1,1.575988444E-1
3.775000000E0,8.334375278E-1,1.572383123E-1
3.783333333E0,8.355080585E-1,1.575988444E-1
3.791666667E0,8.334375278E-1,1.572383123E-1
3.800000000E0,8.355080585E-1,1.575988444E-1
3.808333333E0,8.334375278E-1,1.572383123E-1
3.816666667E0,8.355080585E-1,1.575988444E-1
3.825000000E0,8.334375278E-1,1.572383123E-1
3.833333333E0,8.355080585E-1,1.575988444E-1
3.841666667E0,8.334375278E-1,1.572383123E-1
3.850000000E0,8.355080585E-1,1.575988444E-1
3.858333333E0,8.334375278E-1,1.572383123E-1
3.866666667E0,8.355080585E-1,1.575988444E-1
3.875000000E0,8.334375278E-1,1.572383123E-1
3.883333333E0,8.355080585E-1,1.575988444E-1
3.891666667E0,8.334375278E-1,1.572383123E-1
3.900000000E0,8.355080585E-1,1.575988444E-1
3.908333333E0,8.334375278E-1,1.572383123E-1
3.916666667E0,8.355080585E-1,1.575988444E-1
3.925000000E0,8.334375278E-1,1.572383123E-1
3.933333333E0,8.355080585E-1,1.575988444E-1
3.941666667E0,8.334375278E-1,1.572383123E-1
3.950000000E0,8.355080585E-1,1.575988444E-1
3.958333333E0,8.334375278E-1,1.572383123E-1
3.966666667E0,8.355080585E-1,1.575988444E-1
3.975000000E0,8.334375278E-1,1.572383123E-1
3.983333333E0,8.355080585E-1,1.575988444E-1
3.991666667E0,8.334375278E-1,1.572383123E-1
4.000000000E0,8.355080585E-1,1.575988444E-1
4.008333333E0,8.334375278E-1,1.572383123E-1
4.016666667E0,8.355080585E-1,1.575988444E-1
4.025000000E0,8.334375278E-1,1.572383123E-1
4.033333333E0,8.355080585E-1,1.575988444E-1
4.041666667E0,8.334375278E-1,1.572383123E-1
4.050000000E0,8.355080585E-1,1.575988444E-1
4.058333333E0,8.334375278E-1,1.572383123E-1
4.066666667E0,8.355080585E-1,1.575988444E-1
4.075000000E0,8.334375278E-1,1.572383123E-1
4.083333333E0,8.355080585E-1,1.575988444E-1
4.091666667E0,8.334375278E-1,1.572383123E-1
4.100000000E0,8.355080585E-1,1.575988444E-1
4.108333333E0,8.334375278E-1,1.572383123E-1
4.116666667E0,8.355080585E-1,1.575988444E-1
4.125000000E0,8.334375278E-1,1.572383123E-1
4.133333333E0,8.355080585E-1,1.575988444E-1
4.141666667E0,8.334375278E-1,1.572383123E-1
4.150000000E0,8.355080585E-1,1.575988444E-1
4.158333333E0,8.334375278E-1,1.572383123E-1
4.166666667E0,8.345104226E-1,1.574373059E-1
4.175000000E0,8.340047863E-1,1.571461657E-1
4.183333333E0,8.348805563E-1,1.575038279E-1
4.191666667E0,8.337170363E-1,1.571028790E-1
4.200000000E0,8.351265735E-1,1.575484657E-1
4.208333333E0,8.335705135E-1,1.570828246E-1
4.216666667E0,8.352576191E-1,1.575728870E-1
4.225000000E0,8.335103997E-1,1.570787776E-1
4.233333333E0,8.353236046E-1,1.575867477E-1
4.241666667E0,8.334799029E-1,1.570762727E-1
4.250000000E0,8.353571949E-1,1.575929926E-1
4.258333333E0,8.334677442E-1,1.570768061E-1
4.266666667E0,8.353695406E-1,1.575957440E-1
4.275000000E0,8.334630691E-1,1.570749879E-1
4.283333333E0,8.353749627E-1,1.575981341E-1
4.291666667E0,8.334620844E-1,1.570754640E-1
4.300000000E0,8.353776447E-1,1.576007952E-1
4.308333333E0,8.334616669E-1,1.570756066E-1
4.316666667E0,8.353781788E-1,1.576011983E-1
4.325000000E0,8.334612077E-1,1.570757103E-1
4.333333333E0,8.353781788E-1,1.576011983E-1
4.341666667E0,8.334612077E-1,1.570757103E-1
4.350000000E0,8.353781788E-1,1.576011983E-1
4.358333333E0,8.334612077E-1,1.570757103E-1
4.366666667E0,8.353781788E-1,1.576011983E-1
4.375000000E0,8.334612077E-1,1.570757103E-1
4.383333333E0,8.353781788E-1,1.576011983E-1
4.391666667E0,8.334612077E-1,1.570757103E-1
4.400000000E0,8.353781788E-1,1.576011983E-1
4.408333333E0,8.334612077E-1,1.570757103E-1
4.416666667E0,8.353781788E-1,1.576011983E-1
4.425000000E0,8.334612077E-1,1.570757103E-1
4.433333333E0,8.353781788E-1,1.576011983E-1
