masse_A
t,x,y
3.500000000E-1,8.546497691E-1,-1.022243892E0
3.583333333E-1,8.547783850E-1,-1.022299848E0
3.666666667E-1,8.540843282E-1,-1.021857907E0
3.750000000E-1,8.541565259E-1,-1.021790100E0
3.833333333E-1,8.535345521E-1,-1.022416825E0
3.916666667E-1,8.540967544E-1,-1.021650363E0
4.000000000E-1,8.534687409E-1,-1.022522914E0
4.083333333E-1,8.530443296E-1,-1.022213408E0
4.166666667E-1,8.535508531E-1,-1.021600027E0
4.250000000E-1,8.526796047E-1,-1.022038320E0
4.333333333E-1,8.527712623E-1,-1.021667381E0
4.416666667E-1,8.524365390E-1,-1.021832871E0
4.500000000E-1,8.522677837E-1,-1.022161728E0
4.583333333E-1,8.521604045E-1,-1.022269251E0
4.666666667E-1,8.514238421E-1,-1.021690719E0
4.750000000E-1,8.513761291E-1,-1.021872343E0
4.833333333E-1,8.515201385E-1,-1.022067171E0
4.916666667E-1,8.515141705E-1,-1.021975008E0
5.000000000E-1,8.515383875E-1,-1.021884888E0
5.083333333E-1,8.514120254E-1,-1.022139904E0
5.166666667E-1,8.514165304E-1,-1.022076250E0
5.250000000E-1,8.514527472E-1,-1.022032876E0
5.333333333E-1,8.510646354E-1,-1.021738963E0
5.416666667E-1,8.508961207E-1,-1.021540639E0
5.500000000E-1,8.503160635E-1,-1.022623329E0
5.583333333E-1,8.508298705E-1,-1.021478077E0
5.666666667E-1,8.502252217E-1,-1.022810053E0
5.750000000E-1,8.502724319E-1,-1.022618664E0
5.833333333E-1,8.508037129E-1,-1.021394681E0
5.916666667E-1,8.497878415E-1,-1.022117562E0
6.000000000E-1,8.502545420E-1,-1.021819266E0
6.083333333E-1,8.498218784E-1,-1.022383271E0
6.166666667E-1,8.503935671E-1,-1.021690935E0
6.250000000E-1,8.498891128E-1,-1.022554155E0
6.333333333E-1,8.499118407E-1,-1.022310641E0
6.416666667E-1,8.504775180E-1,-1.021566689E0
6.500000000E-1,8.498718801E-1,-1.022460930E0
6.583333333E-1,8.503372374E-1,-1.021740156E0
6.666666667E-1,8.496716196E-1,-1.022373086E0
6.750000000E-1,8.501192849E-1,-1.021911576E0
6.833333333E-1,8.501032691E-1,-1.021835788E0
6.916666667E-1,8.501345389E-1,-1.022057671E0
7.000000000E-1,8.501246255E-1,-1.021988154E0
7.083333333E-1,8.499484051E-1,-1.022357734E0
7.166666667E-1,8.499321364E-1,-1.022280436E0
7.250000000E-1,8.499418616E-1,-1.022204002E0
7.333333333E-1,8.499694055E-1,-1.022134712E0
7.416666667E-1,8.500065912E-1,-1.022078721E0
7.500000000E-1,8.500470429E-1,-1.022033334E0
7.583333333E-1,8.500883178E-1,-1.021996520E0
7.666666667E-1,8.501223435E-1,-1.021968972E0
7.750000000E-1,8.501469037E-1,-1.021949822E0
7.833333333E-1,8.501625908E-1,-1.021930635E0
7.916666667E-1,8.503132560E-1,-1.021913482E0
8.000000000E-1,8.502577422E-1,-1.021902780E0
8.083333333E-1,8.502607176E-1,-1.021897913E0
8.166666667E-1,8.502608576E-1,-1.021896821E0
8.250000000E-1,8.502618037E-1,-1.021896282E0
8.333333333E-1,8.502618037E-1,-1.021896282E0
8.416666667E-1,8.502618037E-1,-1.021896282E0
8.500000000E-1,8.502618037E-1,-1.021896282E0
8.583333333E-1,8.502618037E-1,-1.021896282E0
8.666666667E-1,8.508721411E-1,-1.022018591E0
8.750000000E-1,8.508557964E-1,-1.021934512E0
8.833333333E-1,8.507952712E-1,-1.021855761E0
8.916666667E-1,8.515435580E-1,-1.021812063E0
9.000000000E-1,8.514421430E-1,-1.021822669E0
9.083333333E-1,8.515791756E-1,-1.022017844E0
9.166666667E-1,8.512261868E-1,-1.022428064E0
9.250000000E-1,8.516983108E-1,-1.022060600E0
9.333333333E-1,8.518867376E-1,-1.022569672E0
9.416666667E-1,8.518434911E-1,-1.022565859E0
9.500000000E-1,8.525052912E-1,-1.022412582E0
9.583333333E-1,8.524751431E-1,-1.022322907E0
9.666666667E-1,8.524213222E-1,-1.022287487E0
9.750000000E-1,8.532361375E-1,-1.022710253E0
9.833333333E-1,8.532136534E-1,-1.022721063E0
9.916666667E-1,8.532129463E-1,-1.022748551E0
1.000000000E0,8.532291982E-1,-1.022766734E0
1.008333333E0,8.532569463E-1,-1.022785207E0
1.016666667E0,8.532841050E-1,-1.022793302E0
1.025000000E0,8.533188494E-1,-1.022797480E0
1.033333333E0,8.541103619E-1,-1.022458751E0
1.041666667E0,8.546264796E-1,-1.022470794E0
1.050000000E0,8.547464812E-1,-1.022423224E0
1.058333333E0,8.542615328E-1,-1.022971015E0
1.066666667E0,8.548770104E-1,-1.022358052E0
1.075000000E0,8.561227688E-1,-1.022255876E0
1.083333333E0,8.556449165E-1,-1.022939130E0
1.091666667E0,8.562721822E-1,-1.022236342E0
1.100000000E0,8.555928196E-1,-1.022976386E0
1.108333333E0,8.563600073E-1,-1.022232044E0
1.116666667E0,8.556149355E-1,-1.022985001E0
1.125000000E0,8.563784087E-1,-1.022318668E0
1.133333333E0,8.557632792E-1,-1.023106211E0
1.141666667E0,8.575469393E-1,-1.022514524E0
1.150000000E0,8.572731585E-1,-1.023150450E0
1.158333333E0,8.577328404E-1,-1.022383974E0
1.166666667E0,8.572306151E-1,-1.023132517E0
1.175000000E0,8.578706578E-1,-1.022135719E0
1.183333333E0,8.574726130E-1,-1.023042506E0
1.191666667E0,8.578763127E-1,-1.022101816E0
1.200000000E0,8.572503897E-1,-1.023091137E0
1.208333333E0,8.575461837E-1,-1.022828503E0
1.216666667E0,8.574977704E-1,-1.022858747E0
1.225000000E0,8.590201596E-1,-1.022326545E0
1.233333333E0,8.590605574E-1,-1.022265873E0
1.241666667E0,8.591818863E-1,-1.022286760E0
1.250000000E0,8.586845667E-1,-1.022994589E0
1.258333333E0,8.588883023E-1,-1.022892680E0
1.266666667E0,8.594299116E-1,-1.022170735E0
1.275000000E0,8.587818005E-1,-1.022905204E0
1.283333333E0,8.590067840E-1,-1.022888091E0
1.291666667E0,8.594376823E-1,-1.022105374E0
1.300000000E0,8.603674604E-1,-1.022281690E0
1.308333333E0,8.603469617E-1,-1.022243844E0
1.316666667E0,8.602852251E-1,-1.022220808E0
1.325000000E0,8.610209550E-1,-1.021783405E0
1.333333333E0,8.607717189E-1,-1.022490073E0
1.341666667E0,8.607098577E-1,-1.022475535E0
1.350000000E0,8.606667554E-1,-1.022488429E0
1.358333333E0,8.612375578E-1,-1.022306067E0
1.366666667E0,8.611744224E-1,-1.022325895E0
1.375000000E0,8.611097947E-1,-1.022350750E0
1.383333333E0,8.620175771E-1,-1.022814788E0
1.391666667E0,8.623816631E-1,-1.022095465E0
1.400000000E0,8.618237907E-1,-1.022936820E0
1.408333333E0,8.624841937E-1,-1.022091700E0
1.416666667E0,8.617492198E-1,-1.023011763E0
1.425000000E0,8.625163833E-1,-1.022110612E0
1.433333333E0,8.617283739E-1,-1.023046991E0
1.441666667E0,8.624786485E-1,-1.022035279E0
1.450000000E0,8.617666967E-1,-1.022841323E0
1.458333333E0,8.622432535E-1,-1.022738794E0
1.466666667E0,8.624076459E-1,-1.022900482E0
1.475000000E0,8.623676965E-1,-1.022877727E0
1.483333333E0,8.638763195E-1,-1.022285873E0
1.491666667E0,8.632955798E-1,-1.023067091E0
1.500000000E0,8.640226750E-1,-1.022208654E0
1.508333333E0,8.632655683E-1,-1.023044129E0
1.516666667E0,8.640883813E-1,-1.022171231E0
1.525000000E0,8.632660086E-1,-1.023024602E0
1.533333333E0,8.641136868E-1,-1.022152867E0
1.541666667E0,8.632711835E-1,-1.023010878E0
1.550000000E0,8.641286928E-1,-1.022140933E0
1.558333333E0,8.632749913E-1,-1.023002278E0
1.566666667E0,8.642019593E-1,-1.022087213E0
1.575000000E0,8.632740235E-1,-1.022930018E0
1.583333333E0,8.642283233E-1,-1.022073345E0
1.591666667E0,8.632513503E-1,-1.022926650E0
1.600000000E0,8.634301600E-1,-1.022863793E0
1.608333333E0,8.642105476E-1,-1.022007369E0
1.616666667E0,8.633366348E-1,-1.022898027E0
1.625000000E0,8.642530962E-1,-1.021991844E0
1.633333333E0,8.633019813E-1,-1.022912280E0
1.641666667E0,8.639634849E-1,-1.022066407E0
1.650000000E0,8.642948105E-1,-1.022572199E0
1.658333333E0,8.642606649E-1,-1.022564712E0
1.666666667E0,8.642319771E-1,-1.022552272E0
1.675000000E0,8.642018415E-1,-1.022538421E0
1.683333333E0,8.641771583E-1,-1.022532130E0
1.691666667E0,8.641588220E-1,-1.022528239E0
1.700000000E0,8.651584343E-1,-1.022108867E0
1.708333333E0,8.652026624E-1,-1.022047890E0
1.716666667E0,8.653571517E-1,-1.022167033E0
1.725000000E0,8.649494144E-1,-1.022780620E0
1.733333333E0,8.654358258E-1,-1.022188535E0
1.741666667E0,8.649174237E-1,-1.022827814E0
1.750000000E0,8.654657604E-1,-1.022212391E0
1.758333333E0,8.649097765E-1,-1.022854653E0
1.766666667E0,8.654745788E-1,-1.022231284E0
1.775000000E0,8.649091265E-1,-1.022870231E0
1.783333333E0,8.654769784E-1,-1.022240738E0
1.791666667E0,8.649133786E-1,-1.022875553E0
1.800000000E0,8.656389260E-1,-1.022197397E0
1.808333333E0,8.649123413E-1,-1.022906053E0
1.816666667E0,8.656619020E-1,-1.022162485E0
1.825000000E0,8.649556954E-1,-1.023039665E0
1.833333333E0,8.655761253E-1,-1.022304083E0
1.841666667E0,8.648795667E-1,-1.023013679E0
1.850000000E0,8.656186673E-1,-1.022264292E0
1.858333333E0,8.648487486E-1,-1.022990584E0
1.866666667E0,8.656363112E-1,-1.022239424E0
1.875000000E0,8.648374657E-1,-1.022973343E0
1.883333333E0,8.656400194E-1,-1.022227592E0
1.891666667E0,8.648330491E-1,-1.022964975E0
1.900000000E0,8.656426685E-1,-1.022221610E0
1.908333333E0,8.648313311E-1,-1.022960287E0
1.916666667E0,8.656446512E-1,-1.022216972E0
1.925000000E0,8.648299125E-1,-1.022957019E0
1.933333333E0,8.656437789E-1,-1.022215470E0
1.941666667E0,8.648286970E-1,-1.022956817E0
1.950000000E0,8.656440730E-1,-1.022215901E0
1.958333333E0,8.648287218E-1,-1.022956721E0
1.966666667E0,8.656440730E-1,-1.022215901E0
1.975000000E0,8.648287218E-1,-1.022956721E0
1.983333333E0,8.656440730E-1,-1.022215901E0
1.991666667E0,8.648287218E-1,-1.022956721E0
2.000000000E0,8.656440730E-1,-1.022215901E0
2.008333333E0,8.648287218E-1,-1.022956721E0
2.016666667E0,8.656440730E-1,-1.022215901E0
2.025000000E0,8.648287218E-1,-1.022956721E0
2.033333333E0,8.656440730E-1,-1.022215901E0
2.041666667E0,8.648456685E-1,-1.022976688E0
2.050000000E0,8.656203597E-1,-1.022225967E0
2.058333333E0,8.648274451E-1,-1.022978872E0
2.066666667E0,8.656337734E-1,-1.022220236E0
2.075000000E0,8.650785490E-1,-1.022345673E0
2.083333333E0,8.644228254E-1,-1.022640371E0
2.091666667E0,8.644128246E-1,-1.022641930E0
2.100000000E0,8.643979037E-1,-1.022642346E0
2.108333333E0,8.643751200E-1,-1.022636031E0
2.116666667E0,8.643481174E-1,-1.022620608E0
2.125000000E0,8.643183169E-1,-1.022606694E0
2.133333333E0,8.642899827E-1,-1.022594741E0
2.141666667E0,8.642748293E-1,-1.022579072E0
2.150000000E0,8.642642661E-1,-1.022564781E0
2.158333333E0,8.642519829E-1,-1.022555005E0
2.166666667E0,8.642392696E-1,-1.022553460E0
2.175000000E0,8.642311830E-1,-1.022543729E0
2.183333333E0,8.642285757E-1,-1.022536594E0
2.191666667E0,8.642269492E-1,-1.022531984E0
2.200000000E0,8.635828676E-1,-1.022803682E0
2.208333333E0,8.631579089E-1,-1.022917484E0
2.216666667E0,8.631709423E-1,-1.022915455E0
2.225000000E0,8.642548279E-1,-1.022241827E0
2.233333333E0,8.632360148E-1,-1.022912429E0
2.241666667E0,8.639931896E-1,-1.022273748E0
2.250000000E0,8.641294514E-1,-1.022261796E0
2.258333333E0,8.631992863E-1,-1.022883256E0
2.266666667E0,8.642756176E-1,-1.022221401E0
2.275000000E0,8.641315812E-1,-1.022240708E0
2.283333333E0,8.632080506E-1,-1.022844759E0
2.291666667E0,8.642715989E-1,-1.022216273E0
2.300000000E0,8.631348847E-1,-1.022869794E0
2.308333333E0,8.643508652E-1,-1.022202820E0
2.316666667E0,8.631106873E-1,-1.022873919E0
2.325000000E0,8.629238708E-1,-1.022808041E0
2.333333333E0,8.629346137E-1,-1.022811184E0
2.341666667E0,8.629397646E-1,-1.022804423E0
2.350000000E0,8.629398102E-1,-1.022782665E0
2.358333333E0,8.629359747E-1,-1.022756675E0
2.366666667E0,8.627444912E-1,-1.022728542E0
2.375000000E0,8.627235912E-1,-1.022703754E0
2.383333333E0,8.627059645E-1,-1.022678466E0
2.391666667E0,8.626952278E-1,-1.022660465E0
2.400000000E0,8.626809546E-1,-1.022651183E0
2.408333333E0,8.621768361E-1,-1.022856910E0
2.416666667E0,8.621025183E-1,-1.022889951E0
2.425000000E0,8.620415016E-1,-1.022784838E0
2.433333333E0,8.623285909E-1,-1.022320876E0
2.441666667E0,8.618528328E-1,-1.022812695E0
2.450000000E0,8.625162992E-1,-1.022294434E0
2.458333333E0,8.617623848E-1,-1.022822411E0
2.466666667E0,8.622358575E-1,-1.022421984E0
2.475000000E0,8.621458581E-1,-1.022509519E0
2.483333333E0,8.618305466E-1,-1.022961251E0
2.491666667E0,8.623846724E-1,-1.022457985E0
2.500000000E0,8.617276347E-1,-1.022970960E0
2.508333333E0,8.625338895E-1,-1.022427753E0
2.516666667E0,8.623742448E-1,-1.022472901E0
2.525000000E0,8.617030801E-1,-1.023031699E0
2.533333333E0,8.624884173E-1,-1.022408800E0
2.541666667E0,8.615241073E-1,-1.022690424E0
2.550000000E0,8.615287375E-1,-1.022709132E0
2.558333333E0,8.615208905E-1,-1.022730245E0
2.566666667E0,8.614943901E-1,-1.022744718E0
2.575000000E0,8.614618268E-1,-1.022752910E0
2.583333333E0,8.614285754E-1,-1.022812227E0
2.591666667E0,8.614018663E-1,-1.022664172E0
2.600000000E0,8.613864358E-1,-1.022687404E0
2.608333333E0,8.605416476E-1,-1.022933841E0
2.616666667E0,8.608390060E-1,-1.022399337E0
2.625000000E0,8.603377657E-1,-1.022937145E0
2.633333333E0,8.609945850E-1,-1.022365560E0
2.641666667E0,8.606910085E-1,-1.022463433E0
2.650000000E0,8.603102372E-1,-1.022945443E0
2.658333333E0,8.606867152E-1,-1.022457549E0
2.666666667E0,8.608350943E-1,-1.022373903E0
2.675000000E0,8.602207095E-1,-1.023049613E0
2.683333333E0,8.609801023E-1,-1.022309123E0
2.691666667E0,8.597359058E-1,-1.022757979E0
2.700000000E0,8.596809293E-1,-1.022791137E0
2.708333333E0,8.595694658E-1,-1.022518688E0
2.716666667E0,8.595095443E-1,-1.022566043E0
2.725000000E0,8.594527913E-1,-1.022625762E0
2.733333333E0,8.593982377E-1,-1.022692699E0
2.741666667E0,8.588432444E-1,-1.022888267E0
2.750000000E0,8.587136031E-1,-1.022901550E0
2.758333333E0,8.593848908E-1,-1.022321501E0
2.766666667E0,8.590604852E-1,-1.022463966E0
2.775000000E0,8.591088396E-1,-1.022418371E0
2.783333333E0,8.586951115E-1,-1.023016258E0
2.791666667E0,8.590882525E-1,-1.022384296E0
2.800000000E0,8.592115640E-1,-1.022369038E0
2.808333333E0,8.590227528E-1,-1.022404866E0
2.816666667E0,8.587238407E-1,-1.023009980E0
2.825000000E0,8.576386435E-1,-1.022854033E0
2.833333333E0,8.575922306E-1,-1.022898903E0
2.841666667E0,8.575591024E-1,-1.022948053E0
2.850000000E0,8.572920989E-1,-1.022901585E0
2.858333333E0,8.577074224E-1,-1.022453510E0
2.866666667E0,8.572216953E-1,-1.022874793E0
2.875000000E0,8.577704458E-1,-1.022444817E0
2.883333333E0,8.572108167E-1,-1.022859789E0
2.891666667E0,8.572903670E-1,-1.022372903E0
2.900000000E0,8.572444666E-1,-1.022377804E0
2.908333333E0,8.564461216E-1,-1.022460646E0
2.916666667E0,8.563474136E-1,-1.022485371E0
2.925000000E0,8.562515193E-1,-1.022525072E0
2.933333333E0,8.556020096E-1,-1.022382757E0
2.941666667E0,8.554978166E-1,-1.022403033E0
2.950000000E0,8.553649512E-1,-1.022420038E0
2.958333333E0,8.552334478E-1,-1.022447664E0
2.966666667E0,8.551034477E-1,-1.022475935E0
2.975000000E0,8.549910643E-1,-1.022501856E0
2.983333333E0,8.548235114E-1,-1.022516823E0
2.991666667E0,8.547701204E-1,-1.022530754E0
3.000000000E0,8.547291444E-1,-1.022541210E0
3.008333333E0,8.547016549E-1,-1.022523474E0
3.016666667E0,8.546857360E-1,-1.022528426E0
3.025000000E0,8.532460681E-1,-1.022523690E0
3.033333333E0,8.539056832E-1,-1.021887824E0
3.041666667E0,8.538091594E-1,-1.021954456E0
3.050000000E0,8.537120149E-1,-1.022040087E0
3.058333333E0,8.536204656E-1,-1.022133032E0
3.066666667E0,8.535387342E-1,-1.022225377E0
3.075000000E0,8.534698367E-1,-1.022302533E0
3.083333333E0,8.534161115E-1,-1.022362014E0
3.091666667E0,8.533757262E-1,-1.022411651E0
3.100000000E0,8.527302415E-1,-1.022654123E0
3.108333333E0,8.524784230E-1,-1.022757192E0
3.116666667E0,8.530790681E-1,-1.022042734E0
3.125000000E0,8.531964071E-1,-1.022120127E0
3.133333333E0,8.524989301E-1,-1.022922239E0
3.141666667E0,8.532752240E-1,-1.022148909E0
3.150000000E0,8.524328747E-1,-1.022930565E0
3.158333333E0,8.534378962E-1,-1.022076619E0
3.166666667E0,8.533531954E-1,-1.022081647E0
3.175000000E0,8.531442444E-1,-1.022224587E0
3.183333333E0,8.525758199E-1,-1.022886347E0
3.191666667E0,8.532520017E-1,-1.022176873E0
3.200000000E0,8.525234011E-1,-1.022862800E0
3.208333333E0,8.514128709E-1,-1.022479658E0
3.216666667E0,8.513758564E-1,-1.022497495E0
3.225000000E0,8.513705976E-1,-1.022520944E0
3.233333333E0,8.513890947E-1,-1.022551524E0
3.241666667E0,8.514176959E-1,-1.022580180E0
3.250000000E0,8.514597294E-1,-1.022608958E0
3.258333333E0,8.515031646E-1,-1.022641510E0
3.266666667E0,8.515464648E-1,-1.022670533E0
3.275000000E0,8.515814243E-1,-1.022694581E0
3.283333333E0,8.516071003E-1,-1.022708163E0
3.291666667E0,8.516256154E-1,-1.022712797E0
3.300000000E0,8.516364967E-1,-1.022717472E0
3.308333333E0,8.516844828E-1,-1.022287065E0
3.316666667E0,8.516850625E-1,-1.022292714E0
3.325000000E0,8.516836125E-1,-1.022296398E0
3.333333333E0,8.516822830E-1,-1.022299045E0
3.341666667E0,8.516815458E-1,-1.022300934E0
3.350000000E0,8.516809297E-1,-1.022302923E0
3.358333333E0,8.516807778E-1,-1.022303318E0
3.366666667E0,8.516806361E-1,-1.022303721E0
3.375000000E0,8.516805048E-1,-1.022304132E0
3.383333333E0,8.516803838E-1,-1.022343116E0
3.391666667E0,8.516803838E-1,-1.022343116E0
3.400000000E0,8.516803838E-1,-1.022343116E0
3.408333333E0,8.516265902E-1,-1.021755325E0
3.416666667E0,8.515093102E-1,-1.021848025E0
3.425000000E0,8.515637809E-1,-1.022201671E0
3.433333333E0,8.516515927E-1,-1.022263923E0
3.441666667E0,8.521834518E-1,-1.021693980E0
3.450000000E0,8.522492228E-1,-1.021758213E0
3.458333333E0,8.514225703E-1,-1.022448544E0
3.466666667E0,8.522823614E-1,-1.021674730E0
3.475000000E0,8.516962347E-1,-1.022332949E0
3.483333333E0,8.524186456E-1,-1.021679598E0
3.491666667E0,8.515401393E-1,-1.022501973E0
3.500000000E0,8.519939591E-1,-1.022183841E0
3.508333333E0,8.527980217E-1,-1.021942674E0
3.516666667E0,8.528463095E-1,-1.021861244E0
3.525000000E0,8.528553129E-1,-1.021801649E0
3.533333333E0,8.528733553E-1,-1.022048601E0
3.541666667E0,8.528934126E-1,-1.022507630E0
3.550000000E0,8.532355827E-1,-1.022628733E0
3.558333333E0,8.535194717E-1,-1.022554438E0
3.566666667E0,8.534588572E-1,-1.022534088E0
3.575000000E0,8.541065329E-1,-1.022377542E0
3.583333333E0,8.540616907E-1,-1.022327335E0
3.591666667E0,8.539797231E-1,-1.022157602E0
3.600000000E0,8.544715860E-1,-1.022246429E0
3.608333333E0,8.545391859E-1,-1.022503306E0
3.616666667E0,8.545196761E-1,-1.022439713E0
3.625000000E0,8.545285459E-1,-1.022656142E0
3.633333333E0,8.554239225E-1,-1.022410498E0
3.641666667E0,8.554958975E-1,-1.022377604E0
3.650000000E0,8.558733839E-1,-1.022555792E0
3.658333333E0,8.559914227E-1,-1.022445030E0
3.666666667E0,8.561272605E-1,-1.022487128E0
3.675000000E0,8.559904603E-1,-1.022670672E0
3.683333333E0,8.564681547E-1,-1.022530431E0
3.691666667E0,8.564213258E-1,-1.022496678E0
3.700000000E0,8.571544828E-1,-1.022525852E0
3.708333333E0,8.575339806E-1,-1.022480057E0
3.716666667E0,8.576480726E-1,-1.022438713E0
3.725000000E0,8.584300754E-1,-1.022481966E0
3.733333333E0,8.585195313E-1,-1.022467955E0
3.741666667E0,8.584798295E-1,-1.022453657E0
3.750000000E0,8.592826157E-1,-1.022304064E0
3.758333333E0,8.592645072E-1,-1.022409124E0
3.766666667E0,8.587696221E-1,-1.022605125E0
3.775000000E0,8.601191387E-1,-1.022697141E0
3.783333333E0,8.600688893E-1,-1.022697278E0
3.791666667E0,8.599922969E-1,-1.022609316E0
3.800000000E0,8.601580487E-1,-1.022618933E0
3.808333333E0,8.608694759E-1,-1.022309526E0
3.816666667E0,8.608020973E-1,-1.022397992E0
3.825000000E0,8.610843641E-1,-1.022673435E0
3.833333333E0,8.611038935E-1,-1.022682349E0
3.841666667E0,8.616732719E-1,-1.022592192E0
3.850000000E0,8.618610964E-1,-1.022360770E0
3.858333333E0,8.619354038E-1,-1.022464324E0
3.866666667E0,8.619336672E-1,-1.022434443E0
3.875000000E0,8.621255392E-1,-1.022448952E0
3.883333333E0,8.621958347E-1,-1.022716029E0
3.891666667E0,8.621556631E-1,-1.022743588E0
3.900000000E0,8.626061170E-1,-1.022511480E0
3.908333333E0,8.633684459E-1,-1.022270650E0
3.916666667E0,8.634061363E-1,-1.022436965E0
3.925000000E0,8.637001231E-1,-1.022749419E0
3.933333333E0,8.636296060E-1,-1.022781413E0
3.941666667E0,8.635982567E-1,-1.022602326E0
3.950000000E0,8.655099645E-1,-1.022328422E0
3.958333333E0,8.649441067E-1,-1.022667572E0
3.966666667E0,8.655762117E-1,-1.022341272E0
3.975000000E0,8.648661914E-1,-1.022666230E0
3.983333333E0,8.655998078E-1,-1.022331204E0
3.991666667E0,8.648387806E-1,-1.022653666E0
4.000000000E0,8.652786267E-1,-1.022362412E0
4.008333333E0,8.668233515E-1,-1.022630659E0
4.016666667E0,8.669453816E-1,-1.022564934E0
4.025000000E0,8.664545001E-1,-1.023030553E0
4.033333333E0,8.669863656E-1,-1.022647549E0
4.041666667E0,8.663649141E-1,-1.022959867E0
4.050000000E0,8.675141131E-1,-1.022876008E0
4.058333333E0,8.674427929E-1,-1.022900063E0
4.066666667E0,8.675829166E-1,-1.022884144E0
4.075000000E0,8.675271959E-1,-1.022872602E0
4.083333333E0,8.681828411E-1,-1.022753335E0
4.091666667E0,8.681479172E-1,-1.022741261E0
4.100000000E0,8.680648360E-1,-1.022719986E0
4.108333333E0,8.679357635E-1,-1.022659750E0
4.116666667E0,8.682785039E-1,-1.022958064E0
4.125000000E0,8.683052022E-1,-1.022726681E0
4.133333333E0,8.682621037E-1,-1.022699081E0
4.141666667E0,8.679039356E-1,-1.022626063E0
4.150000000E0,8.687989362E-1,-1.022442691E0
4.158333333E0,8.682871810E-1,-1.022503310E0
4.166666667E0,8.691135772E-1,-1.022645110E0
4.175000000E0,8.691145749E-1,-1.022650449E0
4.183333333E0,8.691103815E-1,-1.022652459E0
4.191666667E0,8.690902138E-1,-1.022646354E0
4.200000000E0,8.690596454E-1,-1.022639787E0
4.208333333E0,8.690192320E-1,-1.022631265E0
4.216666667E0,8.700157587E-1,-1.022452017E0
4.225000000E0,8.702057966E-1,-1.022420086E0
4.233333333E0,8.695312644E-1,-1.022921900E0
4.241666667E0,8.695753964E-1,-1.022856244E0
4.250000000E0,8.705199262E-1,-1.022322058E0
4.258333333E0,8.694538164E-1,-1.022846300E0
4.266666667E0,8.706228826E-1,-1.022262599E0
4.275000000E0,8.693933657E-1,-1.022836417E0
4.283333333E0,8.696782630E-1,-1.022731992E0
4.291666667E0,8.705678888E-1,-1.022225407E0
4.300000000E0,8.695355463E-1,-1.022742511E0
4.308333333E0,8.706370757E-1,-1.022197179E0
4.316666667E0,8.697423503E-1,-1.022559799E0
4.325000000E0,8.704100989E-1,-1.022188239E0
4.333333333E0,8.695724594E-1,-1.022634039E0
4.341666667E0,8.705279739E-1,-1.022217790E0
4.350000000E0,8.694817110E-1,-1.022680954E0
4.358333333E0,8.705901521E-1,-1.022244019E0
4.366666667E0,8.694352985E-1,-1.022710386E0
4.375000000E0,8.706213026E-1,-1.022259780E0
4.383333333E0,8.694123541E-1,-1.022726377E0
4.391666667E0,8.706397328E-1,-1.022267584E0
4.400000000E0,8.694025931E-1,-1.022731780E0
4.408333333E0,8.706475539E-1,-1.022271077E0
4.416666667E0,8.693975647E-1,-1.022734623E0
4.425000000E0,8.706490493E-1,-1.022273450E0
4.433333333E0,8.693963996E-1,-1.022735671E0
