//XleadZeroCoefficient: 2.41, XleadPoleCoefficient: 0.35, XleadGain1.50
//PX: 0.10, IX: 0.00, DX: 1.00, angleGain9.00
//with filter and large difference removal, 6 times the difference
8691,0.27,2.00,0.00,17.40
8701,0.28,2.00,-0.58,7.90
8712,0.27,2.00,-9.47,-122.48
8722,0.29,2.00,0.00,168.79
8732,0.27,2.00,-9.09,-123.05
8741,0.28,2.00,-9.09,15.22
8752,0.26,2.00,-88.64,-1226.33
8762,0.27,2.00,-8.47,1276.45
8772,0.26,2.00,-8.47,14.43
8782,0.27,2.00,-8.47,14.00
8792,0.27,2.00,-8.47,13.63
8802,0.25,2.00,-8.47,13.52
8812,0.27,2.00,-8.47,13.02
8822,0.27,2.00,-7.13,33.81
8832,0.26,2.00,-7.13,12.60
8842,0.25,2.00,-7.13,12.37
8852,0.28,2.00,-7.13,11.85
8862,0.28,2.00,-7.13,11.59
8872,0.28,2.00,-5.95,29.82
8882,0.28,2.00,-5.95,11.11
8892,0.30,2.00,-5.95,10.68
8902,0.29,2.00,-5.95,10.50
8912,0.30,2.00,-4.94,26.10
8922,0.31,2.00,-4.94,9.93
8932,0.30,2.00,-4.94,9.77
8942,0.30,2.00,-4.12,22.49
8952,0.31,2.00,-4.12,9.34
8963,0.31,2.00,-4.12,9.10
8972,0.32,2.00,-3.32,21.44
8982,0.32,2.00,-3.32,8.65
8992,0.31,2.00,-2.81,16.58
9003,0.33,2.00,-2.81,8.22
9013,0.34,2.00,-2.34,15.39
9022,0.35,2.00,-2.34,7.77
9032,0.35,2.00,-1.91,14.38
9042,0.36,2.00,-1.91,7.39
9053,0.36,2.00,-1.55,12.90
9062,0.37,2.00,-1.55,7.02
9072,0.37,2.00,-1.27,11.20
9082,0.38,2.00,-1.27,6.63
9093,0.39,2.00,-1.05,9.88
9102,0.38,2.00,-1.05,6.41
9112,0.39,2.00,-1.05,6.15
9122,0.41,2.00,-0.86,8.84
9133,0.41,2.00,-0.86,5.81
9143,0.42,2.00,-0.86,5.62
9152,0.43,2.00,-0.86,5.43
9162,0.43,2.00,-0.86,5.34
9172,0.44,2.00,-0.86,5.12
9183,0.45,2.00,-0.86,4.99
9193,0.47,2.00,-0.86,4.72
9202,0.47,2.00,-0.86,4.65
9212,0.48,2.00,-0.86,4.49
9223,0.47,2.00,-0.86,4.48
9233,0.49,2.00,-0.86,4.27
9242,0.50,2.00,-0.86,4.07
9252,0.51,2.00,-0.86,3.87
9263,0.52,2.00,-0.86,3.73
9273,0.52,2.00,-0.86,3.69
9283,0.53,2.00,-1.04,0.73
9292,0.55,2.00,-1.04,3.37
9303,0.54,2.00,-1.04,3.38
9313,0.56,2.00,-1.04,3.15
9323,0.58,2.00,-1.04,2.98
9333,0.56,2.00,-1.04,3.10
9342,0.59,2.00,-1.04,2.78
