//XleadZeroCoefficient: 2.41, XleadPoleCoefficient: 0.41, XleadGain1.50
//PX: 0.16, IX: 0.00, DX: 1.00, angleGain18.00
15539,0.51,2.00,0.42,12.89
15549,0.52,2.00,0.42,12.59
15558,0.53,2.00,0.00,-1.28
15568,0.52,2.00,0.42,24.93
15579,0.52,2.00,0.42,11.83
15589,0.51,2.00,0.00,-2.03
15599,0.52,2.00,0.41,23.96
15609,0.53,2.00,0.39,10.49
15619,0.53,2.00,0.00,-1.51
15629,0.53,2.00,0.38,22.48
15639,0.54,2.00,0.37,10.10
15649,0.53,2.00,0.37,10.26
15659,0.53,2.00,0.36,9.80
15669,0.53,2.00,0.36,9.88
15679,0.54,2.00,0.35,9.30
15689,0.54,2.00,0.35,9.48
15699,0.54,2.00,0.34,8.95
15709,0.54,2.00,0.33,8.78
15719,0.54,2.00,0.31,8.34
15729,0.56,2.00,0.30,8.33
15739,0.56,2.00,0.27,7.55
15749,0.56,2.00,0.24,7.35
15759,0.57,2.00,0.22,7.44
15769,0.57,2.00,0.17,6.36
15779,0.56,2.00,0.12,6.30
15790,0.58,2.00,0.06,5.68
15799,0.56,2.00,0.00,5.69
15809,0.60,2.00,-0.07,5.01
15819,0.58,2.00,-0.16,4.35
15830,0.58,2.00,-0.25,4.27
15841,0.60,2.00,-0.36,3.63
15849,0.61,2.00,-1.68,-39.79
15859,0.61,2.00,-1.89,-0.22
15869,0.61,2.00,-2.12,-0.98
15880,0.61,2.00,-2.36,-1.43
15889,0.62,2.00,-2.60,-1.60
15899,0.62,2.00,-2.85,-2.01
15909,0.62,2.00,-3.11,-2.42
15920,0.63,2.00,-3.37,-2.60
15930,0.64,2.00,-3.63,-2.79
15939,0.63,2.00,-3.89,-2.85
15949,0.65,2.00,-4.15,-3.06
15960,0.64,2.00,-4.39,-2.48
15970,0.66,2.00,-4.61,-2.06
15979,0.65,2.00,-4.83,-2.07
15989,0.66,2.00,-5.04,-1.97
16000,0.67,2.00,-5.23,-1.45
16010,0.67,2.00,-5.40,-0.89
16020,0.65,2.00,-5.55,-0.22
16029,0.68,2.00,-5.66,0.74
16039,0.66,2.00,-5.76,1.17
16050,0.68,2.00,-5.84,1.53
16060,0.67,2.00,-5.87,3.12
16070,0.69,2.00,-5.89,3.25
16079,0.68,2.00,-5.88,4.22
16090,0.69,2.00,-5.84,4.99
16100,0.69,2.00,-5.79,5.29
16110,0.70,2.00,-5.71,6.07
16119,0.70,2.00,-5.60,7.01
16130,0.70,2.00,-5.48,7.24
16140,0.70,2.00,-5.36,7.20
16150,0.70,2.00,-5.20,8.46
16160,0.72,2.00,-5.05,7.97
16169,0.70,2.00,-4.89,8.35
16180,0.72,2.00,-4.73,8.21
