masse_A
t,x,y
1.366000000E0,8.754236811E-1,4.339237324E-1
1.432533333E0,8.758951969E-1,4.347040347E-1
1.432633333E0,8.753082401E-1,4.339084349E-1
1.499155556E0,8.758810630E-1,4.349612619E-1
1.499255556E0,8.761800738E-1,4.335469928E-1
1.565788889E0,8.761372306E-1,4.342958838E-1
1.565888889E0,8.754388897E-1,4.334865044E-1
1.632422222E0,8.762134957E-1,4.346418571E-1
1.632522222E0,8.759499982E-1,4.343426006E-1
1.699044444E0,8.754759572E-1,4.335360557E-1
1.699144444E0,8.762600220E-1,4.343863354E-1
1.765677778E0,8.757298509E-1,4.335907278E-1
1.765777778E0,8.765288194E-1,4.344881658E-1
1.832311111E0,8.763868120E-1,4.341161302E-1
1.832411111E0,8.762510463E-1,4.339002805E-1
1.898933333E0,8.755292144E-1,4.344779646E-1
1.899033333E0,8.761408195E-1,4.341516367E-1
1.965566667E0,8.756237711E-1,4.334918372E-1
1.965666667E0,8.762865882E-1,4.342473769E-1
2.032188889E0,8.756181366E-1,4.335628021E-1
2.032288889E0,8.764602475E-1,4.344186859E-1
2.065511111E0,8.759654713E-1,4.341411092E-1
2.132133333E0,8.754374234E-1,4.335275853E-1
2.132233333E0,8.759208202E-1,4.343181103E-1
2.198766667E0,8.752638672E-1,4.338556693E-1
2.198866667E0,8.758809552E-1,4.344866463E-1
2.265400000E0,8.751297579E-1,4.340771196E-1
2.265500000E0,8.769696231E-1,4.336602634E-1
2.332022222E0,8.763941769E-1,4.337329692E-1
2.332122222E0,8.756170823E-1,4.338093559E-1
2.398655556E0,8.762832297E-1,4.347650547E-1
2.398755556E0,8.759173741E-1,4.344108615E-1
2.465288889E0,8.752304413E-1,4.338208278E-1
2.465388889E0,8.759461838E-1,4.347384507E-1
2.531911111E0,8.752583101E-1,4.340167233E-1
2.532011111E0,8.765990657E-1,4.331886592E-1
2.598544444E0,8.760609741E-1,4.335047913E-1
2.598644444E0,8.762582776E-1,4.343320330E-1
2.665177778E0,8.756663267E-1,4.336020791E-1
2.665277778E0,8.762583286E-1,4.346686984E-1
2.731800000E0,8.759973131E-1,4.342988298E-1
2.731900000E0,8.754987276E-1,4.335788854E-1
2.798433333E0,8.763900099E-1,4.343035845E-1
2.798533333E0,8.762750748E-1,4.340228500E-1
2.865055556E0,8.757617518E-1,4.333374246E-1
2.865155556E0,8.764148395E-1,4.342222488E-1
2.931688889E0,8.757568544E-1,4.336009071E-1
2.931788889E0,8.767458041E-1,4.341092190E-1
2.998322222E0,8.761619722E-1,4.340287353E-1
2.998422222E0,8.756076516E-1,4.335088811E-1
3.064944444E0,8.763723631E-1,4.341387605E-1
3.065044444E0,8.756496183E-1,4.336451685E-1
3.098266667E0,8.762350695E-1,4.343635229E-1
3.164888889E0,8.755042162E-1,4.338961607E-1
3.164988889E0,8.760051987E-1,4.345451744E-1
3.231522222E0,8.753483746E-1,4.340263397E-1
3.231622222E0,8.765113670E-1,4.333304621E-1
3.298155556E0,8.761543147E-1,4.336810845E-1
3.298255556E0,8.761108159E-1,4.342230672E-1
3.364777778E0,8.751051398E-1,4.339784510E-1
3.364877778E0,8.769046874E-1,4.337741481E-1
3.431411111E0,8.763044169E-1,4.337743543E-1
3.431511111E0,8.757699344E-1,4.344322126E-1
3.498044444E0,8.761937034E-1,4.335478502E-1
3.498144444E0,8.757223784E-1,4.342187606E-1
3.564666667E0,8.759871971E-1,4.332226339E-1
3.564766667E0,8.760084948E-1,4.344473546E-1
3.631300000E0,8.760442131E-1,4.337275198E-1
3.631400000E0,8.755717181E-1,4.343757898E-1
3.697922222E0,8.759953527E-1,4.344443459E-1
3.698022222E0,8.754690254E-1,4.337968771E-1
3.764555556E0,8.762193364E-1,4.345664372E-1
3.764655556E0,8.759937572E-1,4.342747847E-1
3.831188889E0,8.756938679E-1,4.334958837E-1
3.831288889E0,8.763177603E-1,4.344683229E-1
3.897811111E0,8.761131777E-1,4.340879794E-1
3.897911111E0,8.755194382E-1,4.334858326E-1
3.964444444E0,8.763986393E-1,4.341913691E-1
3.964544444E0,8.756742024E-1,4.336330822E-1
4.031077778E0,8.766322140E-1,4.340770549E-1
4.031177778E0,8.757692042E-1,4.335699860E-1
4.097700000E0,8.766125376E-1,4.343798243E-1
4.097800000E0,8.755480608E-1,4.338320172E-1
4.131022222E0,8.763479288E-1,4.345705589E-1
4.197644444E0,8.754419170E-1,4.339566591E-1
4.197744444E0,8.764444180E-1,4.332916013E-1
4.264277778E0,8.761512374E-1,4.336246905E-1
4.264377778E0,8.762337272E-1,4.341857240E-1
4.330900000E0,8.753651146E-1,4.336363205E-1
4.331000000E0,8.759803572E-1,4.346567151E-1
4.397533333E0,8.753088927E-1,4.339839379E-1
4.397633333E0,8.766035580E-1,4.332738840E-1
4.464166667E0,8.761812683E-1,4.337060446E-1
4.464266667E0,8.756050767E-1,4.343787806E-1
4.530788889E0,8.761470760E-1,4.333975593E-1
4.530888889E0,8.756847998E-1,4.341817139E-1
4.597422222E0,8.760882312E-1,4.332771700E-1
4.597522222E0,8.760879225E-1,4.344325350E-1
4.664055556E0,8.755962002E-1,4.336469039E-1
4.664155556E0,8.764079102E-1,4.346013464E-1
4.730677778E0,8.760754226E-1,4.341666431E-1
4.730777778E0,8.754267408E-1,4.334849000E-1
4.797311111E0,8.763501879E-1,4.343549005E-1
4.797411111E0,8.757410577E-1,4.335746663E-1
4.863944444E0,8.765735811E-1,4.342522318E-1
4.864044444E0,8.758181723E-1,4.335943810E-1
4.930566667E0,8.752669976E-1,4.343319605E-1
4.930666667E0,8.762499414E-1,4.342224934E-1
4.997200000E0,8.755609284E-1,4.335605377E-1
4.997300000E0,8.763543612E-1,4.345960738E-1
5.063833333E0,8.755473711E-1,4.337096015E-1
5.063933333E0,8.762864165E-1,4.347282611E-1
5.130455556E0,8.755015328E-1,4.338069099E-1
5.130555556E0,8.762563197E-1,4.347466865E-1
5.163766667E0,8.753971570E-1,4.339301970E-1
5.230400000E0,8.758835238E-1,4.347280884E-1
5.230500000E0,8.752274701E-1,4.340834636E-1
5.297033333E0,8.768839810E-1,4.333800702E-1
5.297133333E0,8.762687377E-1,4.336541890E-1
5.363655556E0,8.761520992E-1,4.343400446E-1
5.363755556E0,8.753317145E-1,4.336958005E-1
5.430288889E0,8.759890426E-1,4.347105422E-1
5.430388889E0,8.752658446E-1,4.339070645E-1
5.496922222E0,8.760031055E-1,4.349067061E-1
5.497022222E0,8.753589386E-1,4.338930597E-1
5.563544444E0,8.760223849E-1,4.350265290E-1
5.563644444E0,8.753708150E-1,4.338827498E-1
5.630177778E0,8.761535825E-1,4.350942323E-1
5.630277778E0,8.759298996E-1,4.345288427E-1
5.696811111E0,8.754292996E-1,4.336415277E-1
5.696911111E0,8.761869315E-1,4.346326978E-1
5.763433333E0,8.760185222E-1,4.342262111E-1
5.763533333E0,8.755053229E-1,4.335425784E-1
5.830066667E0,8.764815842E-1,4.340894043E-1
5.830166667E0,8.757524956E-1,4.335307832E-1
5.896688889E0,8.766020246E-1,4.342657732E-1
5.896788889E0,8.761997312E-1,4.340314373E-1
5.963322222E0,8.757237268E-1,4.332740740E-1
5.963422222E0,8.764538458E-1,4.340403903E-1
6.029955556E0,8.757487382E-1,4.334651111E-1
6.030055556E0,8.764973434E-1,4.342147674E-1
6.096577778E0,8.755693278E-1,4.336671040E-1
6.096677778E0,8.761674988E-1,4.345839429E-1
6.163211111E0,8.753481379E-1,4.339667746E-1
6.163311111E0,8.765246673E-1,4.333878450E-1
6.196522222E0,8.761818942E-1,4.335816165E-1
6.263155556E0,8.745113630E-1,4.329719509E-1
6.263255556E0,8.760644906E-1,4.313251606E-1
6.329788889E0,8.768196244E-1,4.298570204E-1
6.329888889E0,8.745782011E-1,4.288518290E-1
6.396411111E0,8.774657807E-1,4.271030735E-1
6.396511111E0,8.774471495E-1,4.240434351E-1
6.463044444E0,8.765676333E-1,4.207016319E-1
6.463144444E0,8.748886188E-1,4.180366637E-1
6.529677778E0,8.758089069E-1,4.135429349E-1
6.529777778E0,8.762722659E-1,4.096053120E-1
6.596300000E0,8.762160594E-1,4.056831664E-1
6.596400000E0,8.756383621E-1,4.017029786E-1
6.662933333E0,8.762219820E-1,3.976785119E-1
6.663033333E0,8.766237825E-1,3.927254641E-1
6.729555556E0,8.767337188E-1,3.868390033E-1
6.729655556E0,8.755102499E-1,3.818001149E-1
6.796188889E0,8.760381528E-1,3.747414611E-1
6.796288889E0,8.762910637E-1,3.688288602E-1
6.862822222E0,8.756806412E-1,3.621068664E-1
6.862922222E0,8.765288314E-1,3.549351959E-1
6.929444444E0,8.765858848E-1,3.477314741E-1
6.929544444E0,8.760880945E-1,3.404319873E-1
6.996077778E0,8.765521960E-1,3.329219019E-1
6.996177778E0,8.752148409E-1,3.246055586E-1
7.062711111E0,8.762733615E-1,3.163933039E-1
7.062811111E0,8.763716225E-1,3.075249817E-1
7.129333333E0,8.751852616E-1,2.984572491E-1
7.129433333E0,8.764378425E-1,2.901481149E-1
7.195966667E0,8.764995100E-1,2.806996323E-1
7.196066667E0,8.760073338E-1,2.712190105E-1
7.229277778E0,8.754728559E-1,2.618507551E-1
7.295911111E0,8.762929268E-1,2.533766640E-1
7.296011111E0,8.763210823E-1,2.443328052E-1
7.362544444E0,8.761360874E-1,2.360973581E-1
7.362644444E0,8.756680819E-1,2.272973233E-1
7.429166667E0,8.757899686E-1,2.188902819E-1
7.429266667E0,8.762808959E-1,2.113975717E-1
7.495800000E0,8.758010324E-1,2.037589635E-1
7.495900000E0,8.752189582E-1,1.960972971E-1
7.562422222E0,8.759425603E-1,1.887082870E-1
7.562522222E0,8.758667838E-1,1.820065653E-1
7.629055556E0,8.756715585E-1,1.753234539E-1
7.629155556E0,8.756965454E-1,1.690104630E-1
7.695688889E0,8.753090989E-1,1.626563144E-1
7.695788889E0,8.744465820E-1,1.551870685E-1
7.762311111E0,8.743172544E-1,1.485936181E-1
7.762411111E0,8.739367955E-1,1.423215098E-1
7.828944444E0,8.740911821E-1,1.366747397E-1
7.829044444E0,8.742085949E-1,1.323368307E-1
7.895577778E0,8.733996258E-1,1.260813567E-1
7.895677778E0,8.736625606E-1,1.208422510E-1
7.962200000E0,8.730278044E-1,1.155125554E-1
7.962300000E0,8.738750674E-1,1.106017099E-1
8.028833333E0,8.736578749E-1,1.061965449E-1
8.028933333E0,8.733203395E-1,1.013675561E-1
8.095455556E0,8.735176532E-1,9.722301101E-2
8.095555556E0,8.738714664E-1,9.316514813E-2
8.162088889E0,8.741599627E-1,8.920815419E-2
8.162188889E0,8.728384059E-1,8.517276481E-2
8.228722222E0,8.739678384E-1,8.191357625E-2
8.228822222E0,8.741104750E-1,7.865735988E-2
8.262033333E0,8.732669836E-1,7.479085123E-2
8.328666667E0,8.738377052E-1,7.129941332E-2
8.328766667E0,8.735077442E-1,6.860947499E-2
8.395288889E0,8.737789176E-1,6.493217053E-2
8.395388889E0,8.736302520E-1,6.245110593E-2
8.461922222E0,8.735092952E-1,5.997337401E-2
8.462022222E0,8.740174556E-1,5.744957451E-2
8.528555556E0,8.741970500E-1,5.490250491E-2
8.528655556E0,8.728907031E-1,5.213093784E-2
8.595177778E0,8.742504308E-1,5.086307610E-2
8.595277778E0,8.740791881E-1,4.898240269E-2
8.661811111E0,8.738475048E-1,4.710282603E-2
8.661911111E0,8.738888945E-1,4.546762038E-2
8.728444444E0,8.730138060E-1,4.376033621E-2
8.728544444E0,8.732251140E-1,4.294111688E-2
8.795066667E0,8.730556912E-1,4.164301906E-2
8.795166667E0,8.721872289E-1,3.995426854E-2
8.861700000E0,8.721505054E-1,3.864508467E-2
8.861800000E0,8.715161561E-1,3.759379215E-2
8.928333333E0,8.712049001E-1,3.783122382E-2
8.928433333E0,8.707905225E-1,3.626160602E-2
8.994955556E0,8.715698390E-1,3.595372196E-2
8.995055556E0,8.719858002E-1,3.623950914E-2
9.061588889E0,8.717711555E-1,3.608667170E-2
9.061688889E0,8.708422355E-1,3.560108371E-2
9.128211111E0,8.721043670E-1,3.615816994E-2
9.128311111E0,8.717420438E-1,3.610777052E-2
9.194844444E0,8.709584713E-1,3.568781877E-2
9.194944444E0,8.720480551E-1,3.603493653E-2
9.261477778E0,8.706966374E-1,3.531223018E-2
9.261577778E0,8.722614157E-1,3.578741215E-2
9.294788889E0,8.722546139E-1,3.562366273E-2
9.361422222E0,8.705885478E-1,3.501448245E-2
9.361522222E0,8.723277321E-1,3.553005496E-2
9.428044444E0,8.705565943E-1,3.494167501E-2
9.428144444E0,8.723879831E-1,3.546697094E-2
9.494677778E0,8.722504016E-1,3.529594516E-2
9.494777778E0,8.704362513E-1,3.478409125E-2
9.561311111E0,8.722799526E-1,3.521686956E-2
9.561411111E0,8.705938830E-1,3.457880628E-2
9.627933333E0,8.721925553E-1,3.511581311E-2
9.628033333E0,8.705283498E-1,3.458701719E-2
9.694566667E0,8.722645155E-1,3.513951613E-2
9.694666667E0,8.705134355E-1,3.456594369E-2
9.761188889E0,8.705877776E-1,3.462537408E-2
9.761288889E0,8.725058763E-1,3.526773320E-2
9.827822222E0,8.704656801E-1,3.450208495E-2
9.827922222E0,8.723958218E-1,3.519199932E-2
9.894455556E0,8.704122546E-1,3.448831841E-2
9.894555556E0,8.725251551E-1,3.533235930E-2
9.961077778E0,8.702223861E-1,3.466999760E-2
9.961177778E0,8.703620976E-1,3.466734923E-2
1.002771111E1,8.727710108E-1,3.555177585E-2
1.002781111E1,8.703577111E-1,3.489497612E-2
1.009434444E1,8.728404132E-1,3.567379429E-2
1.009444444E1,8.702730185E-1,3.484408942E-2
1.016096667E1,8.729409715E-1,3.580944221E-2
1.016106667E1,8.726616110E-1,3.577271219E-2
1.022760000E1,8.700719949E-1,3.493036454E-2
1.022770000E1,8.727870673E-1,3.573465497E-2
1.029423333E1,8.701961446E-1,3.541916588E-2
1.029433333E1,8.728110075E-1,3.589290965E-2
1.032754444E1,8.702238750E-1,3.510378556E-2
1.039417778E1,8.728003890E-1,3.591545317E-2
1.039427778E1,8.702219546E-1,3.516056533E-2
1.046080000E1,8.729145658E-1,3.591752642E-2
1.046090000E1,8.703448983E-1,3.537693973E-2
1.052743333E1,8.727760176E-1,3.605395221E-2
1.052753333E1,8.702655517E-1,3.526501888E-2
1.059405556E1,8.728460203E-1,3.598903912E-2
1.059415556E1,8.702043930E-1,3.500217051E-2
1.066068889E1,8.729577504E-1,3.589540323E-2
1.066078889E1,8.702218235E-1,3.511791091E-2
1.072732222E1,8.728302790E-1,3.588382459E-2
1.072742222E1,8.701794277E-1,3.511669590E-2
1.079394444E1,8.728458609E-1,3.579623240E-2
1.079404444E1,8.701224015E-1,3.483670193E-2
1.086057778E1,8.727695499E-1,3.567083866E-2
1.086067778E1,8.701671889E-1,3.493242188E-2
1.092721111E1,8.727240472E-1,3.560479367E-2
1.092731111E1,8.702229221E-1,3.476046280E-2
1.099383333E1,8.726878295E-1,3.556364876E-2
1.099393333E1,8.702521242E-1,3.482415861E-2
1.106046667E1,8.726482843E-1,3.549129167E-2
1.106056667E1,8.702706567E-1,3.480409497E-2
1.112710000E1,8.704183643E-1,3.455468850E-2
1.112720000E1,8.727861169E-1,3.539015070E-2
1.119372222E1,8.703241614E-1,3.457149680E-2
1.119382222E1,8.727726433E-1,3.542728479E-2
1.126035556E1,8.703152471E-1,3.440912727E-2
1.126045556E1,8.727707527E-1,3.535650883E-2
1.132697778E1,8.703378915E-1,3.441385721E-2
1.132707778E1,8.727303750E-1,3.520312270E-2
1.136030000E1,8.704838232E-1,3.443381230E-2
1.142692222E1,8.726519858E-1,3.516584521E-2
1.142702222E1,8.703071188E-1,3.449968446E-2
1.149355556E1,8.727478738E-1,3.528785857E-2
1.149365556E1,8.702252743E-1,3.455476067E-2
1.156018889E1,8.727956173E-1,3.538013133E-2
