masse_A
t,x,y
9.894455556E0,4.369299051E-1,-2.185935633E-1
9.894555556E0,4.355783313E-1,-2.189415605E-1
9.961077778E0,4.363252386E-1,-2.183298063E-1
9.961177778E0,4.363406094E-1,-2.183442628E-1
1.002771111E1,4.362634496E-1,-2.182892107E-1
1.002781111E1,4.360864051E-1,-2.184082892E-1
1.009434444E1,4.360518695E-1,-2.184672688E-1
1.009444444E1,4.360051463E-1,-2.184007340E-1
1.016096667E1,4.359986729E-1,-2.183434573E-1
1.016106667E1,4.359391569E-1,-2.183297604E-1
1.022760000E1,4.359381600E-1,-2.182986578E-1
1.022770000E1,4.358987596E-1,-2.182555670E-1
1.029423333E1,4.352255309E-1,-2.186452594E-1
1.029433333E1,4.358791504E-1,-2.183913702E-1
1.032754444E1,4.359350590E-1,-2.182294135E-1
1.039416667E1,4.352656752E-1,-2.186518198E-1
1.039426667E1,4.359339639E-1,-2.183614672E-1
1.046080000E1,4.353124676E-1,-2.187891162E-1
1.046090000E1,4.360180506E-1,-2.183896455E-1
1.052743333E1,4.353021471E-1,-2.188430441E-1
1.052753333E1,4.359725224E-1,-2.184831153E-1
1.059405556E1,4.353551979E-1,-2.189725429E-1
1.059415556E1,4.356882201E-1,-2.187675685E-1
1.066068889E1,4.358432807E-1,-2.188752947E-1
1.066078889E1,4.354557617E-1,-2.191153422E-1
1.072732222E1,4.356709708E-1,-2.191095328E-1
1.072742222E1,4.357510535E-1,-2.188787498E-1
1.079394444E1,4.359370758E-1,-2.188320550E-1
1.079404444E1,4.358047311E-1,-2.194311450E-1
1.086057778E1,4.367561508E-1,-2.181887029E-1
1.086067778E1,4.365702509E-1,-2.196010243E-1
1.092721111E1,4.374383443E-1,-2.182657318E-1
1.092731111E1,4.372255272E-1,-2.188566326E-1
1.099383333E1,4.369298384E-1,-2.194273805E-1
1.099393333E1,4.373312132E-1,-2.187046167E-1
1.106046667E1,4.372570559E-1,-2.194021988E-1
1.106056667E1,4.380839463E-1,-2.182034605E-1
1.112710000E1,4.378237414E-1,-2.196513926E-1
1.112720000E1,4.386797861E-1,-2.181710815E-1
1.119372222E1,4.384987203E-1,-2.191016391E-1
1.119382222E1,4.387770681E-1,-2.184394546E-1
1.126035556E1,4.386636040E-1,-2.188209719E-1
1.126045556E1,4.381687911E-1,-2.191214294E-1
1.132697778E1,4.385637083E-1,-2.188971694E-1
1.132707778E1,4.386364985E-1,-2.191504678E-1
1.136030000E1,4.385171153E-1,-2.189132414E-1
1.142692222E1,4.384835430E-1,-2.192204927E-1
1.142702222E1,4.386931580E-1,-2.182034720E-1
1.149355556E1,4.382746344E-1,-2.192601434E-1
1.149365556E1,4.384552360E-1,-2.180899836E-1
1.156018889E1,4.374550243E-1,-2.195814172E-1
1.156028889E1,4.377209164E-1,-2.180893527E-1
1.162681111E1,4.376167795E-1,-2.183230281E-1
1.162691111E1,4.367707580E-1,-2.194631127E-1
1.169344444E1,4.371114760E-1,-2.188954435E-1
1.169354444E1,4.369136352E-1,-2.193570343E-1
1.176007778E1,4.369349174E-1,-2.180310803E-1
1.176017778E1,4.357305413E-1,-2.196560880E-1
1.182670000E1,4.357244341E-1,-2.187745271E-1
1.182680000E1,4.356827240E-1,-2.190061678E-1
1.189333333E1,4.359392662E-1,-2.183514188E-1
1.189343333E1,4.355221125E-1,-2.191283531E-1
1.195995556E1,4.358586131E-1,-2.183312849E-1
1.196005556E1,4.352872103E-1,-2.191803614E-1
1.202658889E1,4.357489647E-1,-2.183304488E-1
1.202668889E1,4.354484434E-1,-2.183959912E-1
1.209322222E1,4.345829006E-1,-2.197161855E-1
1.209332222E1,4.352575265E-1,-2.181962164E-1
1.215984444E1,4.344467652E-1,-2.196163682E-1
1.215994444E1,4.352018161E-1,-2.180521217E-1
1.222647778E1,4.344394513E-1,-2.196671060E-1
1.222657778E1,4.353420210E-1,-2.178677652E-1
1.229311111E1,4.345639649E-1,-2.197303680E-1
1.229321111E1,4.356332190E-1,-2.178378802E-1
1.235973333E1,4.349241960E-1,-2.196800570E-1
1.235983333E1,4.361240859E-1,-2.181652157E-1
1.239305556E1,4.355584874E-1,-2.190192762E-1
