//con restarted
197183, 3.496, 3.496, 0.754,-0.02,0.500, -1276.318
197193, 3.496, 3.495, 0.753,-0.02,0.500, -864.391
197203, 3.498, 3.498, 0.753,-0.02,0.500, -590.815
197214, 3.497, 3.497, 0.753,-0.02,0.500, -407.204
197223, 3.503, 3.502, 0.753,-0.02,0.500, -287.428
197233, 3.501, 3.501, 0.753,-0.02,0.500, -204.489
197243, 3.496, 3.496, 0.754,-0.02,0.500, -147.869
197254, 3.495, 3.494, 0.754,-0.02,0.500, -111.684
197263, 3.497, 3.497, 0.755,-0.02,0.500, -89.253
197273, 3.495, 3.495, 0.753,-0.02,0.500, -72.511
197283, 3.497, 3.496, 0.753,-0.02,0.500, -62.556
197294, 3.493, 3.492, 0.753,-0.02,0.500, -53.769
197303, 3.492, 3.492, 0.754,-0.01,0.500, -49.339
197313, 3.491, 3.491, 0.754,0.00,0.500, -45.941
197323, 3.487, 3.487, 0.755,0.02,0.500, -42.811
197334, 3.482, 3.482, 0.754,0.04,0.500, -40.059
197343, 3.482, 3.483, 0.755,0.07,0.500, -40.283
197353, 3.480, 3.482, 0.756,0.11,0.500, -39.936
197363, 3.478, 3.480, 0.755,0.16,0.500, -39.299
197373, 3.475, 3.478, 0.755,0.21,0.500, -38.583
197384, 3.473, 3.477, 0.755,0.28,0.500, -38.374
197393, 3.467, 3.471, 0.755,0.35,0.500, -36.381
197403, 3.459, 3.465, 0.755,0.44,0.500, -34.650
197413, 3.448, 3.455, 0.756,0.54,0.500, -31.644
197424, 3.444, 3.453, 0.756,0.65,0.500, -32.790
197433, 3.445, 3.455, 0.755,0.77,0.500, -35.438
197443, 3.440, 3.451, 0.756,0.90,0.500, -34.506
197453, 3.439, 3.453, 0.756,1.04,0.500, -35.959
197464, 3.438, 3.453, 0.755,1.19,0.500, -36.405
197473, 3.430, 3.448, 0.755,1.35,0.500, -34.264
197483, 3.427, 3.447, 0.755,1.52,0.500, -34.561
197493, 3.423, 3.445, 0.755,1.70,0.500, -33.976
197504, 3.417, 3.442, 0.756,1.89,0.500, -32.969
197514, 3.414, 3.441, 0.755,2.09,0.500, -33.399
197523, 3.405, 3.435, 0.755,2.29,0.500, -31.434
197533, 3.401, 3.434, 0.754,2.50,0.500, -31.926
197543, 3.392, 3.428, 0.754,2.72,0.500, -30.030
197553, 3.382, 3.421, 0.754,2.94,0.500, -28.228
197563, 3.377, 3.418, 0.754,3.16,0.500, -28.957
197573, 3.369, 3.414, 0.754,3.39,0.500, -28.475
197583, 3.361, 3.409, 0.755,3.62,0.500, -27.883
197594, 3.358, 3.408, 0.754,3.86,0.500, -29.277
197603, 3.352, 3.406, 0.753,4.09,0.500, -29.563
197613, 3.341, 3.398, 0.753,4.33,0.500, -27.170
197623, 3.337, 3.397, 0.754,4.57,0.500, -28.211
197634, 3.331, 3.394, 0.755,4.81,0.500, -28.403
197643, 3.326, 3.393, 0.755,5.05,0.500, -29.066
197653, 3.320, 3.390, 0.754,5.29,0.500, -28.943
197663, 3.315, 3.388, 0.754,5.53,0.500, -28.951
197673, 3.305, 3.381, 0.753,5.77,0.500, -26.915
197684, 3.295, 3.374, 0.754,6.01,0.500, -25.532
197693, 3.281, 3.363, 0.753,6.25,0.500, -23.199
197703, 3.271, 3.356, 0.753,6.49,0.500, -22.865
197713, 3.262, 3.351, 0.752,6.72,0.500, -23.236
197724, 3.249, 3.340, 0.753,6.96,0.500, -21.288
197733, 3.238, 3.333, 0.753,7.20,0.500, -21.367
197743, 3.231, 3.328, 0.754,7.43,0.500, -22.547
197753, 3.219, 3.319, 0.755,7.66,0.500, -21.545
197764, 3.213, 3.317, 0.755,7.88,0.500, -23.599
197773, 3.208, 3.314, 0.753,8.10,0.500, -25.016
197783, 3.196, 3.305, 0.752,8.32,0.500, -22.951
197793, 3.187, 3.299, 0.753,8.54,0.500, -22.796
197804, 3.174, 3.289, 0.754,8.75,0.500, -21.054
197813, 3.157, 3.275, 0.754,8.95,0.500, -18.269
197823, 3.146, 3.266, 0.754,9.15,0.500, -18.598
197833, 3.136, 3.258, 0.753,9.34,0.500, -19.471
197843, 3.123, 3.247, 0.753,9.52,0.500, -18.576
197854, 3.111, 3.238, 0.753,9.69,0.500, -18.817
197863, 3.103, 3.232, 0.753,9.85,0.500, -20.209
197873, 3.093, 3.224, 0.754,10.00,0.500, -20.537
197883, 3.080, 3.212, 0.753,10.14,0.500, -19.172
197894, 3.066, 3.200, 0.752,10.27,0.500, -18.166
197903, 3.051, 3.187, 0.752,10.40,0.500, -16.939
197913, 3.038, 3.176, 0.753,10.51,0.500, -17.157
197923, 3.027, 3.165, 0.753,10.61,0.500, -17.570
197934, 3.014, 3.154, 0.752,10.69,0.500, -17.625
197943, 3.001, 3.142, 0.753,10.77,0.500, -17.510
197953, 2.987, 3.128, 0.754,10.83,0.500, -16.698
197963, 2.971, 3.113, 0.754,10.87,0.500, -15.651
197974, 2.956, 3.098, 0.753,10.91,0.500, -15.152
197983, 2.944, 3.087, 0.754,10.92,0.500, -16.424
197993, 2.937, 3.080, 0.754,10.93,0.500, -19.007
198003, 2.928, 3.070, 0.753,10.93,0.500, -20.042
198013, 2.916, 3.059, 0.753,10.92,0.500, -19.662
198023, 2.902, 3.045, 0.753,10.90,0.500, -18.716
198033, 2.890, 3.032, 0.754,10.87,0.500, -18.434
198043, 2.874, 3.016, 0.754,10.82,0.500, -17.110
198053, 2.859, 3.000, 0.752,10.76,0.500, -16.317
198064, 2.844, 2.984, 0.753,10.69,0.500, -15.812
198073, 2.829, 2.968, 0.755,10.61,0.500, -15.604
198083, 2.817, 2.955, 0.753,10.52,0.500, -16.575
198093, 2.801, 2.937, 0.753,10.42,0.500, -15.393
198104, 2.782, 2.917, 0.753,10.31,0.500, -13.870
198113, 2.772, 2.905, 0.753,10.19,0.500, -16.345
198123, 2.757, 2.889, 0.753,10.06,0.500, -16.023
