22674, 0.019, 0.019, 0.009,0.06,0.500, 0.010, 0.000, 3031.484
22683, 0.015, 0.015, 0.009,0.05,0.500, 0.010, 0.000, 170.293
22693, 0.012, 0.012, 0.010,0.05,0.500, 0.010, 0.000, 165.120
22704, 0.013, 0.013, 0.009,0.05,0.500, 0.010, 0.000, 138.504
22713, 0.013, 0.013, 0.009,0.05,0.500, 0.010, 0.000, 147.662
22723, 0.017, 0.017, 0.009,0.05,0.500, 0.010, 0.000, 117.108
22733, 0.022, 0.022, 0.010,0.05,0.500, 0.010, 0.000, 115.411
22744, 0.022, 0.022, 0.010,0.05,0.500, 0.010, 0.000, 144.080
22753, 0.024, 0.024, 0.010,0.03,0.500, 0.010, 0.000, 128.810
22763, 0.025, 0.025, 0.009,-0.01,0.500, 0.010, 0.000, 139.351
22773, 0.026, 0.026, 0.010,-0.10,0.500, 0.010, 0.000, 132.439
22784, 0.027, 0.027, 0.010,-0.26,0.500, 0.010, 0.000, 134.573
22793, 0.030, 0.029, 0.011,-0.52,0.500, 0.010, 0.000, 128.567
22803, 0.034, 0.033, 0.011,-0.90,0.500, 0.010, 0.000, 115.909
22813, 0.038, 0.037, 0.011,-1.37,0.500, 0.010, 0.000, 113.698
22823, 0.042, 0.042, 0.011,-1.91,0.500, 0.010, 0.000, 111.179
22833, 0.048, 0.047, 0.011,-2.36,0.500, 0.010, 0.000, 101.980
22843, 0.048, 0.048, 0.011,-2.66,0.500, 0.010, 0.000, 131.605
22853, 0.051, 0.051, 0.012,-2.73,0.500, 0.010, 0.000, 117.400
22863, 0.056, 0.055, 0.012,-2.58,0.500, 0.010, 0.000, 105.996
22874, 0.058, 0.058, 0.012,-2.29,0.500, 0.010, 0.000, 119.129
22883, 0.057, 0.057, 0.012,-1.91,0.500, 0.010, 0.000, 137.196
22893, 0.063, 0.062, 0.011,-1.54,0.500, 0.010, 0.000, 98.602
22903, 0.064, 0.064, 0.010,-1.24,0.500, 0.010, 0.000, 120.473
22914, 0.066, 0.065, 0.010,-1.06,0.500, 0.010, 0.000, 122.729
22923, 0.074, 0.074, 0.011,-1.00,0.500, 0.010, 0.000, 78.628
22933, 0.079, 0.079, 0.011,-1.05,0.500, 0.010, 0.000, 96.849
22943, 0.086, 0.086, 0.011,-1.19,0.500, 0.010, 0.000, 80.762
22953, 0.090, 0.090, 0.011,-1.36,0.500, 0.010, 0.000, 97.208
22963, 0.092, 0.092, 0.010,-1.54,0.500, 0.010, 0.000, 110.428
22973, 0.099, 0.098, 0.009,-1.73,0.500, 0.010, 0.000, 82.431
22983, 0.101, 0.101, 0.010,-1.91,0.500, 0.010, 0.000, 105.911
22993, 0.108, 0.107, 0.010,-2.09,0.500, 0.010, 0.000, 78.270
23004, 0.117, 0.117, 0.010,-2.26,0.500, 0.010, 0.000, 56.904
23013, 0.124, 0.124, 0.010,-2.43,0.500, 0.010, 0.000, 68.758
23023, 0.131, 0.131, 0.010,-2.57,0.500, 0.010, 0.000, 70.922
23033, 0.141, 0.140, 0.011,-2.65,0.500, 0.010, 0.000, 48.674
23044, 0.149, 0.149, 0.011,-2.66,0.500, 0.010, 0.000, 54.179
23053, 0.157, 0.157, 0.011,-2.62,0.500, 0.010, 0.000, 57.456
23063, 0.166, 0.166, 0.011,-2.57,0.500, 0.010, 0.000, 43.835
23073, 0.173, 0.173, 0.011,-2.54,0.500, 0.010, 0.000, 56.349
23084, 0.183, 0.183, 0.011,-2.54,0.500, 0.010, 0.000, 34.370
23093, 0.186, 0.186, 0.010,-2.54,0.500, 0.010, 0.000, 77.948
23103, 0.191, 0.190, 0.010,-2.54,0.500, 0.010, 0.000, 66.006
23113, 0.202, 0.202, 0.009,-2.46,0.500, 0.010, 0.000, 19.322
23123, 0.212, 0.212, 0.010,-2.31,0.500, 0.010, 0.000, 25.941
23133, 0.223, 0.223, 0.011,-2.07,0.500, 0.010, 0.000, 16.847
23143, 0.232, 0.231, 0.010,-1.77,0.500, 0.010, 0.000, 30.247
23153, 0.240, 0.240, 0.010,-1.46,0.500, 0.010, 0.000, 26.414
23163, 0.250, 0.250, 0.011,-1.18,0.500, 0.010, 0.000, 14.299
23173, 0.263, 0.263, 0.011,-0.95,0.500, 0.010, 0.000, -3.115
23183, 0.268, 0.268, 0.010,-0.79,0.500, 0.010, 0.000, 35.407
23193, 0.279, 0.279, 0.011,-0.69,0.500, 0.010, 0.000, 4.774
23203, 0.288, 0.288, 0.011,-0.65,0.500, 0.010, 0.000, 10.330
23214, 0.299, 0.299, 0.011,-0.61,0.500, 0.010, 0.000, -8.663
23223, 0.310, 0.310, 0.009,-0.55,0.500, 0.010, 0.000, -9.089
23233, 0.321, 0.321, 0.009,-0.46,0.500, 0.010, 0.000, -10.130
23243, 0.332, 0.332, 0.009,-0.36,0.500, 0.010, 0.000, -19.367
23254, 0.343, 0.343, 0.009,-0.25,0.500, 0.010, 0.000, -18.965
23263, 0.352, 0.352, 0.008,-0.15,0.500, 0.010, 0.000, -5.653
23273, 0.362, 0.362, 0.008,-0.05,0.500, 0.010, 0.000, -17.597
23283, 0.369, 0.369, 0.008,0.06,0.500, 0.010, 0.000, -5.099
23293, 0.379, 0.379, 0.009,0.20,0.500, 0.010, 0.000, -25.803
23303, 0.391, 0.391, 0.010,0.39,0.500, 0.010, 0.000, -34.622
23313, 0.400, 0.400, 0.010,0.66,0.500, 0.010, 0.000, -28.531
23323, 0.410, 0.410, 0.010,1.05,0.500, 0.010, 0.000, -31.232
