//con restarted
53268, 0.992, 0.997, 1.162,0.21,1.000, 1.150, 2.513
53274, 0.994, 0.999, 1.163,0.27,1.000, 1.150, 1.622
53279, 0.996, 1.003, 1.163,0.33,1.000, 1.150, 0.661
53285, 0.996, 0.999, 1.163,0.16,1.000, 1.150, 0.361
53291, 0.996, 1.000, 1.163,0.21,1.000, 1.150, 0.396
53296, 0.995, 1.000, 1.163,0.25,1.000, 1.150, 0.618
53303, 0.996, 0.997, 1.162,0.06,1.000, 1.150, -0.300
53313, 0.994, 0.992, 1.163,-0.10,1.000, 1.150, -0.001
53323, 0.997, 0.993, 1.163,-0.20,1.000, 1.150, -1.129
53334, 0.996, 0.991, 1.162,-0.25,1.000, 1.150, -0.963
53343, 0.995, 0.989, 1.162,-0.28,1.000, 1.150, -0.479
53353, 0.990, 0.985, 1.162,-0.28,1.000, 1.150, 0.786
53363, 0.994, 0.989, 1.162,-0.27,1.000, 1.150, -0.522
53373, 0.992, 0.987, 1.163,-0.24,1.000, 1.150, 0.162
53383, 0.994, 0.990, 1.162,-0.21,1.000, 1.150, -0.417
53393, 0.992, 0.989, 1.161,-0.18,1.000, 1.150, 0.313
53403, 0.996, 0.993, 1.161,-0.15,1.000, 1.150, -0.587
53413, 0.997, 0.994, 1.162,-0.12,1.000, 1.150, -0.648
53424, 0.999, 0.997, 1.162,-0.09,1.000, 1.150, -0.915
53433, 0.993, 0.992, 1.162,-0.06,1.000, 1.150, 0.946
53443, 0.990, 0.990, 1.162,-0.04,1.000, 1.150, 1.523
53453, 0.991, 0.990, 1.162,-0.02,1.000, 1.150, 1.079
53463, 0.993, 0.993, 1.161,-0.00,1.000, 1.150, 0.156
53473, 0.996, 0.997, 1.160,0.01,1.000, 1.150, -0.617
53483, 0.999, 0.999, 1.159,0.03,1.000, 1.150, -0.938
53493, 0.998, 0.999, 1.160,0.04,1.000, 1.150, -0.380
53504, 1.000, 1.001, 1.160,0.05,1.000, 1.150, -0.690
53513, 1.001, 1.002, 1.160,0.06,1.000, 1.150, -0.773
53523, 0.997, 0.999, 1.160,0.07,1.000, 1.150, 0.521
53533, 0.998, 1.000, 1.159,0.08,1.000, 1.150, 0.196
53543, 0.998, 0.999, 1.159,0.08,1.000, 1.150, 0.342
53554, 0.997, 0.999, 1.159,0.09,1.000, 1.150, 0.393
53563, 0.998, 1.000, 1.158,0.09,1.000, 1.150, 0.078
53573, 1.000, 1.002, 1.157,0.09,1.000, 1.150, -0.400
53583, 0.999, 1.001, 1.156,0.09,1.000, 1.150, 0.015
53594, 1.002, 1.003, 1.156,0.08,1.000, 1.150, -0.727
53603, 1.002, 1.003, 1.156,0.08,1.000, 1.150, -0.409
53613, 0.998, 0.999, 1.156,0.07,1.000, 1.150, 0.718
53623, 0.997, 0.999, 1.157,0.06,1.000, 1.150, 0.593
53634, 0.998, 0.999, 1.157,0.06,1.000, 1.150, 0.157
53643, 0.995, 0.996, 1.157,0.04,1.000, 1.150, 0.863
53653, 1.000, 1.001, 1.157,0.03,1.000, 1.150, -0.761
53663, 0.995, 0.996, 1.156,0.01,1.000, 1.150, 0.683
53673, 0.999, 0.999, 1.156,-0.00,1.000, 1.150, -0.563
53683, 0.997, 0.997, 1.156,-0.01,1.000, 1.150, 0.108
53693, 0.999, 0.999, 1.157,-0.02,1.000, 1.150, -0.525
53703, 0.998, 0.998, 1.157,-0.03,1.000, 1.150, -0.172
53713, 0.997, 0.996, 1.157,-0.04,1.000, 1.150, 0.321
53723, 1.000, 0.999, 1.157,-0.04,1.000, 1.150, -0.713
53733, 0.999, 0.998, 1.156,-0.04,1.000, 1.150, -0.231
53743, 1.001, 1.000, 1.157,-0.05,1.000, 1.150, -0.617
53753, 1.002, 1.001, 1.157,-0.05,1.000, 1.150, -0.754
53763, 0.999, 0.998, 1.155,-0.04,1.000, 1.150, 0.194
53773, 1.001, 1.000, 1.155,-0.04,1.000, 1.150, -0.280
53783, 1.002, 1.001, 1.156,-0.03,1.000, 1.150, -0.487
53793, 1.000, 1.000, 1.156,-0.02,1.000, 1.150, 0.090
53804, 1.002, 1.002, 1.155,-0.01,1.000, 1.150, -0.247
53813, 1.001, 1.001, 1.156,0.00,1.000, 1.150, -0.069
53823, 1.000, 1.000, 1.157,0.01,1.000, 1.150, 0.353
53833, 1.004, 1.004, 1.157,0.03,1.000, 1.150, -0.722
53843, 1.004, 1.005, 1.157,0.04,1.000, 1.150, -0.557
53853, 1.005, 1.005, 1.157,0.05,1.000, 1.150, -0.422
53863, 1.005, 1.006, 1.157,0.05,1.000, 1.150, -0.310
53873, 1.005, 1.006, 1.156,0.06,1.000, 1.150, -0.227
53883, 1.006, 1.008, 1.157,0.07,1.000, 1.150, -0.477
53893, 1.006, 1.008, 1.157,0.07,1.000, 1.150, -0.240
53903, 1.006, 1.008, 1.157,0.08,1.000, 1.150, -0.099
53913, 1.002, 1.004, 1.156,0.09,1.000, 1.150, 0.936
53923, 1.004, 1.006, 1.154,0.09,1.000, 1.150, 0.121
53933, 1.005, 1.006, 1.155,0.09,1.000, 1.150, 0.021
53943, 1.005, 1.007, 1.156,0.10,1.000, 1.150, -0.036
53953, 1.005, 1.007, 1.156,0.10,1.000, 1.150, -0.063
53963, 1.003, 1.005, 1.156,0.10,1.000, 1.150, 0.566
53974, 1.003, 1.006, 1.157,0.11,1.000, 1.150, 0.224
