//Failed!!!!
//con restarted
527603, 3.947, 3.946, 1.151,-0.04,1.540, -579.358
527613, 3.949, 3.949, 1.150,-0.02,1.540, -392.132
527623, 3.952, 3.952, 1.151,-0.00,1.540, -267.509
527633, 3.945, 3.945, 1.152,0.01,1.540, -181.986
527643, 3.946, 3.947, 1.153,0.01,1.540, -127.158
527653, 3.949, 3.949, 1.153,0.01,1.540, -90.829
527663, 3.951, 3.951, 1.152,0.01,1.540, -66.493
527673, 3.951, 3.951, 1.152,0.01,1.540, -49.894
527683, 3.951, 3.951, 1.152,0.01,1.540, -38.837
527693, 3.947, 3.948, 1.152,0.01,1.540, -30.604
527704, 3.944, 3.944, 1.152,0.01,1.540, -25.049
527713, 3.940, 3.940, 1.153,0.02,1.540, -21.301
527723, 3.935, 3.936, 1.153,0.02,1.540, -18.756
527733, 3.934, 3.935, 1.152,0.03,1.540, -17.876
527744, 3.925, 3.927, 1.151,0.06,1.540, -15.304
527753, 3.924, 3.925, 1.152,0.08,1.540, -15.271
527763, 3.924, 3.927, 1.152,0.11,1.540, -15.921
527773, 3.922, 3.925, 1.152,0.15,1.540, -15.416
527783, 3.922, 3.926, 1.153,0.19,1.540, -15.815
527793, 3.915, 3.920, 1.153,0.24,1.540, -14.306
527803, 3.914, 3.920, 1.152,0.30,1.540, -14.856
527813, 3.910, 3.918, 1.152,0.37,1.540, -14.351
527823, 3.906, 3.915, 1.153,0.44,1.540, -13.923
527833, 3.907, 3.917, 1.152,0.52,1.540, -14.726
527843, 3.905, 3.917, 1.152,0.61,1.540, -14.621
527853, 3.895, 3.909, 1.152,0.71,1.540, -12.607
527863, 3.892, 3.908, 1.152,0.81,1.540, -12.973
527874, 3.885, 3.904, 1.152,0.92,1.540, -12.204
527883, 3.879, 3.900, 1.152,1.04,1.540, -11.723
527893, 3.877, 3.900, 1.152,1.16,1.540, -12.337
527903, 3.874, 3.900, 1.152,1.29,1.540, -12.561
527913, 3.870, 3.899, 1.152,1.44,1.540, -12.531
527923, 3.861, 3.892, 1.152,1.58,1.540, -10.970
527933, 3.858, 3.893, 1.153,1.73,1.540, -11.616
527943, 3.849, 3.887, 1.153,1.88,1.540, -10.424
527953, 3.846, 3.887, 1.153,2.04,1.540, -11.018
527964, 3.837, 3.881, 1.153,2.20,1.540, -10.110
527973, 3.831, 3.878, 1.153,2.36,1.540, -10.006
527983, 3.822, 3.872, 1.154,2.53,1.540, -9.117
527993, 3.818, 3.872, 1.152,2.70,1.540, -9.899
528004, 3.813, 3.871, 1.153,2.87,1.540, -10.053
528013, 3.806, 3.867, 1.153,3.04,1.540, -9.569
528023, 3.795, 3.860, 1.153,3.22,1.540, -8.472
528033, 3.787, 3.856, 1.153,3.40,1.540, -8.370
528044, 3.779, 3.851, 1.152,3.58,1.540, -8.134
528053, 3.774, 3.850, 1.152,3.76,1.540, -8.748
528063, 3.766, 3.845, 1.152,3.95,1.540, -8.280
528073, 3.760, 3.844, 1.152,4.14,1.540, -8.716
528083, 3.754, 3.841, 1.152,4.32,1.540, -8.746
528093, 3.747, 3.838, 1.152,4.51,1.540, -8.529
528103, 3.736, 3.830, 1.152,4.69,1.540, -7.387
528113, 3.725, 3.823, 1.152,4.88,1.540, -6.671
528123, 3.712, 3.814, 1.152,5.06,1.540, -5.695
528133, 3.698, 3.804, 1.151,5.25,1.540, -4.888
528143, 3.687, 3.796, 1.151,5.43,1.540, -4.873
528153, 3.678, 3.790, 1.152,5.62,1.540, -5.192
528163, 3.667, 3.783, 1.151,5.80,1.540, -5.130
528174, 3.660, 3.780, 1.151,5.98,1.540, -5.991
528183, 3.650, 3.774, 1.152,6.17,1.540, -5.822
528193, 3.639, 3.766, 1.152,6.35,1.540, -5.413
528203, 3.629, 3.760, 1.151,6.53,1.540, -5.512
528214, 3.618, 3.752, 1.151,6.71,1.540, -4.979
528223, 3.611, 3.749, 1.152,6.88,1.540, -5.905
528233, 3.596, 3.738, 1.151,7.06,1.540, -4.564
528243, 3.585, 3.730, 1.152,7.23,1.540, -4.579
528253, 3.575, 3.723, 1.153,7.40,1.540, -4.642
528263, 3.562, 3.714, 1.152,7.56,1.540, -4.167
528273, 3.552, 3.706, 1.151,7.71,1.540, -4.332
528283, 3.541, 3.699, 1.151,7.86,1.540, -4.513
528293, 3.532, 3.692, 1.151,8.01,1.540, -4.973
528303, 3.518, 3.681, 1.151,8.15,1.540, -4.112
528313, 3.504, 3.670, 1.152,8.27,1.540, -3.538
528323, 3.490, 3.658, 1.152,8.40,1.540, -3.094
528333, 3.479, 3.650, 1.152,8.51,1.540, -3.708
528344, 3.471, 3.644, 1.152,8.62,1.540, -4.788
528353, 3.463, 3.637, 1.152,8.72,1.540, -5.437
528363, 3.452, 3.628, 1.152,8.81,1.540, -5.258
528373, 3.442, 3.620, 1.151,8.88,1.540, -5.549
528384, 3.426, 3.605, 1.152,8.96,1.540, -4.036
528393, 3.417, 3.597, 1.151,9.01,1.540, -4.935
528403, 3.407, 3.589, 1.151,9.06,1.540, -5.556
528413, 3.387, 3.570, 1.152,9.10,1.540, -3.382
528423, 3.375, 3.557, 1.152,9.12,1.540, -3.711
528433, 3.363, 3.546, 1.151,9.14,1.540, -4.196
528443, 3.353, 3.536, 1.152,9.15,1.540, -4.982
528453, 3.340, 3.524, 1.153,9.15,1.540, -5.010
528463, 3.332, 3.515, 1.152,9.14,1.540, -6.088
528473, 3.324, 3.507, 1.152,9.12,1.540, -6.767
528483, 3.310, 3.493, 1.152,9.10,1.540, -6.049
528493, 3.300, 3.482, 1.152,9.06,1.540, -6.397
528503, 3.285, 3.466, 1.152,9.02,1.540, -5.593
528514, 3.273, 3.453, 1.152,8.96,1.540, -5.703
528523, 3.260, 3.438, 1.152,8.90,1.540, -5.697
528533, 3.246, 3.423, 1.153,8.83,1.540, -5.343
528543, 3.231, 3.407, 1.153,8.75,1.540, -5.151
528553, 3.218, 3.392, 1.153,8.67,1.540, -5.350
528563, 3.206, 3.377, 1.151,8.58,1.540, -5.732
528573, 3.192, 3.361, 1.151,8.48,1.540, -5.585
528583, 3.179, 3.346, 1.151,8.37,1.540, -5.827
528593, 3.166, 3.331, 1.151,8.26,1.540, -5.939
528603, 3.150, 3.313, 1.152,8.13,1.540, -5.417
528613, 3.136, 3.297, 1.152,8.00,1.540, -5.773
528623, 3.122, 3.279, 1.152,7.87,1.540, -5.683
528633, 3.108, 3.263, 1.152,7.72,1.540, -5.983
528643, 3.091, 3.243, 1.152,7.56,1.540, -5.309
528653, 3.079, 3.228, 1.152,7.39,1.540, -6.215
528663, 3.065, 3.209, 1.152,7.22,1.540, -6.139
528673, 3.050, 3.191, 1.152,7.04,1.540, -6.104
528684, 3.038, 3.175, 1.152,6.86,1.540, -6.750
528693, 3.025, 3.159, 1.152,6.67,1.540, -7.089
528703, 3.013, 3.143, 1.152,6.48,1.540, -7.561
528713, 3.000, 3.126, 1.152,6.27,1.540, -7.781
528723, 2.984, 3.105, 1.152,6.06,1.540, -6.986
528733, 2.968, 3.085, 1.151,5.84,1.540, -6.619
528743, 2.952, 3.065, 1.152,5.62,1.540, -6.492
528753, 2.939, 3.047, 1.152,5.39,1.540, -7.127
528763, 2.927, 3.030, 1.153,5.16,1.540, -7.760
528773, 2.912, 3.011, 1.153,4.92,1.540, -7.545
528783, 2.896, 2.990, 1.152,4.68,1.540, -7.126
528793, 2.879, 2.968, 1.152,4.44,1.540, -6.727
528803, 2.866, 2.950, 1.152,4.19,1.540, -7.500
528814, 2.849, 2.928, 1.152,3.93,1.540, -7.059
528823, 2.837, 2.911, 1.152,3.67,1.540, -7.812
528833, 2.821, 2.890, 1.152,3.41,1.540, -7.621
528843, 2.805, 2.868, 1.152,3.15,1.540, -7.327
528854, 2.792, 2.850, 1.151,2.88,1.540, -7.824
528863, 2.779, 2.832, 1.152,2.62,1.540, -8.360
528873, 2.760, 2.808, 1.152,2.36,1.540, -7.223
528883, 2.742, 2.784, 1.152,2.09,1.540, -6.699
528893, 2.724, 2.761, 1.152,1.83,1.540, -6.313
528903, 2.706, 2.737, 1.152,1.56,1.540, -5.949
528913, 2.689, 2.716, 1.153,1.30,1.540, -6.229
528923, 2.667, 2.687, 1.153,1.03,1.540, -4.861
528933, 2.642, 2.657, 1.153,0.76,1.540, -3.506
528943, 2.629, 2.639, 1.152,0.50,1.540, -5.261
528953, 2.612, 2.617, 1.151,0.24,1.540, -5.759
528963, 2.594, 2.594, 1.151,-0.02,1.540, -5.640
528973, 2.578, 2.573, 1.152,-0.28,1.540, -6.004
528984, 2.556, 2.545, 1.152,-0.53,1.540, -4.649
528993, 2.539, 2.523, 1.152,-0.78,1.540, -5.060
529003, 2.523, 2.503, 1.152,-1.03,1.540, -5.728
529013, 2.502, 2.477, 1.152,-1.27,1.540, -4.811
529024, 2.488, 2.457, 1.151,-1.51,1.540, -5.668
529033, 2.470, 2.435, 1.152,-1.75,1.540, -5.427
529043, 2.449, 2.409, 1.152,-2.00,1.540, -4.574
