847730020, 1.00, 0.75,1.88,1.79
847740008, 1.00, 0.75,1.88,1.79
847750104, 1.00, 0.75,1.89,1.79
847760076, 1.00, 0.75,1.93,1.79
847770032, 1.01, 0.76,1.98,1.79
847780016, 1.01, 0.75,2.03,1.79
847790012, 1.01, 0.76,2.08,1.79
847800012, 1.01, 0.76,2.12,1.79
847810136, 1.01, 0.76,2.17,1.79
847820124, 1.01, 0.76,2.20,1.79
847830132, 1.01, 0.76,2.22,1.79
847840120, 1.02, 0.76,2.24,1.79
847850104, 1.02, 0.76,2.25,1.79
847860104, 1.02, 0.76,2.24,1.79
847870040, 1.02, 0.76,2.22,1.79
847880068, 1.02, 0.76,2.19,1.79
847890012, 1.03, 0.76,2.15,1.79
847900064, 1.03, 0.76,2.09,1.79
847910016, 1.03, 0.76,2.02,1.79
847920036, 1.03, 0.76,1.93,1.79
847930144, 1.03, 0.76,1.83,1.79
847940088, 1.03, 0.76,1.71,1.79
847950016, 1.04, 0.76,1.58,1.79
847960024, 1.04, 0.76,1.43,1.79
847970124, 1.05, 0.76,1.27,1.79
847980088, 1.05, 0.76,1.10,1.79
847990180, 1.06, 0.76,0.92,1.79
848000124, 1.06, 0.76,0.73,1.79
848010012, 1.07, 0.76,0.53,1.79
848020144, 1.07, 0.76,0.31,1.79
848030068, 1.07, 0.76,0.09,1.79
848040048, 1.08, 0.76,-0.15,1.79
848050028, 1.08, 0.76,-0.39,1.79
848060128, 1.08, 0.76,-0.64,1.79
848070120, 1.09, 0.76,-0.88,1.79
848080108, 1.09, 0.76,-1.13,1.79
848090096, 1.09, 0.76,-1.37,1.79
848100092, 1.10, 0.76,-1.61,1.79
848110072, 1.10, 0.76,-1.85,1.79
848120068, 1.11, 0.76,-2.08,1.79
848130068, 1.11, 0.76,-2.31,1.79
848140016, 1.12, 0.76,-2.53,1.79
848150056, 1.12, 0.76,-2.75,1.79
848160140, 1.12, 0.76,-2.96,1.79
848170040, 1.13, 0.76,-3.16,1.79
848180104, 1.13, 0.76,-3.35,1.79
848190140, 1.14, 0.76,-3.53,1.79
848200080, 1.14, 0.76,-3.70,1.79
848210136, 1.14, 0.76,-3.85,1.79
848220096, 1.15, 0.76,-4.00,1.79
848230012, 1.15, 0.76,-4.14,1.79
848240108, 1.16, 0.76,-4.26,1.79
848250020, 1.16, 0.76,-4.38,1.79
848260108, 1.17, 0.76,-4.48,1.79
848270020, 1.17, 0.76,-4.58,1.79
848280128, 1.17, 0.76,-4.66,1.79
848290024, 1.17, 0.76,-4.74,1.79
848300108, 1.18, 0.76,-4.81,1.79
848310012, 1.18, 0.76,-4.87,1.79
848320072, 1.18, 0.76,-4.92,1.79
848330092, 1.18, 0.76,-4.95,1.79
848340040, 1.19, 0.75,-4.98,1.79
848350056, 1.19, 0.75,-5.00,1.79
848360172, 1.19, 0.75,-5.01,1.79
848370024, 1.19, 0.75,-5.01,1.79
848380176, 1.19, 0.76,-5.00,1.79
848390028, 1.20, 0.76,-4.98,1.79
848400164, 1.20, 0.76,-4.94,1.79
848410008, 1.20, 0.76,-4.90,1.79
848420148, 1.20, 0.76,-4.84,1.79
848430096, 1.21, 0.76,-4.77,1.79
848440128, 1.21, 0.76,-4.70,1.79
848450088, 1.21, 0.76,-4.61,1.79
848460128, 1.21, 0.76,-4.51,1.79
848470072, 1.22, 0.76,-4.40,1.79
848480116, 1.22, 0.76,-4.28,1.79
848490056, 1.22, 0.76,-4.16,1.79
848500104, 1.23, 0.76,-4.02,1.79
848510052, 1.22, 0.76,-3.88,1.79
848520104, 1.23, 0.76,-3.73,1.79
848530044, 1.23, 0.76,-3.57,1.79
848540100, 1.24, 0.76,-3.41,1.79
848550056, 1.24, 0.76,-3.24,1.79
848560108, 1.24, 0.76,-3.07,1.79
848570052, 1.24, 0.76,-2.90,1.79
848580108, 1.25, 0.76,-2.73,1.79
848590064, 1.25, 0.76,-2.56,1.79
848600112, 1.25, 0.76,-2.38,1.79
848610052, 1.26, 0.76,-2.21,1.79
848620096, 1.26, 0.76,-2.05,1.79
848630048, 1.26, 0.76,-1.88,1.79
848640048, 1.27, 0.76,-1.72,1.79
848650024, 1.27, 0.76,-1.56,1.79
848660008, 1.27, 0.76,-1.41,1.79
848670180, 1.28, 0.76,-1.26,1.79
848680124, 1.28, 0.76,-1.13,1.79
848690180, 1.29, 0.76,-0.99,1.79
848700108, 1.29, 0.75,-0.87,1.79
848710152, 1.30, 0.75,-0.75,1.79
