83070128, 1.01, 0.02,-0.19,1.50
83080044, 1.01, 0.02,-0.25,1.50
83090096, 1.01, 0.02,-0.28,1.50
83100016, 1.00, 0.02,-0.28,1.50
83110052, 1.00, 0.02,-0.27,1.50
83120048, 1.00, 0.02,-0.25,1.50
83130004, 1.00, 0.02,-0.26,1.50
83140032, 1.01, 0.02,-0.31,1.50
83150140, 1.01, 0.02,-0.46,1.50
83160004, 1.01, 0.02,-0.69,1.50
83170100, 1.01, 0.02,-1.04,1.50
83180160, 1.01, 0.02,-1.48,1.50
83190072, 1.02, 0.02,-1.99,1.50
83200144, 1.02, 0.02,-2.57,1.50
83210064, 1.02, 0.02,-3.17,1.50
83220020, 1.02, 0.02,-3.80,1.50
83230072, 1.03, 0.02,-4.45,1.50
83240080, 1.03, 0.02,-5.09,1.50
83250044, 1.03, 0.02,-5.74,1.50
83260004, 1.04, 0.02,-6.40,1.50
83270068, 1.04, 0.02,-7.06,1.50
83280116, 1.04, 0.02,-7.71,1.50
83290188, 1.05, 0.02,-8.35,1.50
83300084, 1.05, 0.02,-8.96,1.50
83310084, 1.06, 0.02,-9.58,1.50
83320048, 1.06, 0.02,-10.19,1.50
83330120, 1.06, 0.02,-10.81,1.50
83340036, 1.07, 0.02,-11.42,1.50
83350104, 1.08, 0.02,-12.03,1.50
83360168, 1.08, 0.02,-12.60,1.50
83370100, 1.08, 0.02,-13.12,1.50
83380168, 1.09, 0.02,-13.57,1.50
83390100, 1.09, 0.02,-13.95,1.50
83400124, 1.10, 0.02,-14.25,1.50
83410096, 1.10, 0.02,-14.48,1.50
83420048, 1.10, 0.02,-14.59,1.50
83430128, 1.11, 0.03,-14.58,1.50
83440048, 1.11, 0.02,-14.46,1.50
83450080, 1.12, 0.02,-14.22,1.50
83460048, 1.12, 0.02,-13.87,1.50
83470064, 1.13, 0.02,-13.42,1.50
83480036, 1.13, 0.02,-12.89,1.50
83490100, 1.14, 0.02,-12.29,1.50
83500108, 1.14, 0.02,-11.65,1.50
83510108, 1.15, 0.02,-10.96,1.50
83520132, 1.15, 0.02,-10.20,1.50
83530108, 1.15, 0.02,-9.38,1.50
83540172, 1.16, 0.02,-8.46,1.50
83550076, 1.16, 0.02,-7.48,1.50
83560076, 1.16, 0.02,-6.34,1.50
83570108, 1.17, 0.02,-5.04,1.50
83580108, 1.17, 0.02,-3.56,1.50
83590056, 1.17, 0.02,-1.90,1.50
83600052, 1.18, 0.02,-0.08,1.50
83610092, 1.18, 0.02,1.82,1.50
83620028, 1.18, 0.02,3.71,1.50
83630056, 1.19, 0.02,5.57,1.50
83640008, 1.19, 0.02,7.34,1.50
83650188, 1.19, 0.02,9.03,1.50
83660132, 1.19, 0.02,10.58,1.50
83670192, 1.19, 0.02,12.02,1.50
83680032, 1.20, 0.03,13.34,1.50
83690128, 1.20, 0.03,14.55,1.50
83700060, 1.21, 0.03,15.62,1.50
83710032, 1.21, 0.02,16.59,1.50
83720080, 1.21, 0.02,17.45,1.50
83730032, 1.22, 0.02,18.18,1.50
83740044, 1.22, 0.02,18.76,1.50
83750072, 1.22, 0.02,19.16,1.50
83760064, 1.22, 0.02,19.38,1.50
83770100, 1.23, 0.02,19.42,1.50
83780052, 1.23, 0.02,19.33,1.50
83790108, 1.23, 0.02,19.09,1.50
83800056, 1.24, 0.02,18.78,1.50
83810016, 1.24, 0.02,18.37,1.50
83820112, 1.24, 0.02,17.84,1.50
83830108, 1.24, 0.02,17.24,1.50
83840016, 1.25, 0.02,16.57,1.50
83850044, 1.25, 0.02,15.76,1.50
83860128, 1.25, 0.02,14.85,1.50
83870040, 1.26, 0.02,13.86,1.50
83880140, 1.26, 0.02,12.71,1.50
83890096, 1.26, 0.02,11.46,1.50
83900092, 1.26, 0.03,10.05,1.50
83910180, 1.27, 0.03,8.48,1.50
83920056, 1.27, 0.03,6.79,1.50
83930104, 1.27, 0.02,4.94,1.50
83940056, 1.28, 0.02,3.02,1.50
83950052, 1.28, 0.02,1.05,1.50
83960124, 1.28, 0.03,-0.93,1.50
83970132, 1.28, 0.03,-2.84,1.50
83980064, 1.28, 0.02,-4.68,1.50
83990140, 1.28, 0.02,-6.42,1.50
84000080, 1.29, 0.02,-8.06,1.50
84010128, 1.28, 0.02,-9.58,1.50
84020036, 1.29, 0.03,-10.96,1.50
84030160, 1.29, 0.02,-12.20,1.50
84040044, 1.29, 0.02,-13.33,1.50
84050164, 1.29, 0.02,-14.35,1.50
84060048, 1.29, 0.02,-15.29,1.50
84070112, 1.29, 0.02,-16.12,1.50
84080048, 1.30, 0.03,-16.86,1.50
84090108, 1.30, 0.03,-17.47,1.50
84100116, 1.30, 0.02,-17.94,1.50
84110140, 1.30, 0.02,-18.26,1.50
84120064, 1.31, 0.02,-18.44,1.50
84130008, 1.31, 0.02,-18.46,1.50
84140084, 1.31, 0.02,-18.31,1.50
84150132, 1.31, 0.02,-18.00,1.50
84160064, 1.31, 0.02,-17.53,1.50
84170072, 1.32, 0.02,-16.87,1.50
84180100, 1.32, 0.03,-16.05,1.50
84190100, 1.32, 0.03,-15.06,1.50
84200124, 1.32, 0.02,-13.93,1.50
84210012, 1.32, 0.02,-12.67,1.50
84220028, 1.32, 0.02,-11.29,1.50
84230096, 1.33, 0.02,-9.82,1.50
84240052, 1.33, 0.02,-8.31,1.50
84250004, 1.33, 0.02,-6.76,1.50
84260112, 1.33, 0.02,-5.18,1.50
84270060, 1.33, 0.02,-3.65,1.50
84280028, 1.34, 0.02,-2.15,1.50
84290044, 1.33, 0.02,-0.69,1.50
84300048, 1.34, 0.03,0.70,1.50
84310144, 1.34, 0.02,2.05,1.50
84320128, 1.35, 0.02,3.33,1.50
84330124, 1.35, 0.02,4.54,1.50
84340132, 1.35, 0.02,5.67,1.50
84350136, 1.35, 0.02,6.72,1.50
84360128, 1.36, 0.03,7.68,1.50
84370124, 1.36, 0.03,8.53,1.50
84380132, 1.36, 0.03,9.28,1.50
84390140, 1.36, 0.03,9.95,1.50
84400112, 1.36, 0.03,10.56,1.50
84410116, 1.36, 0.03,11.13,1.50
84420140, 1.36, 0.02,11.68,1.50
84430088, 1.36, 0.02,12.19,1.50
84440040, 1.36, 0.03,12.63,1.50
84450140, 1.36, 0.02,12.97,1.50
84460112, 1.36, 0.02,13.17,1.50
84470068, 1.36, 0.02,13.20,1.50
84480032, 1.36, 0.02,13.05,1.50
84490100, 1.37, 0.03,12.71,1.50
84500048, 1.37, 0.02,12.18,1.50
84510120, 1.37, 0.02,11.45,1.50
84520096, 1.37, 0.03,10.57,1.50
84530088, 1.37, 0.02,9.54,1.50
84540072, 1.38, 0.02,8.39,1.50
84550080, 1.38, 0.02,7.14,1.50
84560076, 1.38, 0.02,5.83,1.50
84570108, 1.37, 0.02,4.49,1.50
84580016, 1.38, 0.03,3.18,1.50
84590056, 1.38, 0.02,1.89,1.50
84600100, 1.38, 0.02,0.66,1.50
84610004, 1.38, 0.02,-0.46,1.50
84620056, 1.38, 0.02,-1.49,1.50
84630104, 1.38, 0.02,-2.44,1.50
84640036, 1.38, 0.02,-3.31,1.50
84650116, 1.39, 0.02,-4.17,1.50
84660048, 1.39, 0.02,-5.05,1.50
84670124, 1.39, 0.02,-5.97,1.50
84680064, 1.39, 0.02,-6.95,1.50
84690124, 1.39, 0.02,-7.98,1.50
84700056, 1.39, 0.03,-9.00,1.50
84710096, 1.39, 0.03,-9.96,1.50
84720036, 1.40, 0.03,-10.80,1.50
84730008, 1.39, 0.02,-11.48,1.50
84740084, 1.40, 0.03,-11.98,1.50
84750028, 1.40, 0.02,-12.31,1.50
84760108, 1.40, 0.02,-12.49,1.50
84770060, 1.40, 0.02,-12.58,1.50
84780144, 1.40, 0.02,-12.57,1.50
84790072, 1.40, 0.02,-12.50,1.50
84800008, 1.41, 0.02,-12.36,1.50
84810084, 1.40, 0.02,-12.12,1.50
84820096, 1.41, 0.02,-11.79,1.50
84830104, 1.41, 0.02,-11.35,1.50
84840124, 1.41, 0.02,-10.79,1.50
84850136, 1.41, 0.02,-10.12,1.50
84860012, 1.41, 0.03,-9.36,1.50
84870104, 1.41, 0.03,-8.48,1.50
84880092, 1.41, 0.02,-7.54,1.50
84890052, 1.41, 0.02,-6.53,1.50
84900008, 1.41, 0.02,-5.46,1.50
84910116, 1.41, 0.02,-4.35,1.50
84920064, 1.41, 0.03,-3.24,1.50
84930012, 1.42, 0.03,-2.12,1.50
84940112, 1.42, 0.03,-0.99,1.50
84950076, 1.42, 0.02,0.12,1.50
84960008, 1.42, 0.02,1.19,1.50
84970112, 1.42, 0.02,2.24,1.50
84980112, 1.42, 0.03,3.23,1.50
84990108, 1.42, 0.03,4.19,1.50
85000060, 1.42, 0.03,5.11,1.50
85010116, 1.42, 0.03,6.00,1.50
85020132, 1.43, 0.03,6.85,1.50
85030140, 1.43, 0.03,7.66,1.50
85040008, 1.43, 0.03,8.44,1.50
85050156, 1.43, 0.03,9.17,1.50
85060008, 1.43, 0.03,9.82,1.50
85070028, 1.43, 0.03,10.38,1.50
85080040, 1.43, 0.02,10.83,1.50
85090124, 1.43, 0.02,11.15,1.50
85100068, 1.43, 0.03,11.35,1.50
85110164, 1.43, 0.03,11.42,1.50
85120124, 1.43, 0.02,11.39,1.50
85130080, 1.43, 0.02,11.25,1.50
85140036, 1.43, 0.02,11.00,1.50
85150144, 1.43, 0.02,10.60,1.50
85160008, 1.43, 0.02,10.10,1.50
85170008, 1.43, 0.02,9.46,1.50
85180132, 1.43, 0.02,8.69,1.50
85190120, 1.43, 0.02,7.85,1.50
85200108, 1.43, 0.02,6.92,1.50
85210096, 1.44, 0.02,5.96,1.50
85220084, 1.44, 0.02,4.97,1.50
85230136, 1.44, 0.02,3.97,1.50
85240044, 1.44, 0.02,3.00,1.50
85250064, 1.44, 0.02,2.01,1.50
85260132, 1.44, 0.02,1.02,1.50
85270140, 1.44, 0.02,0.04,1.50
85280096, 1.45, 0.02,-0.93,1.50
85290008, 1.44, 0.02,-1.86,1.50
85300008, 1.44, 0.02,-2.75,1.50
85310108, 1.44, 0.02,-3.59,1.50
85320104, 1.45, 0.02,-4.36,1.50
85330072, 1.45, 0.02,-5.08,1.50
85340080, 1.45, 0.02,-5.72,1.50
85350048, 1.45, 0.02,-6.31,1.50
85360116, 1.45, 0.02,-6.84,1.50
85370184, 1.45, 0.02,-7.32,1.50
85380100, 1.45, 0.02,-7.75,1.50
85390120, 1.45, 0.02,-8.11,1.50
85400084, 1.45, 0.02,-8.42,1.50
85410116, 1.44, 0.02,-8.65,1.50
85420084, 1.45, 0.02,-8.78,1.50
85430076, 1.45, 0.02,-8.81,1.50
85440088, 1.45, 0.02,-8.75,1.50
85450088, 1.45, 0.02,-8.63,1.50
85460104, 1.45, 0.02,-8.45,1.50
85470084, 1.45, 0.02,-8.23,1.50
85480092, 1.46, 0.02,-7.98,1.50
85490056, 1.45, 0.02,-7.71,1.50
85500112, 1.45, 0.02,-7.40,1.50
85510064, 1.45, 0.02,-7.05,1.50
85520116, 1.45, 0.02,-6.63,1.50
85530064, 1.45, 0.02,-6.13,1.50
85540116, 1.45, 0.02,-5.55,1.50
85550072, 1.45, 0.02,-4.88,1.50
85560124, 1.45, 0.02,-4.12,1.50
85570024, 1.46, 0.02,-3.30,1.50
85580160, 1.46, 0.02,-2.43,1.50
