8962,0.82,2.00,-0.67
8974,0.84,2.00,-0.00
8986,0.85,2.00,-0.64
8998,0.83,2.00,-64.00
9011,0.85,2.00,-0.00
9023,0.82,2.00,-0.61
9035,0.85,2.00,-0.60
9048,0.84,2.00,-0.59
9060,0.85,2.00,-0.58
9072,0.84,2.00,-0.58
9084,0.85,2.00,-0.58
9097,0.85,2.00,-0.58
9109,0.85,2.00,-0.60
9121,0.85,2.00,-0.65
9134,0.85,2.00,-0.71
9146,0.85,2.00,-0.77
9158,0.85,2.00,-0.83
9170,0.86,2.00,-0.90
9183,0.86,2.00,-0.99
9195,0.85,2.00,0.10
9207,0.87,2.00,-10.00
9220,0.88,2.00,-1.30
9232,0.87,2.00,-1.45
9244,0.86,2.00,1.74
9256,0.88,2.00,-0.00
9269,0.88,2.00,-2.00
9281,0.90,2.00,-2.20
9293,0.90,2.00,2.50
9306,0.90,2.00,-66.00
9318,0.89,2.00,0.00
9330,0.90,2.00,-2.00
9342,0.89,2.00,-3.29
9355,0.92,2.00,-3.39
9367,0.91,2.00,-3.00
9379,0.92,2.00,-3.50
9392,0.89,2.00,-3.73
9404,0.92,2.00,-3.79
9416,0.92,2.00,-3.00
9428,0.93,2.00,0.00
9441,0.93,2.00,-4.03
9453,0.91,2.00,-4.10
9465,0.93,2.00,-4.12
9478,0.94,2.00,-4.10
9490,0.94,2.00,-4.13
9502,0.94,2.00,-4.17
9515,0.95,2.00,-4.23
9527,0.95,2.00,-4.70
9539,0.96,2.00,-4.00
9551,0.95,2.00,-4.30
9564,0.96,2.00,-4.31
9576,0.97,2.00,4.34
9588,0.97,2.00,-40.00
9601,0.97,2.00,-4.00
9613,0.98,2.00,-4.00
9625,0.99,2.00,-4.49
9637,0.98,2.00,0.53
9650,0.99,2.00,-40.00
9662,1.00,2.00,-4.00
9674,1.01,2.00,-4.00
9687,1.01,2.00,4.76
9699,1.01,2.00,-81.00
9711,1.03,2.00,-4.00
9723,1.02,2.00,-4.00
9736,1.02,2.00,-5.24
9748,1.03,2.00,-5.00
9760,1.04,2.00,-5.00
9774,1.04,2.00,-5.85
9785,1.05,2.00,-5.00
9798,1.03,2.00,-5.90
9810,1.04,2.00,-6.21
9823,1.06,2.00,-6.22
9835,1.04,2.00,-6.18
9847,1.06,2.00,-6.10
9860,1.07,2.00,-6.05
9872,1.08,2.00,-5.98
9884,1.09,2.00,-5.86
9896,1.07,2.00,-5.72
9909,1.09,2.00,-5.57
9921,1.10,2.00,-5.41
9933,1.11,2.00,-5.24
9946,1.11,2.00,-5.06
9958,1.12,2.00,-4.87
9970,1.12,2.00,-4.68
9982,1.14,2.00,-4.49
9995,1.13,2.00,-4.28
10007,1.15,2.00,-4.07
10019,1.15,2.00,-3.88
10032,1.17,2.00,-3.71
10044,1.18,2.00,-3.56
10056,1.18,2.00,42.00
10068,1.19,2.00,-3.00
10081,1.20,2.00,-3.19
10093,1.20,2.00,-3.05
10105,1.21,2.00,0.02
10118,1.22,2.00,-31.00
10130,1.23,2.00,-3.00
10142,1.23,2.00,-3.03
10155,1.24,2.00,3.14
10167,1.25,2.00,-23.00
10179,1.24,2.00,0.00
10191,1.24,2.00,-3.40
10204,1.27,2.00,-3.67
10216,1.28,2.00,-3.77
10228,1.30,2.00,-3.90
10241,1.30,2.00,-3.00
10253,1.28,2.00,-4.21
10266,1.31,2.00,-4.22
10277,1.30,2.00,-4.00
10290,1.33,2.00,-4.21
10303,1.33,2.00,-4.19
10315,1.33,2.00,-4.11
10328,1.35,2.00,-3.90
10340,1.35,2.00,-3.80
10352,1.36,2.00,-3.49
10364,1.36,2.00,-3.29
10377,1.38,2.00,-3.05
10389,1.39,2.00,-2.70
10401,1.40,2.00,-2.18
10414,1.41,2.00,1.88
10426,1.41,2.00,-9.00
10438,1.39,2.00,-1.00
10450,1.41,2.00,-1.04
10463,1.44,2.00,-0.76
10475,1.45,2.00,-0.49
10487,1.46,2.00,-0.24
10500,1.46,2.00,-0.00
10512,1.47,2.00,0.15
10524,1.48,2.00,0.31
10536,1.50,2.00,0.45
10549,1.50,2.00,0.57
10560,1.51,2.00,0.00
10573,1.52,2.00,0.60
10586,1.53,2.00,0.56
10598,1.54,2.00,0.49
10610,1.55,2.00,0.39
10622,1.56,2.00,0.27
10635,1.55,2.00,-0.00
10647,1.57,2.00,-0.70
10659,1.58,2.00,-1.03
10672,1.59,2.00,-0.00
10684,1.60,2.00,-1.00
10696,1.61,2.00,-1.12
10708,1.61,2.00,-0.98
10721,1.62,2.00,-0.88
10733,1.63,2.00,-0.73
10745,1.64,2.00,-0.52
10758,1.64,2.00,-0.29
10770,1.65,2.00,-0.02
10782,1.66,2.00,0.28
10795,1.67,2.00,0.61
10807,1.68,2.00,0.94
10819,1.69,2.00,1.27
10831,1.69,2.00,1.62
10844,1.70,2.00,1.99
10856,1.71,2.00,2.36
10868,1.72,2.00,2.70
10881,1.73,2.00,3.03
10893,1.74,2.00,3.33
10905,1.75,2.00,3.62
10917,1.76,2.00,3.87
10930,1.77,2.00,4.08
10942,1.76,2.00,4.25
10954,1.78,2.00,4.39
10967,1.79,2.00,4.49
10979,1.80,2.00,4.53
10991,1.82,2.00,4.50
11003,1.82,2.00,4.47
11016,1.83,2.00,4.26
11028,1.84,2.00,10.00
11040,1.84,2.00,3.00
11053,1.87,2.00,3.68
11065,1.85,2.00,3.23
11077,1.88,2.00,2.99
11089,1.86,2.00,6.00
11102,1.89,2.00,2.50
11114,1.90,2.00,2.30
11126,1.91,2.00,1.67
11139,1.92,2.00,1.49
11151,1.92,2.00,1.31
11163,1.93,2.00,1.08
11175,1.94,2.00,1.07
11189,1.94,2.00,1.11
11201,1.96,2.00,1.51
11213,1.96,2.00,1.68
11226,1.97,2.00,1.88
11238,1.96,2.00,2.12
11250,1.99,2.00,2.39
11262,1.99,2.00,2.65
11275,1.99,2.00,2.89
11287,2.00,2.00,3.12
11299,2.02,2.00,3.37
11312,2.01,2.00,3.61
11324,2.02,2.00,3.85
11336,2.03,2.00,4.05
11348,2.04,2.00,4.22
11361,2.05,2.00,4.36
11373,2.05,2.00,4.47
11385,2.04,2.00,4.56
11398,2.06,2.00,4.63
11410,2.06,2.00,4.65
11422,2.07,2.00,4.63
11435,2.08,2.00,4.56
11447,2.06,2.00,4.46
11459,2.09,2.00,4.33
11471,2.09,2.00,4.20
11484,2.10,2.00,4.03
11496,2.11,2.00,3.60
11508,2.11,2.00,0.33
11521,2.12,2.00,36.00
11533,2.11,2.00,2.70
11545,2.13,2.00,2.55
