10195,0.68,2.00,0.00
10208,0.70,2.00,0.20
10220,0.69,2.00,0.22
10232,0.69,2.00,0.22
10245,0.70,2.00,0.22
10257,0.69,2.00,0.22
10269,0.68,2.00,0.22
10281,0.70,2.00,0.23
10294,0.71,2.00,0.23
10306,0.71,2.00,0.23
10318,0.71,2.00,0.23
10331,0.70,2.00,0.23
10343,0.72,2.00,0.23
10355,0.72,2.00,0.21
10369,0.71,2.00,0.17
10381,0.73,2.00,0.11
10393,0.73,2.00,0.03
10405,0.73,2.00,-0.04
10418,0.73,2.00,-0.15
10430,0.74,2.00,-0.27
10442,0.74,2.00,-0.41
10455,0.75,2.00,-4.00
10466,0.75,2.00,-0.00
10479,0.76,2.00,-1.14
10491,0.76,2.00,83.00
10504,0.75,2.00,-2.00
10516,0.77,2.00,-2.30
10528,0.78,2.00,-2.75
10541,0.79,2.00,97.00
10553,0.78,2.00,-3.18
10565,0.79,2.00,-3.30
10577,0.77,2.00,-3.94
10590,0.79,2.00,-4.09
10602,0.81,2.00,-4.00
10614,0.79,2.00,-4.50
10627,0.81,2.00,-4.63
10639,0.83,2.00,-4.30
10651,0.83,2.00,-4.80
10663,0.84,2.00,-4.87
10676,0.83,2.00,-4.94
10688,0.85,2.00,-5.02
10700,0.86,2.00,-5.08
10713,0.85,2.00,-5.10
10725,0.86,2.00,-5.11
10737,0.86,2.00,-5.13
10749,0.87,2.00,-5.16
10762,0.88,2.00,-5.19
10774,0.88,2.00,0.00
10786,0.88,2.00,-5.20
10799,0.90,2.00,-5.26
10811,0.90,2.00,5.33
10823,0.91,2.00,-0.00
10835,0.91,2.00,-5.40
10848,0.93,2.00,-5.51
10860,0.93,2.00,5.70
10872,0.94,2.00,-0.83
10885,0.95,2.00,-5.00
10897,0.95,2.00,0.00
10909,0.96,2.00,-6.43
10921,0.96,2.00,-6.61
10934,0.97,2.00,-6.90
10945,0.97,2.00,0.00
10958,0.97,2.00,-7.10
10971,0.98,2.00,-7.62
10983,0.98,2.00,-7.83
10995,0.99,2.00,-8.00
11008,0.99,2.00,-8.00
11020,0.99,2.00,-8.50
11032,1.00,2.00,-0.64
11044,1.01,2.00,-80.00
11057,1.01,2.00,-8.00
11069,1.02,2.00,-8.70
11081,1.02,2.00,-8.60
11094,1.02,2.00,-8.40
11106,1.02,2.00,-8.10
11118,1.03,2.00,-7.61
11130,1.04,2.00,-7.31
11143,1.05,2.00,0.00
11155,1.04,2.00,-6.00
11167,1.04,2.00,-5.70
11180,1.05,2.00,-5.25
11192,1.05,2.00,-4.79
11204,1.05,2.00,-4.30
11216,1.08,2.00,-3.88
11229,1.07,2.00,-3.42
11241,1.09,2.00,-2.97
11253,1.09,2.00,-2.53
11266,1.09,2.00,-1.76
11278,1.12,2.00,-1.44
11290,1.12,2.00,-1.16
11302,1.13,2.00,-0.92
11315,1.14,2.00,-9.00
11327,1.15,2.00,-0.00
11339,1.15,2.00,-0.28
11352,1.16,2.00,0.25
11364,1.17,2.00,-3.00
11376,1.17,2.00,-0.21
11388,1.19,2.00,-0.22
11401,1.19,2.00,0.37
11413,1.21,2.00,-48.00
11425,1.21,2.00,-0.00
11438,1.22,2.00,-0.00
11450,1.23,2.00,-0.75
11462,1.22,2.00,-0.81
11474,1.24,2.00,-3.00
11486,1.25,2.00,0.00
11499,1.26,2.00,-0.81
11511,1.26,2.00,-0.68
11524,1.27,2.00,-0.54
11536,1.29,2.00,-0.00
11547,1.29,2.00,-0.00
11560,1.30,2.00,0.24
11573,1.30,2.00,0.51
11585,1.32,2.00,0.85
11597,1.33,2.00,1.19
11610,1.32,2.00,2.17
11622,1.34,2.00,2.55
11634,1.35,2.00,2.93
11646,1.36,2.00,3.29
11659,1.37,2.00,3.61
11671,1.38,2.00,3.91
11683,1.39,2.00,4.21
11696,1.40,2.00,4.50
11708,1.42,2.00,4.76
11720,1.41,2.00,5.15
11732,1.44,2.00,5.28
11745,1.45,2.00,5.37
11757,1.44,2.00,5.39
11769,1.45,2.00,5.37
11782,1.48,2.00,5.31
11794,1.49,2.00,0.23
11806,1.50,2.00,59.00
11819,1.50,2.00,4.80
11831,1.51,2.00,4.64
11843,1.53,2.00,4.09
11855,1.53,2.00,3.78
11868,1.54,2.00,3.44
