Starting...
7017,12.02,12.02,0.00
7027,11.86,11.86,0.00
7036,11.69,11.69,0.00
7047,11.53,11.53,0.00
7057,11.38,11.38,0.00
7067,11.23,11.23,0.00
7076,11.08,11.08,0.00
7087,10.93,10.93,0.00
7097,10.79,10.79,0.00
7107,10.65,10.65,0.00
7117,10.52,10.52,0.00
7127,10.39,10.39,0.00
7137,10.26,10.26,0.00
7147,10.13,10.13,0.00
7157,10.01,10.01,0.00
7166,9.89,9.89,0.00
7177,9.78,9.78,0.00
7187,9.66,9.66,0.00
7197,9.55,9.55,0.00
7207,9.44,9.44,0.00
7217,9.34,9.34,0.00
7227,9.23,9.23,0.00
7237,9.13,9.13,0.00
7247,9.04,9.04,0.00
7257,8.94,8.94,0.00
7267,8.85,8.85,0.00
7277,8.75,8.75,0.00
7287,8.66,8.66,0.00
7298,8.58,8.58,0.00
7307,8.49,8.49,0.00
7317,8.41,8.41,0.00
7327,8.33,8.33,0.00
7337,8.25,8.25,0.00
7347,8.17,8.17,0.00
7357,8.10,8.10,0.00
7367,8.02,8.02,0.00
7377,7.95,7.95,0.00
7388,7.88,7.88,0.00
7397,7.81,7.81,0.00
7407,7.74,7.74,0.00
7417,7.68,7.68,0.00
7428,7.62,7.62,0.00
7437,7.55,7.55,0.00
7447,7.49,7.49,0.00
7457,7.43,7.43,0.00
7468,7.37,7.37,0.00
7478,7.32,7.32,0.00
7487,7.26,7.26,0.00
7497,7.21,7.21,0.00
7507,7.16,7.16,0.00
7518,7.11,7.11,0.00
7528,7.06,7.06,0.00
7537,7.01,7.01,0.00
7547,6.96,6.96,0.00
7558,6.91,6.91,0.00
7568,6.87,6.87,0.00
7577,6.82,6.82,0.00
7587,6.78,6.78,0.00
7598,6.74,6.74,0.00
7608,6.69,6.69,0.00
7618,6.65,6.65,0.00
7627,6.62,6.62,0.00
7638,6.58,6.58,0.00
7648,6.54,6.54,0.00
7658,6.50,6.50,0.00
7667,6.47,6.47,0.00
7677,6.43,6.43,0.00
7688,6.40,6.40,0.00
7698,6.36,6.36,0.00
7708,6.33,6.33,0.00
7717,6.30,6.30,0.00
7728,6.27,6.27,0.00
7738,6.24,6.24,0.00
7748,6.21,6.21,0.00
7757,6.18,6.18,0.00
7768,6.15,6.15,0.00
7778,6.13,6.13,0.00
7788,6.10,6.10,0.00
7798,6.07,6.07,0.00
7808,6.05,6.05,0.00
7818,6.02,6.02,0.00
7828,6.00,6.00,0.00
7838,5.97,5.97,0.00
7847,5.95,5.95,0.00
7858,5.93,5.93,0.00
7868,5.91,5.91,0.00
7878,5.88,5.88,0.00
7888,5.86,5.86,0.00
7898,5.84,5.84,0.00
7908,5.82,5.82,0.00
7918,5.80,5.80,0.00
7928,5.78,5.78,0.00
7938,5.77,5.77,0.00
7948,5.75,5.75,0.00
7958,5.73,5.73,0.00
7968,5.71,5.71,0.00
7979,5.69,5.69,0.00
7988,5.68,5.68,0.00
7998,5.66,5.66,0.00
8008,5.65,5.65,0.00
8018,5.63,5.63,0.00
8029,5.62,5.62,0.00
8038,5.60,5.60,0.00
8048,5.59,5.59,0.00
8058,5.57,5.57,0.00
8069,5.56,5.56,0.00
8078,5.55,5.55,0.00
8088,5.53,5.53,0.00
8098,5.52,5.52,0.00
8109,5.51,5.51,0.00
8119,5.50,5.50,0.00
8128,5.48,5.48,0.00
8138,5.47,5.47,0.00
8148,5.46,5.46,0.00
8159,5.45,5.45,0.00
8168,5.44,5.44,0.00
8178,5.43,5.43,0.00
8188,5.42,5.42,0.00
8199,5.41,5.41,0.00
8209,5.40,5.40,0.00
8218,5.39,5.39,0.00
8228,5.38,5.38,0.00
8239,5.37,5.37,0.00
8249,5.36,5.36,0.00
8258,5.35,5.35,0.00
8268,5.35,5.35,0.00
8279,5.34,5.34,0.00
8289,5.33,5.33,0.00
8299,5.32,5.32,0.00
8308,5.31,5.31,0.00
8318,5.31,5.31,0.00
8329,5.30,5.30,0.00
8339,5.29,5.29,0.00
8349,5.28,5.28,0.00
8358,5.28,5.28,0.00
8369,5.27,5.27,0.00
8379,5.27,5.27,0.00
8389,5.26,5.26,0.00
8398,5.25,5.25,0.00
8409,5.25,5.25,0.00
8419,5.24,5.24,0.00
8429,5.23,5.23,0.00
8439,5.23,5.23,0.00
8449,5.22,5.22,0.00
8459,5.22,5.22,0.00
8469,5.21,5.21,0.00
8479,5.21,5.21,0.00
8489,5.20,5.20,0.00
8499,5.20,5.20,0.00
8509,5.19,5.19,0.00
8519,5.19,5.19,0.00
8529,5.18,5.18,0.00
8539,5.18,5.18,0.00
8549,5.18,5.18,0.00
8559,5.17,5.17,0.00
8569,5.17,5.17,0.00
8580,5.16,5.16,0.00
8589,5.16,5.16,0.00
8599,5.16,5.16,0.00
8609,5.15,5.15,0.00
8620,5.15,5.15,0.00
8629,5.15,5.15,0.00
8639,5.14,5.14,0.00
8649,5.14,5.14,0.00
8659,5.13,5.13,0.00
8670,5.13,5.13,0.00
8679,5.13,5.13,0.00
8689,5.13,5.13,0.00
8699,5.12,5.12,0.00
8710,5.12,5.12,0.00
8720,5.12,5.12,0.00
8729,5.11,5.11,0.00
8739,5.11,5.11,0.00
8750,5.11,5.11,0.00
8760,5.11,5.11,0.00
8769,5.10,5.10,0.00
8779,5.10,5.10,0.00
8790,5.10,5.10,0.00
8800,5.10,5.10,0.00
8810,5.09,5.09,0.00
