Starting...
9439,5.13,5.13,0.00
9449,5.12,5.12,0.00
9459,5.12,5.12,0.00
9468,5.12,5.12,0.00
9479,5.11,5.11,0.00
9489,5.11,5.11,0.00
9499,5.11,5.11,0.00
9508,5.11,5.11,0.00
9519,5.10,5.10,0.00
9529,5.10,5.10,0.00
9539,5.10,5.10,0.00
9549,5.10,5.10,0.00
9559,5.09,5.09,0.00
9569,5.09,5.09,0.00
9579,5.09,5.09,0.00
9589,5.09,5.09,0.00
9600,5.09,5.09,0.00
9609,5.08,5.08,0.00
9619,5.08,5.08,0.00
9629,5.08,5.08,0.00
9639,5.08,5.08,0.00
9649,5.08,5.08,0.00
9659,5.07,5.07,0.00
9669,5.07,5.07,0.00
9679,5.07,5.07,0.00
9690,5.07,5.07,0.00
9699,5.07,5.07,0.00
9709,5.07,5.07,0.00
9719,5.06,5.06,0.00
9730,5.06,5.06,0.00
9739,5.06,5.06,0.00
9749,5.06,5.06,0.00
9759,5.06,5.06,0.00
9769,5.06,5.06,0.00
9780,5.06,5.06,0.00
9789,5.05,5.05,0.00
9799,5.05,5.05,0.00
9809,5.05,5.05,0.00
9820,5.05,5.05,0.00
9829,5.05,5.05,0.00
9839,5.05,5.05,0.00
9849,5.05,5.05,0.00
9860,5.05,5.05,0.00
9870,5.04,5.04,0.00
9879,5.04,5.04,0.00
9889,5.04,5.04,0.00
9900,5.04,5.04,0.00
9910,5.04,5.04,0.00
9919,5.04,5.04,0.00
9929,5.04,5.04,0.00
9939,5.04,5.04,0.00
9950,5.04,5.04,0.00
9960,5.04,5.04,0.00
9969,5.04,5.04,0.00
9979,5.03,5.03,0.00
9990,5.03,5.03,0.00
10000,5.03,5.03,0.00
10010,5.03,5.03,0.00
10019,5.03,5.03,0.00
10030,5.03,5.03,0.00
10040,5.03,5.03,0.00
10050,5.03,5.03,0.00
10060,5.03,5.03,0.00
10070,5.03,5.03,0.00
10080,5.03,5.03,0.00
10090,5.03,5.03,0.00
10100,5.03,5.03,0.00
10109,5.02,5.02,0.00
10120,5.02,5.02,0.00
10130,5.02,5.02,0.00
10140,5.02,5.02,0.00
10149,5.02,5.02,0.00
10160,5.02,5.02,0.00
10170,5.02,5.02,0.00
10180,5.02,5.02,0.00
10190,5.02,5.02,0.00
10200,5.02,5.02,0.00
10210,5.02,5.02,0.00
10220,5.02,5.02,0.00
10230,5.02,5.02,0.00
10241,5.02,5.02,0.00
10250,5.02,5.02,0.00
10260,5.02,5.02,0.00
10270,5.02,5.02,0.00
10280,5.02,5.02,0.00
10290,5.02,5.02,0.00
10300,5.02,5.02,0.00
10310,5.02,5.02,0.00
10320,5.02,5.02,0.00
10331,5.01,5.01,0.00
10340,5.01,5.01,0.00
10350,5.01,5.01,0.00
10360,5.01,5.01,0.00
10371,5.01,5.01,0.00
10380,5.01,5.01,0.00
10390,5.01,5.01,0.00
10400,5.01,5.01,0.00
10411,5.01,5.01,0.00
10421,5.01,5.01,0.00
10430,5.01,5.01,0.00
10440,5.01,5.01,0.00
10450,5.01,5.01,0.00
10461,5.01,5.01,0.00
10470,5.01,5.01,0.00
10480,5.01,5.01,0.00
10490,5.01,5.01,0.00
10501,5.01,5.01,0.00
10511,5.01,5.01,0.00
10520,5.01,5.01,0.00
10530,5.01,5.01,0.00
10541,5.01,5.01,0.00
10551,5.01,5.01,0.00
10561,5.01,5.01,0.00
10570,5.01,5.01,0.00
10580,5.01,5.01,0.00
10591,5.01,5.01,0.00
10601,5.01,5.01,0.00
10610,5.01,5.01,0.00
10620,5.01,5.01,0.00
10631,5.01,5.01,0.00
10641,5.01,5.01,0.00
10651,5.01,5.01,0.00
10660,5.01,5.01,0.00
10671,5.01,5.01,0.00
10681,5.01,5.01,0.00
10691,5.01,5.01,0.00
10700,5.01,5.01,0.00
10711,5.01,5.01,0.00
10721,5.01,5.01,0.00
10731,5.01,5.01,0.00
10741,5.01,5.01,0.00
10750,5.01,5.01,0.00
10761,5.01,5.01,0.00
10771,5.01,5.01,0.00
10781,5.00,5.00,0.00
10791,5.00,5.00,0.00
10801,5.00,5.00,0.00
10811,5.00,5.00,0.00
10821,5.00,5.00,0.00
10831,5.00,5.00,0.00
10841,5.00,5.00,0.00
10851,5.00,5.00,0.00
10861,5.00,5.00,0.00
10871,5.00,5.00,0.00
10882,5.00,5.00,0.00
10891,5.00,5.00,0.00
10901,5.00,5.00,0.00
10911,5.00,5.00,0.00
10921,5.00,5.00,0.00
10931,5.00,5.00,0.00
10941,5.00,5.00,0.00
10951,5.00,5.00,0.00
10961,5.00,5.00,0.00
10972,5.00,5.00,0.00
10981,5.00,5.00,0.00
10991,5.00,5.00,0.00
11001,5.00,5.00,0.00
11012,5.00,5.00,0.00
11021,5.00,5.00,0.00
11031,5.00,5.00,0.00
11041,5.00,5.00,0.00
11052,5.00,5.00,0.00
11062,5.00,5.00,0.00
11071,5.00,5.00,0.00
11081,5.00,5.00,0.00
11091,5.00,5.00,0.00
11102,5.00,5.00,0.00
11112,5.00,5.00,0.00
11121,5.00,5.00,0.00
11131,5.00,5.00,0.00
11142,5.00,5.00,0.00
11152,5.00,5.00,0.00
11161,5.00,5.00,0.00
11171,5.00,5.00,0.00
11182,5.00,5.00,0.00
11192,5.00,5.00,0.00
11202,5.00,5.00,0.00
11211,5.00,5.00,0.00
11222,5.00,5.00,0.00
11232,5.00,5.00,0.00
11242,5.00,5.00,0.00
