//con restarted
115414, 1.008, 1.012, 1.156,0.21,1.785, 1.150, 205.999
115423, 1.007, 1.011, 1.156,0.18,1.785, 1.150, 139.508
115433, 1.008, 1.011, 1.157,0.17,1.785, 1.150, 94.837
115443, 1.010, 1.013, 1.157,0.17,1.785, 1.150, 64.794
115453, 1.012, 1.016, 1.158,0.17,1.785, 1.150, 44.582
115463, 1.015, 1.019, 1.158,0.19,1.785, 1.150, 30.961
115473, 1.014, 1.018, 1.157,0.21,1.785, 1.150, 23.045
115483, 1.014, 1.019, 1.157,0.23,1.785, 1.150, 17.385
115493, 1.019, 1.025, 1.156,0.26,1.785, 1.150, 12.390
115503, 1.019, 1.025, 1.156,0.30,1.785, 1.150, 10.336
115513, 1.024, 1.031, 1.155,0.33,1.785, 1.150, 7.701
115523, 1.023, 1.031, 1.156,0.36,1.785, 1.150, 7.541
115533, 1.022, 1.030, 1.156,0.39,1.785, 1.150, 7.362
115544, 1.019, 1.028, 1.156,0.41,1.785, 1.150, 7.814
115553, 1.022, 1.031, 1.154,0.43,1.785, 1.150, 6.644
115563, 1.025, 1.034, 1.155,0.45,1.785, 1.150, 5.701
115573, 1.030, 1.039, 1.155,0.46,1.785, 1.150, 4.618
115584, 1.035, 1.044, 1.155,0.46,1.785, 1.150, 3.834
115593, 1.036, 1.045, 1.155,0.45,1.785, 1.150, 4.236
115603, 1.039, 1.048, 1.155,0.43,1.785, 1.150, 3.893
115613, 1.043, 1.051, 1.155,0.40,1.785, 1.150, 3.524
115623, 1.041, 1.048, 1.155,0.36,1.785, 1.150, 4.722
115633, 1.045, 1.051, 1.155,0.31,1.785, 1.150, 3.749
115643, 1.048, 1.053, 1.155,0.24,1.785, 1.150, 3.345
115653, 1.056, 1.059, 1.154,0.16,1.785, 1.150, 1.946
115663, 1.060, 1.061, 1.155,0.08,1.785, 1.150, 1.766
115674, 1.068, 1.068, 1.154,-0.02,1.785, 1.150, 0.577
115683, 1.070, 1.068, 1.154,-0.13,1.785, 1.150, 1.209
115693, 1.077, 1.072, 1.153,-0.24,1.785, 1.150, 0.448
115703, 1.079, 1.072, 1.154,-0.36,1.785, 1.150, 0.967
115713, 1.085, 1.075, 1.153,-0.49,1.785, 1.150, 0.471
115723, 1.090, 1.078, 1.153,-0.63,1.785, 1.150, 0.110
115733, 1.095, 1.080, 1.153,-0.77,1.785, 1.150, -0.129
115743, 1.099, 1.081, 1.153,-0.92,1.785, 1.150, -0.021
115753, 1.104, 1.082, 1.153,-1.07,1.785, 1.150, -0.036
115763, 1.109, 1.085, 1.153,-1.22,1.785, 1.150, -0.474
115773, 1.114, 1.087, 1.152,-1.37,1.785, 1.150, -0.748
115783, 1.116, 1.085, 1.152,-1.52,1.785, 1.150, 0.034
115793, 1.122, 1.088, 1.153,-1.68,1.785, 1.150, -0.657
115803, 1.126, 1.090, 1.153,-1.82,1.785, 1.150, -0.729
115813, 1.129, 1.089, 1.153,-1.97,1.785, 1.150, -0.191
115823, 1.134, 1.091, 1.154,-2.12,1.785, 1.150, -0.651
115833, 1.138, 1.092, 1.153,-2.26,1.785, 1.150, -0.619
115843, 1.143, 1.095, 1.153,-2.40,1.785, 1.150, -0.999
115853, 1.148, 1.097, 1.152,-2.53,1.785, 1.150, -1.228
115863, 1.156, 1.103, 1.152,-2.65,1.785, 1.150, -1.978
115873, 1.158, 1.102, 1.152,-2.77,1.785, 1.150, -1.033
115883, 1.158, 1.100, 1.152,-2.87,1.785, 1.150, 0.061
115893, 1.160, 1.100, 1.153,-2.98,1.785, 1.150, 0.506
115903, 1.161, 1.099, 1.153,-3.07,1.785, 1.150, 0.921
115913, 1.166, 1.103, 1.153,-3.16,1.785, 1.150, 0.038
115923, 1.169, 1.104, 1.154,-3.24,1.785, 1.150, 0.121
115933, 1.174, 1.107, 1.153,-3.31,1.785, 1.150, -0.232
115943, 1.177, 1.109, 1.154,-3.38,1.785, 1.150, -0.146
115953, 1.181, 1.112, 1.154,-3.44,1.785, 1.150, -0.154
115963, 1.183, 1.113, 1.155,-3.48,1.785, 1.150, 0.432
115973, 1.187, 1.116, 1.154,-3.52,1.785, 1.150, 0.329
115983, 1.190, 1.119, 1.154,-3.56,1.785, 1.150, 0.207
115993, 1.195, 1.122, 1.154,-3.59,1.785, 1.150, 0.091
116003, 1.194, 1.122, 1.154,-3.60,1.785, 1.150, 1.261
116013, 1.197, 1.124, 1.153,-3.62,1.785, 1.150, 1.087
116023, 1.196, 1.123, 1.154,-3.63,1.785, 1.150, 2.151
116033, 1.201, 1.128, 1.154,-3.63,1.785, 1.150, 1.238
116043, 1.204, 1.131, 1.154,-3.62,1.785, 1.150, 1.315
116054, 1.207, 1.135, 1.153,-3.60,1.785, 1.150, 1.262
116063, 1.211, 1.139, 1.154,-3.58,1.785, 1.150, 1.139
116073, 1.212, 1.141, 1.154,-3.55,1.785, 1.150, 1.636
116083, 1.217, 1.146, 1.154,-3.51,1.785, 1.150, 1.153
116093, 1.222, 1.152, 1.154,-3.46,1.785, 1.150, 0.848
116103, 1.226, 1.158, 1.154,-3.41,1.785, 1.150, 0.665
