//con restarted
246221, 1.008, 0.991, 1.151,-0.85,1.785, 1.150, 203.255
246226, 1.009, 0.987, 1.151,-1.12,1.785, 1.150, 136.122
246233, 1.011, 0.984, 1.151,-1.34,1.785, 1.150, 91.286
246238, 1.012, 0.982, 1.152,-1.50,1.785, 1.150, 61.565
246244, 1.013, 0.981, 1.152,-1.61,1.785, 1.150, 41.924
246253, 1.010, 0.998, 1.151,-0.60,1.785, 1.150, 32.837
246263, 1.011, 1.013, 1.152,0.05,1.785, 1.150, 25.268
246274, 1.009, 1.018, 1.152,0.47,1.785, 1.150, 20.934
246283, 1.013, 1.027, 1.152,0.72,1.785, 1.150, 15.975
246293, 1.015, 1.031, 1.152,0.83,1.785, 1.150, 12.960
246303, 1.018, 1.036, 1.152,0.87,1.785, 1.150, 10.188
246313, 1.022, 1.039, 1.153,0.84,1.785, 1.150, 8.054
246323, 1.026, 1.042, 1.153,0.77,1.785, 1.150, 6.401
246333, 1.022, 1.036, 1.152,0.68,1.785, 1.150, 7.327
246343, 1.027, 1.038, 1.153,0.58,1.785, 1.150, 5.677
246353, 1.030, 1.039, 1.152,0.48,1.785, 1.150, 4.770
246363, 1.034, 1.042, 1.152,0.38,1.785, 1.150, 3.680
246373, 1.036, 1.042, 1.152,0.29,1.785, 1.150, 3.868
246383, 1.039, 1.043, 1.151,0.21,1.785, 1.150, 3.415
246393, 1.040, 1.043, 1.152,0.15,1.785, 1.150, 3.634
246404, 1.046, 1.048, 1.152,0.09,1.785, 1.150, 2.599
246413, 1.049, 1.050, 1.152,0.04,1.785, 1.150, 2.600
246423, 1.051, 1.051, 1.152,0.00,1.785, 1.150, 2.814
246433, 1.054, 1.054, 1.153,-0.03,1.785, 1.150, 2.808
246444, 1.059, 1.058, 1.152,-0.07,1.785, 1.150, 2.345
246453, 1.058, 1.056, 1.152,-0.10,1.785, 1.150, 3.618
246463, 1.062, 1.060, 1.152,-0.12,1.785, 1.150, 2.802
246473, 1.065, 1.062, 1.152,-0.15,1.785, 1.150, 2.879
