//con restarted
495893, 0.479, 0.479, 1.149,-0.04,3.500, 1.150, 798.431
495903, 0.480, 0.479, 1.149,-0.04,3.500, 1.150, 539.824
495913, 0.481, 0.480, 1.149,-0.05,3.500, 1.150, 367.449
495923, 0.480, 0.479, 1.149,-0.07,3.500, 1.150, 252.875
495933, 0.483, 0.481, 1.149,-0.09,3.500, 1.150, 175.466
495943, 0.484, 0.482, 1.149,-0.11,3.500, 1.150, 124.351
495953, 0.487, 0.484, 1.149,-0.14,3.500, 1.150, 89.680
495963, 0.487, 0.483, 1.149,-0.18,3.500, 1.150, 67.377
495973, 0.484, 0.479, 1.150,-0.23,3.500, 1.150, 53.436
495983, 0.487, 0.481, 1.149,-0.27,3.500, 1.150, 42.309
495993, 0.488, 0.482, 1.150,-0.32,3.500, 1.150, 35.386
496004, 0.489, 0.481, 1.150,-0.38,3.500, 1.150, 30.829
496013, 0.491, 0.482, 1.150,-0.44,3.500, 1.150, 27.509
496023, 0.490, 0.480, 1.151,-0.51,3.500, 1.150, 26.031
496033, 0.488, 0.476, 1.151,-0.58,3.500, 1.150, 25.270
496044, 0.495, 0.482, 1.151,-0.65,3.500, 1.150, 22.390
496053, 0.499, 0.484, 1.151,-0.73,3.500, 1.150, 21.205
496063, 0.500, 0.483, 1.151,-0.82,3.500, 1.150, 21.278
496073, 0.504, 0.486, 1.150,-0.91,3.500, 1.150, 20.386
496083, 0.509, 0.489, 1.150,-1.00,3.500, 1.150, 19.406
496093, 0.514, 0.493, 1.149,-1.09,3.500, 1.150, 18.737
496103, 0.514, 0.490, 1.150,-1.19,3.500, 1.150, 19.870
496113, 0.517, 0.491, 1.150,-1.30,3.500, 1.150, 19.597
496123, 0.520, 0.492, 1.151,-1.40,3.500, 1.150, 19.254
496134, 0.527, 0.497, 1.150,-1.52,3.500, 1.150, 17.939
496143, 0.530, 0.498, 1.151,-1.64,3.500, 1.150, 18.144
496153, 0.538, 0.502, 1.151,-1.77,3.500, 1.150, 17.162
496163, 0.543, 0.505, 1.151,-1.90,3.500, 1.150, 16.931
496174, 0.549, 0.509, 1.151,-2.04,3.500, 1.150, 16.452
496183, 0.552, 0.508, 1.151,-2.18,3.500, 1.150, 17.139
496193, 0.555, 0.508, 1.150,-2.32,3.500, 1.150, 17.401
496203, 0.558, 0.509, 1.149,-2.47,3.500, 1.150, 17.428
496214, 0.567, 0.514, 1.150,-2.63,3.500, 1.150, 16.023
496223, 0.570, 0.514, 1.150,-2.79,3.500, 1.150, 16.565
496233, 0.579, 0.520, 1.150,-2.95,3.500, 1.150, 15.161
496243, 0.585, 0.522, 1.151,-3.12,3.500, 1.150, 15.132
496253, 0.593, 0.527, 1.150,-3.29,3.500, 1.150, 14.467
496263, 0.605, 0.535, 1.151,-3.47,3.500, 1.150, 12.915
496273, 0.611, 0.538, 1.150,-3.65,3.500, 1.150, 13.247
496283, 0.619, 0.542, 1.151,-3.83,3.500, 1.150, 13.220
496293, 0.628, 0.547, 1.151,-4.02,3.500, 1.150, 12.713
496303, 0.633, 0.549, 1.151,-4.21,3.500, 1.150, 13.208
496313, 0.644, 0.555, 1.151,-4.40,3.500, 1.150, 12.275
496323, 0.654, 0.562, 1.151,-4.59,3.500, 1.150, 11.645
496333, 0.659, 0.563, 1.149,-4.79,3.500, 1.150, 12.477
496344, 0.669, 0.569, 1.149,-4.99,3.500, 1.150, 11.775
496353, 0.677, 0.573, 1.150,-5.19,3.500, 1.150, 11.536
496363, 0.685, 0.577, 1.148,-5.39,3.500, 1.150, 11.621
496373, 0.693, 0.581, 1.149,-5.59,3.500, 1.150, 11.508
496384, 0.700, 0.585, 1.149,-5.79,3.500, 1.150, 11.591
496393, 0.711, 0.591, 1.149,-5.99,3.500, 1.150, 10.852
496403, 0.724, 0.601, 1.148,-6.19,3.500, 1.150, 9.356
496413, 0.735, 0.607, 1.149,-6.40,3.500, 1.150, 9.264
496423, 0.745, 0.613, 1.149,-6.60,3.500, 1.150, 9.161
496433, 0.755, 0.619, 1.149,-6.80,3.500, 1.150, 9.124
496443, 0.762, 0.622, 1.149,-7.01,3.500, 1.150, 9.688
496453, 0.775, 0.631, 1.150,-7.20,3.500, 1.150, 8.658
496463, 0.789, 0.641, 1.150,-7.41,3.500, 1.150, 7.454
496474, 0.803, 0.650, 1.151,-7.61,3.500, 1.150, 6.932
496483, 0.815, 0.659, 1.151,-7.80,3.500, 1.150, 6.818
496493, 0.821, 0.660, 1.151,-8.00,3.500, 1.150, 8.434
496503, 0.831, 0.667, 1.151,-8.19,3.500, 1.150, 8.309
496514, 0.840, 0.672, 1.149,-8.38,3.500, 1.150, 8.524
496523, 0.851, 0.680, 1.150,-8.56,3.500, 1.150, 7.999
496533, 0.861, 0.686, 1.151,-8.74,3.500, 1.150, 8.055
496543, 0.874, 0.696, 1.151,-8.91,3.500, 1.150, 7.101
496553, 0.885, 0.704, 1.151,-9.08,3.500, 1.150, 7.046
496563, 0.898, 0.713, 1.151,-9.24,3.500, 1.150, 6.734
496573, 0.911, 0.723, 1.151,-9.40,3.500, 1.150, 6.065
496583, 0.924, 0.733, 1.151,-9.56,3.500, 1.150, 5.833
496593, 0.935, 0.741, 1.151,-9.71,3.500, 1.150, 6.221
496603, 0.948, 0.751, 1.151,-9.85,3.500, 1.150, 5.865
496613, 0.957, 0.758, 1.151,-9.99,3.500, 1.150, 6.502
496623, 0.968, 0.766, 1.151,-10.12,3.500, 1.150, 6.572
