0.000,-0.603,9.574E-3,-0.614,-7.144E-2
0.033,-0.603,1.845E-2,-0.620,-7.014E-2
0.066,-0.603,1.243E-2,-0.618,-6.979E-2
0.099,-0.603,1.345E-2,-0.617,-6.940E-2
0.133,-0.603,1.272E-2,-0.616,-6.956E-2
0.166,-0.603,1.075E-2,-0.617,-7.076E-2
0.199,-0.603,1.091E-2,-0.616,-6.963E-2
0.232,-0.602,1.064E-2,-0.617,-7.081E-2
0.265,-0.603,1.441E-2,-0.616,-6.903E-2
0.298,-0.603,1.115E-2,-0.617,-7.092E-2
0.332,-0.603,1.083E-2,-0.616,-6.882E-2
0.365,-0.603,1.116E-2,-0.617,-7.104E-2
0.398,-0.603,1.090E-2,-0.616,-6.854E-2
0.431,-0.603,1.092E-2,-0.617,-7.089E-2
0.464,-0.603,1.085E-2,-0.616,-6.859E-2
0.497,-0.603,1.057E-2,-0.617,-7.099E-2
0.530,-0.603,1.004E-2,-0.616,-6.853E-2
0.564,-0.603,1.520E-2,-0.617,-7.097E-2
0.597,-0.603,1.091E-2,-0.616,-6.845E-2
0.630,-0.603,1.088E-2,-0.617,-7.094E-2
0.663,-0.603,1.064E-2,-0.616,-6.841E-2
0.696,-0.603,1.563E-2,-0.616,-6.877E-2
0.729,-0.603,1.125E-2,-0.617,-7.117E-2
0.763,-0.603,1.093E-2,-0.616,-6.865E-2
0.796,-0.603,1.074E-2,-0.617,-7.117E-2
0.829,-0.603,1.045E-2,-0.616,-6.844E-2
0.862,-0.603,1.045E-2,-0.616,-6.894E-2
0.895,-0.603,1.629E-2,-0.617,-7.131E-2
0.928,-0.603,1.105E-2,-0.616,-6.843E-2
0.962,-0.603,1.083E-2,-0.617,-7.123E-2
0.995,-0.603,1.101E-2,-0.616,-6.866E-2
1.028,-0.603,1.083E-2,-0.617,-7.115E-2
1.061,-0.603,1.035E-2,-0.616,-6.828E-2
1.094,-0.602,1.048E-2,-0.616,-6.887E-2
1.127,-0.603,1.510E-2,-0.617,-7.116E-2
1.160,-0.603,1.087E-2,-0.616,-6.882E-2
1.194,-0.603,1.061E-2,-0.617,-7.115E-2
1.227,-0.603,1.419E-2,-0.616,-6.868E-2
1.260,-0.603,1.120E-2,-0.617,-7.106E-2
1.293,-0.603,1.090E-2,-0.616,-6.820E-2
1.326,-0.603,1.064E-2,-0.616,-6.900E-2
1.359,-0.603,1.027E-2,-0.617,-7.114E-2
1.393,-0.603,1.542E-2,-0.616,-6.859E-2
1.426,-0.603,1.250E-2,-0.617,-7.106E-2
1.459,-0.603,1.087E-2,-0.616,-6.855E-2
1.492,-0.603,1.070E-2,-0.617,-7.114E-2
1.525,-0.603,1.478E-2,-0.616,-6.854E-2
1.558,-0.603,1.128E-2,-0.617,-7.103E-2
1.591,-0.603,1.125E-2,-0.616,-6.852E-2
1.625,-0.602,1.092E-2,-0.616,-6.899E-2
1.658,-0.603,1.048E-2,-0.617,-7.131E-2
1.691,-0.603,1.037E-2,-0.616,-6.869E-2
1.724,-0.603,1.548E-2,-0.617,-7.124E-2
1.757,-0.603,1.120E-2,-0.616,-6.847E-2
1.790,-0.603,1.095E-2,-0.617,-7.101E-2
1.824,-0.603,1.097E-2,-0.616,-6.842E-2
1.857,-0.603,1.092E-2,-0.616,-6.894E-2
1.890,-0.603,1.025E-2,-0.617,-7.105E-2
1.923,-0.603,1.018E-2,-0.616,-6.871E-2
1.956,-0.603,1.566E-2,-0.617,-7.110E-2
1.989,-0.603,1.119E-2,-0.616,-6.856E-2
2.022,-0.603,1.104E-2,-0.617,-7.099E-2
2.056,-0.603,1.075E-2,-0.616,-6.859E-2
2.089,-0.603,1.060E-2,-0.617,-7.096E-2
2.122,-0.603,1.455E-2,-0.616,-6.841E-2
2.155,-0.603,1.121E-2,-0.616,-6.883E-2
2.188,-0.603,1.105E-2,-0.617,-7.125E-2
2.221,-0.603,1.094E-2,-0.616,-6.868E-2
2.255,-0.603,1.064E-2,-0.617,-7.109E-2
2.288,-0.603,1.041E-2,-0.616,-6.847E-2
2.321,-0.603,1.540E-2,-0.616,-6.885E-2
2.354,-0.603,1.107E-2,-0.617,-7.127E-2
2.387,-0.603,1.092E-2,-0.616,-6.858E-2
2.420,-0.603,1.094E-2,-0.617,-7.104E-2
2.454,-0.603,1.066E-2,-0.616,-6.861E-2
2.487,-0.603,1.044E-2,-0.617,-7.105E-2
2.520,-0.603,1.504E-2,-0.616,-6.851E-2
2.553,-0.603,1.092E-2,-0.617,-7.114E-2
2.586,-0.602,1.103E-2,-0.616,-6.835E-2
2.619,-0.603,1.055E-2,-0.616,-6.878E-2
2.652,-0.603,1.589E-2,-0.617,-7.130E-2
2.686,-0.603,1.129E-2,-0.616,-6.863E-2
2.719,-0.603,1.111E-2,-0.617,-7.118E-2
2.752,-0.603,1.082E-2,-0.616,-6.858E-2
2.785,-0.603,1.084E-2,-0.617,-7.107E-2
2.818,-0.603,1.069E-2,-0.616,-6.834E-2
2.851,-0.603,1.045E-2,-0.616,-6.872E-2
2.885,-0.603,1.464E-2,-0.617,-7.134E-2
2.918,-0.603,1.102E-2,-0.616,-6.873E-2
2.951,-0.603,1.088E-2,-0.617,-7.099E-2
2.984,-0.603,1.079E-2,-0.616,-6.867E-2
3.017,-0.603,1.071E-2,-0.617,-7.105E-2
3.050,-0.603,1.083E-2,-0.616,-6.850E-2
3.083,-0.603,1.023E-2,-0.616,-6.893E-2
3.117,-0.603,1.011E-2,-0.617,-7.102E-2
3.150,-0.603,1.555E-2,-0.616,-6.882E-2
3.183,-0.603,1.116E-2,-0.617,-7.112E-2
3.216,-0.603,1.098E-2,-0.616,-6.830E-2
3.249,-0.603,1.072E-2,-0.617,-7.112E-2
3.282,-0.602,1.048E-2,-0.616,-6.841E-2
3.316,-0.603,1.462E-2,-0.616,-6.890E-2
3.349,-0.603,1.108E-2,-0.617,-7.135E-2
3.382,-0.603,1.088E-2,-0.616,-6.863E-2
3.415,-0.603,1.065E-2,-0.617,-7.108E-2
3.448,-0.603,1.033E-2,-0.616,-6.855E-2
3.481,-0.603,1.545E-2,-0.617,-7.116E-2
3.514,-0.603,1.124E-2,-0.616,-6.830E-2
3.548,-0.603,1.085E-2,-0.617,-7.124E-2
3.581,-0.603,1.078E-2,-0.616,-6.838E-2
3.614,-0.603,1.025E-2,-0.616,-6.874E-2
3.647,-0.603,1.462E-2,-0.617,-7.118E-2
3.680,-0.603,1.125E-2,-0.616,-6.865E-2
3.713,-0.603,1.113E-2,-0.617,-7.125E-2
3.747,-0.603,1.093E-2,-0.616,-6.849E-2
3.780,-0.602,1.092E-2,-0.616,-6.885E-2
3.813,-0.603,1.030E-2,-0.617,-7.120E-2
3.846,-0.603,1.014E-2,-0.616,-6.877E-2
3.879,-0.603,1.598E-2,-0.617,-7.098E-2
3.912,-0.603,1.127E-2,-0.616,-6.855E-2
3.946,-0.603,1.122E-2,-0.617,-7.098E-2
3.979,-0.603,1.087E-2,-0.616,-6.853E-2
4.012,-0.603,1.060E-2,-0.617,-7.109E-2
4.045,-0.603,1.052E-2,-0.616,-6.874E-2
4.078,-0.603,1.517E-2,-0.616,-6.897E-2
4.111,-0.603,1.091E-2,-0.617,-7.101E-2
4.144,-0.603,1.063E-2,-0.616,-6.867E-2
4.178,-0.603,1.373E-2,-0.617,-7.109E-2
4.211,-0.603,1.130E-2,-0.616,-6.856E-2
4.244,-0.602,1.090E-2,-0.617,-7.099E-2
4.277,-0.602,1.079E-2,-0.616,-6.848E-2
4.310,-0.603,1.088E-2,-0.617,-7.097E-2
4.343,-0.602,1.084E-2,-0.616,-6.828E-2
4.377,-0.602,1.041E-2,-0.616,-6.893E-2
4.410,-0.603,1.028E-2,-0.617,-7.127E-2
4.443,-0.603,1.390E-2,-0.616,-6.874E-2
4.476,-0.603,1.092E-2,-0.617,-7.096E-2
4.509,-0.603,1.099E-2,-0.616,-6.850E-2
4.542,-0.603,1.077E-2,-0.617,-7.104E-2
4.575,-0.603,1.056E-2,-0.616,-6.849E-2
4.609,-0.603,1.024E-2,-0.617,-7.118E-2
4.642,-0.603,1.560E-2,-0.616,-6.844E-2
4.675,-0.603,1.114E-2,-0.616,-6.902E-2
4.708,-0.603,1.072E-2,-0.617,-7.108E-2
4.741,-0.603,1.090E-2,-0.616,-6.860E-2
4.774,-0.603,1.073E-2,-0.617,-7.104E-2
4.808,-0.603,1.056E-2,-0.616,-6.860E-2
4.841,-0.603,1.035E-2,-0.617,-7.124E-2
4.874,-0.603,1.623E-2,-0.616,-6.836E-2
4.907,-0.603,1.123E-2,-0.617,-7.116E-2
4.940,-0.603,1.083E-2,-0.616,-6.841E-2
4.973,-0.603,1.106E-2,-0.616,-6.889E-2
5.006,-0.603,1.086E-2,-0.617,-7.102E-2
5.040,-0.603,1.067E-2,-0.616,-6.867E-2
5.073,-0.603,1.036E-2,-0.617,-7.093E-2
5.106,-0.603,1.528E-2,-0.616,-6.858E-2
5.139,-0.603,1.315E-2,-0.617,-7.112E-2
5.172,-0.603,1.156E-2,-0.616,-6.849E-2
5.205,-0.603,1.149E-2,-0.616,-6.887E-2
5.239,-0.603,1.122E-2,-0.617,-7.116E-2
5.272,-0.603,1.078E-2,-0.616,-6.865E-2
5.305,-0.603,1.079E-2,-0.617,-7.097E-2
5.338,-0.603,1.079E-2,-0.616,-6.865E-2
5.371,-0.603,1.068E-2,-0.617,-7.116E-2
5.404,-0.603,1.012E-2,-0.616,-6.851E-2
5.438,-0.603,1.601E-2,-0.616,-6.886E-2
5.471,-0.603,1.125E-2,-0.617,-7.114E-2
5.504,-0.603,1.076E-2,-0.616,-6.879E-2
5.537,-0.603,1.084E-2,-0.617,-7.098E-2
5.570,-0.603,1.084E-2,-0.616,-6.857E-2
5.603,-0.603,1.042E-2,-0.617,-7.112E-2
5.636,-0.603,1.037E-2,-0.616,-6.847E-2
5.670,-0.603,1.470E-2,-0.617,-7.104E-2
5.703,-0.603,1.104E-2,-0.616,-6.841E-2
5.736,-0.603,1.090E-2,-0.617,-7.111E-2
5.769,-0.603,1.099E-2,-0.616,-6.839E-2
5.802,-0.603,1.064E-2,-0.617,-7.116E-2
5.835,-0.603,1.032E-2,-0.616,-6.813E-2
5.869,-0.603,1.532E-2,-0.616,-6.881E-2
5.902,-0.603,1.311E-2,-0.617,-7.123E-2
5.935,-0.603,1.154E-2,-0.616,-6.869E-2
5.968,-0.603,1.164E-2,-0.617,-7.103E-2
6.001,-0.603,1.133E-2,-0.616,-6.885E-2
6.034,-0.603,1.087E-2,-0.616,-6.924E-2
6.067,-0.603,1.085E-2,-0.617,-7.102E-2
6.101,-0.603,1.113E-2,-0.616,-6.870E-2
6.134,-0.603,1.066E-2,-0.617,-7.104E-2
6.167,-0.603,1.017E-2,-0.616,-6.853E-2
6.200,-0.603,1.603E-2,-0.617,-7.111E-2
6.233,-0.603,1.113E-2,-0.616,-6.849E-2
6.266,-0.603,1.080E-2,-0.616,-6.886E-2
6.300,-0.603,1.075E-2,-0.617,-7.124E-2
6.333,-0.603,1.083E-2,-0.616,-6.870E-2
6.366,-0.603,1.044E-2,-0.617,-7.113E-2
6.399,-0.603,1.031E-2,-0.616,-6.838E-2
6.432,-0.603,1.498E-2,-0.616,-6.886E-2
6.465,-0.603,1.109E-2,-0.617,-7.134E-2
6.498,-0.603,1.084E-2,-0.616,-6.875E-2
6.532,-0.602,1.063E-2,-0.617,-7.106E-2
6.565,-0.603,1.044E-2,-0.616,-6.887E-2
6.598,-0.603,1.586E-2,-0.617,-7.117E-2
6.631,-0.603,1.322E-2,-0.616,-6.878E-2
6.664,-0.602,1.162E-2,-0.617,-7.115E-2
6.697,-0.599,1.159E-2,-0.615,-7.044E-2
6.731,-0.592,1.160E-2,-0.611,-6.803E-2
6.764,-0.584,1.136E-2,-0.605,-6.564E-2
6.797,-0.573,1.139E-2,-0.598,-6.337E-2
6.830,-0.562,1.145E-2,-0.589,-6.112E-2
6.863,-0.546,1.152E-2,-0.575,-6.039E-2
6.896,-0.530,1.148E-2,-0.553,-6.031E-2
6.930,-0.512,1.156E-2,-0.533,-6.031E-2
6.963,-0.492,1.156E-2,-0.513,-5.985E-2
6.996,-0.472,1.158E-2,-0.495,-5.884E-2
7.029,-0.449,1.156E-2,-0.473,-5.763E-2
