Starting...
19180048, 0.03, 0.02,-0.12,0.50
19190076, 0.04, 0.02,-0.12,0.50
19200140, 0.04, 0.02,-0.13,0.50
19210068, 0.04, 0.02,-0.13,0.50
19220044, 0.04, 0.02,-0.14,0.50
19230128, 0.04, 0.02,-0.15,0.50
19240124, 0.04, 0.02,-0.18,0.50
19250048, 0.04, 0.02,-0.24,0.50
19260012, 0.04, 0.02,-0.37,0.50
19270080, 0.04, 0.02,-0.58,0.50
19280056, 0.04, 0.02,-0.87,0.50
19290072, 0.04, 0.02,-1.27,0.50
19300096, 0.04, 0.02,-1.75,0.50
19310104, 0.04, 0.02,-2.32,0.50
19320132, 0.04, 0.02,-2.95,0.50
19330016, 0.05, 0.02,-3.61,0.50
19340064, 0.05, 0.02,-4.29,0.50
19350048, 0.06, 0.02,-4.99,0.50
19360080, 0.06, 0.02,-5.70,0.50
19370020, 0.06, 0.02,-6.42,0.50
19380092, 0.07, 0.02,-7.15,0.50
19390032, 0.07, 0.02,-7.87,0.50
19400136, 0.07, 0.02,-8.59,0.50
19410088, 0.08, 0.02,-9.30,0.50
19420072, 0.08, 0.02,-10.00,0.50
//Software endstop active
19430124, 0.09, 0.02,-10.71,0.50
19440088, 0.09, 0.02,-11.41,0.50
19450060, 0.09, 0.02,-12.06,0.50
19460032, 0.10, 0.02,-12.69,0.50
19470124, 0.11, 0.02,-13.21,0.50
19480080, 0.11, 0.02,-13.57,0.50
19490088, 0.12, 0.02,-13.72,0.50
19500148, 0.12, 0.02,-13.72,0.50
19510112, 0.12, 0.01,-13.58,0.50
19520080, 0.13, 0.01,-13.38,0.50
19530044, 0.13, 0.01,-13.10,0.50
19540140, 0.13, 0.01,-12.66,0.50
19550068, 0.14, 0.01,-12.06,0.50
19560172, 0.14, 0.01,-11.29,0.50
19570024, 0.15, 0.01,-10.45,0.50
19580072, 0.15, 0.01,-9.56,0.50
19590088, 0.15, 0.01,-8.68,0.50
19600108, 0.16, 0.01,-7.76,0.50
19610088, 0.16, 0.01,-6.77,0.50
19620076, 0.16, 0.01,-5.68,0.50
19630068, 0.17, 0.01,-4.51,0.50
19640056, 0.17, 0.01,-3.27,0.50
19650100, 0.17, 0.01,-1.98,0.50
19660140, 0.17, 0.01,-0.68,0.50
19670024, 0.18, 0.01,0.54,0.50
19680036, 0.18, 0.01,1.76,0.50
19690036, 0.19, 0.01,2.95,0.50
19700072, 0.19, 0.01,4.13,0.50
19710068, 0.19, 0.01,5.26,0.50
19720080, 0.19, 0.01,6.33,0.50
19730092, 0.20, 0.01,7.32,0.50
19740116, 0.19, 0.01,8.26,0.50
19750128, 0.20, 0.01,9.14,0.50
19760120, 0.21, 0.01,9.98,0.50
19770140, 0.21, 0.01,10.73,0.50
19780032, 0.21, 0.02,11.31,0.50
19790004, 0.21, 0.02,11.69,0.50
19800132, 0.21, 0.02,11.87,0.50
19810108, 0.21, 0.02,11.92,0.50
19820084, 0.22, 0.02,11.84,0.50
19830084, 0.22, 0.02,11.64,0.50
19840064, 0.23, 0.02,11.31,0.50
19850092, 0.23, 0.02,10.82,0.50
19860124, 0.23, 0.02,10.13,0.50
19870024, 0.24, 0.02,9.27,0.50
19880040, 0.24, 0.02,8.22,0.50
19890048, 0.24, 0.02,7.07,0.50
19900116, 0.25, 0.02,5.87,0.50
19910076, 0.25, 0.02,4.68,0.50
19920024, 0.25, 0.02,3.53,0.50
19930100, 0.25, 0.02,2.36,0.50
19940040, 0.25, 0.02,1.17,0.50
19950112, 0.26, 0.02,-0.04,0.50
19960072, 0.26, 0.02,-1.22,0.50
19970008, 0.26, 0.02,-2.37,0.50
19980100, 0.27, 0.02,-3.54,0.50
19990060, 0.27, 0.02,-4.75,0.50
20000024, 0.27, 0.02,-5.96,0.50
20010120, 0.28, 0.02,-7.08,0.50
20020060, 0.28, 0.02,-8.06,0.50
20030016, 0.28, 0.02,-8.87,0.50
20040124, 0.28, 0.02,-9.51,0.50
20050072, 0.28, 0.02,-10.02,0.50
20060040, 0.28, 0.02,-10.36,0.50
20070136, 0.29, 0.02,-10.52,0.50
20080044, 0.29, 0.02,-10.51,0.50
20090096, 0.30, 0.02,-10.31,0.50
20100148, 0.29, 0.02,-9.96,0.50
20110036, 0.29, 0.02,-9.54,0.50
20120080, 0.29, 0.02,-9.04,0.50
20130120, 0.29, 0.02,-8.52,0.50
20140016, 0.29, 0.02,-7.96,0.50
20150068, 0.30, 0.02,-7.30,0.50
20160068, 0.30, 0.02,-6.54,0.50
20170068, 0.30, 0.02,-5.66,0.50
20180052, 0.30, 0.02,-4.71,0.50
20190016, 0.31, 0.01,-3.78,0.50
20200136, 0.31, 0.01,-2.92,0.50
20210116, 0.31, 0.01,-2.14,0.50
20220108, 0.32, 0.01,-1.41,0.50
20230068, 0.32, 0.01,-0.73,0.50
20240036, 0.32, 0.01,-0.04,0.50
20250140, 0.32, 0.01,0.70,0.50
20260104, 0.33, 0.01,1.50,0.50
20270064, 0.33, 0.02,2.34,0.50
20280044, 0.33, 0.01,3.18,0.50
20290028, 0.33, 0.02,4.01,0.50
20300004, 0.33, 0.02,4.81,0.50
20310096, 0.33, 0.02,5.58,0.50
20320056, 0.33, 0.02,6.27,0.50
20330024, 0.33, 0.02,6.87,0.50
20340004, 0.33, 0.02,7.35,0.50
20350120, 0.33, 0.02,7.69,0.50
20360084, 0.33, 0.02,7.88,0.50
20370060, 0.33, 0.02,7.94,0.50
20380036, 0.33, 0.02,7.88,0.50
20390016, 0.34, 0.02,7.69,0.50
20400100, 0.33, 0.02,7.32,0.50
20410084, 0.34, 0.02,6.79,0.50
20420108, 0.34, 0.02,6.11,0.50
20430124, 0.35, 0.02,5.29,0.50
20440132, 0.35, 0.02,4.38,0.50
20450020, 0.35, 0.02,3.41,0.50
20460044, 0.35, 0.02,2.44,0.50
20470064, 0.35, 0.02,1.52,0.50
20480072, 0.36, 0.02,0.66,0.50
20490080, 0.36, 0.01,-0.11,0.50
20500024, 0.36, 0.02,-0.77,0.50
20510100, 0.36, 0.02,-1.31,0.50
20520048, 0.36, 0.02,-1.78,0.50
20530140, 0.37, 0.02,-2.27,0.50
