901906, 0.87, 0.10, 2.78
901910, 0.88, 0.10, 2.81
901914, 0.88, 0.10, 2.84
901922, 0.88, 0.10, 2.76
901926, 0.88, 0.10, 2.80
901931, 0.88, 0.10, 2.84
901934, 0.88, 0.10, 2.88
901943, 0.88, 0.10, 2.66
901946, 0.88, 0.10, 2.71
901950, 0.88, 0.10, 2.75
901954, 0.88, 0.10, 2.79
901962, 0.88, 0.10, 2.45
901966, 0.88, 0.10, 2.50
901969, 0.88, 0.10, 2.55
901974, 0.89, 0.10, 2.59
901983, 0.89, 0.10, 2.13
901986, 0.89, 0.10, 2.19
901990, 0.89, 0.10, 2.23
901994, 0.89, 0.10, 2.27
902003, 0.89, 0.10, 1.75
902007, 0.89, 0.10, 1.80
902010, 0.90, 0.10, 1.85
902014, 0.90, 0.10, 1.88
902024, 0.89, 0.10, 1.37
902027, 0.89, 0.10, 1.41
902031, 0.90, 0.10, 1.45
902035, 0.90, 0.10, 1.47
902043, 0.90, 0.10, 1.00
902047, 0.90, 0.10, 1.04
902050, 0.90, 0.10, 1.07
902054, 0.90, 0.10, 1.08
902064, 0.90, 0.10, 0.63
902068, 0.90, 0.10, 0.65
902071, 0.91, 0.10, 0.67
902075, 0.90, 0.10, 0.68
902083, 0.91, 0.10, 0.30
902087, 0.91, 0.10, 0.32
902091, 0.91, 0.10, 0.33
902094, 0.90, 0.10, 0.34
902104, 0.91, 0.10, 0.00
902108, 0.91, 0.10, 0.01
902111, 0.91, 0.10, 0.02
902115, 0.91, 0.10, 0.02
902123, 0.91, 0.10, -0.23
902127, 0.91, 0.10, -0.22
902131, 0.91, 0.10, -0.22
902134, 0.91, 0.10, -0.22
902144, 0.91, 0.10, -0.43
902148, 0.91, 0.10, -0.42
902152, 0.91, 0.10, -0.42
902155, 0.91, 0.10, -0.42
902163, 0.91, 0.10, -0.56
902167, 0.91, 0.10, -0.56
902171, 0.91, 0.10, -0.55
902175, 0.92, 0.10, -0.55
902183, 0.92, 0.10, -0.65
902188, 0.92, 0.10, -0.65
902192, 0.92, 0.10, -0.65
902195, 0.92, 0.10, -0.65
902204, 0.92, 0.10, -0.68
902207, 0.92, 0.10, -0.69
902211, 0.92, 0.10, -0.69
902215, 0.92, 0.10, -0.69
902223, 0.92, 0.10, -0.67
902227, 0.92, 0.10, -0.68
902231, 0.92, 0.10, -0.68
902235, 0.92, 0.10, -0.69
902244, 0.92, 0.10, -0.60
902247, 0.92, 0.10, -0.61
902251, 0.92, 0.10, -0.62
902255, 0.92, 0.10, -0.64
902262, 0.92, 0.10, -0.49
902266, 0.92, 0.10, -0.51
902269, 0.92, 0.10, -0.53
902274, 0.92, 0.10, -0.55
902278, 0.92, 0.10, -0.56
902283, 0.92, 0.10, -0.39
902287, 0.92, 0.10, -0.42
902290, 0.92, 0.10, -0.43
902294, 0.92, 0.10, -0.45
902302, 0.92, 0.10, -0.10
902306, 0.92, 0.10, -0.13
902310, 0.92, 0.10, -0.16
902313, 0.92, 0.10, -0.18
902323, 0.92, 0.10, 0.26
902327, 0.92, 0.10, 0.22
902330, 0.92, 0.10, 0.18
902334, 0.92, 0.10, 0.14
902342, 0.92, 0.10, 0.62
902346, 0.92, 0.10, 0.57
902350, 0.92, 0.10, 0.52
902353, 0.92, 0.10, 0.48
902363, 0.92, 0.10, 1.05
902367, 0.92, 0.10, 0.98
902370, 0.92, 0.10, 0.93
902374, 0.92, 0.10, 0.89
902382, 0.92, 0.10, 1.45
902386, 0.92, 0.10, 1.39
902390, 0.92, 0.10, 1.34
902393, 0.92, 0.10, 1.30
902403, 0.93, 0.10, 1.91
902407, 0.93, 0.10, 1.85
902411, 0.93, 0.10, 1.80
902414, 0.93, 0.10, 1.77
902422, 0.93, 0.10, 2.31
902426, 0.93, 0.10, 2.27
902430, 0.93, 0.10, 2.23
902434, 0.93, 0.10, 2.21
902443, 0.93, 0.10, 2.73
902447, 0.93, 0.10, 2.69
902451, 0.93, 0.10, 2.67
902454, 0.93, 0.10, 2.65
902463, 0.93, 0.10, 3.05
902472, 0.93, 0.10, 2.99
902482, 0.93, 0.10, 3.31
902492, 0.94, 0.10, 3.26
902503, 0.94, 0.10, 3.40
902512, 0.94, 0.10, 3.36
902522, 0.94, 0.10, 3.35
902532, 0.94, 0.10, 3.33
902543, 0.95, 0.10, 3.20
902552, 0.95, 0.10, 3.21
902563, 0.95, 0.10, 2.99
902572, 0.95, 0.10, 3.03
902583, 0.95, 0.10, 2.75
902592, 0.95, 0.10, 2.84
902603, 0.95, 0.10, 2.51
902612, 0.95, 0.10, 2.64
902623, 0.95, 0.10, 2.31
902632, 0.96, 0.10, 2.47
902642, 0.96, 0.10, 2.15
902652, 0.96, 0.10, 2.33
902663, 0.97, 0.10, 2.01
902672, 0.97, 0.10, 2.20
902682, 0.97, 0.10, 1.92
902692, 0.97, 0.10, 2.11
902703, 0.97, 0.10, 1.85
902712, 0.97, 0.10, 2.01
902723, 0.97, 0.10, 1.79
902732, 0.97, 0.10, 1.92
902743, 0.97, 0.10, 1.73
902752, 0.97, 0.10, 1.81
902763, 0.97, 0.10, 1.66
902772, 0.97, 0.10, 1.70
902782, 0.97, 0.10, 1.57
902792, 0.97, 0.10, 1.56
902803, 0.97, 0.10, 1.47
902812, 0.97, 0.10, 1.42
902822, 0.97, 0.10, 1.36
902832, 0.97, 0.10, 1.28
902843, 0.97, 0.10, 1.24
902852, 0.97, 0.10, 1.14
902862, 0.97, 0.10, 1.14
902872, 0.97, 0.10, 1.03
902883, 0.97, 0.10, 1.05
902892, 0.97, 0.10, 0.94
902902, 0.97, 0.10, 1.00
902913, 0.97, 0.10, 0.90
902923, 0.97, 0.10, 0.99
902932, 0.97, 0.10, 0.91
902942, 0.97, 0.10, 1.02
902952, 0.97, 0.10, 0.96
902963, 0.98, 0.10, 1.11
902972, 0.98, 0.10, 1.07
902983, 0.98, 0.10, 1.23
902992, 0.97, 0.10, 1.21
903003, 0.98, 0.10, 1.40
903012, 0.97, 0.10, 1.40
903023, 0.98, 0.10, 1.59
903032, 0.97, 0.10, 1.59
903044, 0.98, 0.10, 1.79
903052, 0.98, 0.10, 1.80
903063, 0.98, 0.10, 1.97
903072, 0.98, 0.10, 1.98
903084, 0.98, 0.10, 2.14
903092, 0.97, 0.10, 2.14
903103, 0.97, 0.10, 2.26
903112, 0.98, 0.10, 2.25
903122, 0.98, 0.10, 2.33
903132, 0.98, 0.10, 2.31
903143, 0.98, 0.10, 2.34
903152, 0.98, 0.10, 2.32
903162, 0.98, 0.10, 2.28
903172, 0.98, 0.10, 2.26
903183, 0.98, 0.10, 2.15
903192, 0.98, 0.10, 2.14
903202, 0.98, 0.10, 1.97
903212, 0.98, 0.10, 1.98
903223, 0.98, 0.10, 1.75
903232, 0.98, 0.10, 1.78
903243, 0.99, 0.10, 1.51
903252, 0.98, 0.10, 1.57
903263, 0.99, 0.10, 1.27
903272, 0.99, 0.10, 1.36
903284, 0.99, 0.10, 1.04
903292, 0.99, 0.10, 1.16
903305, 0.99, 0.10, 0.86
903312, 0.99, 0.10, 0.99
903324, 0.98, 0.10, 0.76
903332, 0.98, 0.10, 0.90
903345, 0.98, 0.10, 0.72
903352, 0.98, 0.10, 0.85
903364, 0.99, 0.10, 0.75
903372, 0.99, 0.10, 0.86
903384, 0.99, 0.10, 0.83
903392, 0.99, 0.10, 0.91
903403, 0.99, 0.10, 0.93
903412, 0.99, 0.10, 0.97
903424, 0.99, 0.10, 1.01
903432, 0.99, 0.10, 0.99
903443, 0.99, 0.10, 1.05
903452, 0.99, 0.10, 0.99
903462, 0.99, 0.10, 1.03
903472, 0.99, 0.10, 0.93
903483, 0.99, 0.10, 0.94
903492, 0.99, 0.10, 0.81
903503, 0.99, 0.10, 0.79
903512, 0.99, 0.10, 0.65
903523, 0.99, 0.10, 0.59
903532, 0.99, 0.10, 0.47
903543, 0.99, 0.10, 0.38
903552, 0.99, 0.10, 0.28
903564, 0.99, 0.10, 0.17
903572, 0.99, 0.10, 0.12
903584, 0.99, 0.10, 0.02
903592, 0.99, 0.10, 0.02
903605, 0.99, 0.10, -0.06
903612, 0.99, 0.10, -0.01
903624, 0.99, 0.10, -0.04
903632, 0.99, 0.10, 0.04
903645, 0.98, 0.10, 0.06
903652, 0.98, 0.10, 0.16
903663, 0.98, 0.10, 0.24
903672, 0.98, 0.10, 0.35
903684, 0.98, 0.10, 0.46
903692, 0.98, 0.10, 0.56
903703, 0.98, 0.10, 0.70
903712, 0.98, 0.10, 0.78
903724, 0.98, 0.10, 0.93
903732, 0.98, 0.10, 0.96
903743, 0.98, 0.10, 1.09
903752, 0.98, 0.10, 1.08
903763, 0.98, 0.10, 1.17
903772, 0.98, 0.10, 1.12
903783, 0.98, 0.10, 1.17
903792, 0.98, 0.10, 1.09
903803, 0.99, 0.10, 1.09
903812, 0.99, 0.10, 0.99
903824, 0.99, 0.10, 0.95
903832, 0.99, 0.10, 0.84
903843, 0.99, 0.10, 0.76
903853, 0.99, 0.10, 0.67
903864, 0.99, 0.10, 0.58
903872, 0.99, 0.10, 0.52
903883, 0.98, 0.10, 0.43
903892, 0.98, 0.10, 0.40
903903, 0.99, 0.10, 0.34
903912, 0.99, 0.10, 0.34
903923, 0.98, 0.10, 0.31
903932, 0.98, 0.10, 0.35
903943, 0.98, 0.10, 0.37
903952, 0.98, 0.10, 0.43
903963, 0.98, 0.10, 0.50
903972, 0.98, 0.10, 0.57
903984, 0.98, 0.10, 0.68
903992, 0.98, 0.10, 0.74
904003, 0.98, 0.10, 0.88
904012, 0.98, 0.10, 0.94
904024, 0.98, 0.10, 1.08
904032, 0.98, 0.10, 1.11
904044, 0.98, 0.10, 1.24
904052, 0.98, 0.10, 1.24
904064, 0.99, 0.10, 1.34
904072, 0.98, 0.10, 1.32
904084, 0.99, 0.10, 1.38
904092, 0.99, 0.10, 1.33
904103, 0.99, 0.10, 1.34
904112, 0.99, 0.10, 1.28
904124, 0.98, 0.10, 1.24
904132, 0.98, 0.10, 1.17
904143, 0.98, 0.10, 1.10
904152, 0.98, 0.10, 1.04
904163, 0.99, 0.10, 0.94
904172, 0.99, 0.10, 0.89
904183, 0.99, 0.10, 0.79
904193, 0.99, 0.10, 0.77
904204, 0.99, 0.10, 0.67
904212, 0.98, 0.10, 0.68
904223, 0.99, 0.10, 0.60
904232, 0.99, 0.10, 0.63
904244, 0.99, 0.10, 0.59
904252, 0.99, 0.10, 0.64
904264, 0.99, 0.10, 0.64
904272, 0.99, 0.10, 0.70
904284, 0.99, 0.10, 0.73
904292, 0.99, 0.10, 0.80
904303, 0.98, 0.10, 0.85
904312, 0.98, 0.10, 0.91
904324, 0.99, 0.10, 0.98
904332, 0.99, 0.10, 1.02
904343, 0.98, 0.10, 1.08
904352, 0.98, 0.10, 1.10
904364, 0.98, 0.10, 1.14
904372, 0.98, 0.10, 1.14
904383, 0.98, 0.10, 1.15
904392, 0.98, 0.10, 1.13
904403, 0.98, 0.10, 1.10
904412, 0.98, 0.10, 1.06
904424, 0.98, 0.10, 0.99
904432, 0.98, 0.10, 0.95
904443, 0.99, 0.10, 0.84
904452, 0.99, 0.10, 0.80
904464, 0.99, 0.10, 0.68
904472, 0.99, 0.10, 0.66
904484, 0.98, 0.10, 0.53
904492, 0.98, 0.10, 0.52
904504, 0.98, 0.10, 0.42
904512, 0.98, 0.10, 0.43
904524, 0.98, 0.10, 0.36
904532, 0.98, 0.10, 0.38
904544, 0.98, 0.10, 0.36
904552, 0.98, 0.10, 0.40
904563, 0.98, 0.10, 0.43
904572, 0.98, 0.10, 0.48
904584, 0.98, 0.10, 0.56
904592, 0.98, 0.10, 0.60
904603, 0.98, 0.10, 0.72
904612, 0.98, 0.10, 0.74
904624, 0.98, 0.10, 0.88
904632, 0.98, 0.10, 0.89
904643, 0.98, 0.10, 1.03
904652, 0.98, 0.10, 1.01
904664, 0.98, 0.10, 1.14
904672, 0.98, 0.10, 1.10
904684, 0.98, 0.10, 1.19
904692, 0.98, 0.10, 1.13
904704, 0.98, 0.10, 1.18
904712, 0.98, 0.10, 1.11
904724, 0.98, 0.10, 1.11
904732, 0.98, 0.10, 1.04
904744, 0.98, 0.10, 0.99
904752, 0.98, 0.10, 0.94
904764, 0.98, 0.10, 0.85
904772, 0.98, 0.10, 0.82
904783, 0.99, 0.10, 0.71
904792, 0.99, 0.10, 0.70
904804, 0.99, 0.10, 0.59
904812, 0.98, 0.10, 0.61
904823, 0.98, 0.10, 0.51
904833, 0.98, 0.10, 0.56
904844, 0.99, 0.10, 0.48
904852, 0.98, 0.10, 0.55
904863, 0.98, 0.10, 0.49
904872, 0.98, 0.10, 0.58
904884, 0.98, 0.10, 0.55
904892, 0.98, 0.10, 0.64
904904, 0.99, 0.10, 0.65
904912, 0.98, 0.10, 0.73
904924, 0.98, 0.10, 0.75
904932, 0.98, 0.10, 0.81
904944, 0.99, 0.10, 0.85
904952, 0.99, 0.10, 0.89
904965, 0.99, 0.10, 0.93
904972, 0.99, 0.10, 0.93
904984, 0.99, 0.10, 0.95
904992, 0.98, 0.10, 0.93
905005, 0.98, 0.10, 0.94
905012, 0.98, 0.10, 0.89
905024, 0.97, 0.10, 0.87
905032, 0.98, 0.10, 0.81
905043, 0.98, 0.10, 0.77
905052, 0.98, 0.10, 0.70
905064, 0.98, 0.10, 0.64
905072, 0.98, 0.10, 0.58
905083, 0.98, 0.10, 0.52
905092, 0.98, 0.10, 0.47
905104, 0.98, 0.10, 0.40
905112, 0.98, 0.10, 0.37
905124, 0.98, 0.10, 0.33
905132, 0.98, 0.10, 0.32
905144, 0.98, 0.10, 0.30
905152, 0.98, 0.10, 0.32
905164, 0.98, 0.10, 0.33
905172, 0.98, 0.10, 0.36
905184, 0.98, 0.10, 0.41
905192, 0.98, 0.10, 0.45
905204, 0.98, 0.10, 0.53
905212, 0.98, 0.10, 0.57
905224, 0.98, 0.10, 0.68
905232, 0.98, 0.10, 0.71
905244, 0.98, 0.10, 0.83
905252, 0.98, 0.10, 0.85
905264, 0.99, 0.10, 0.96
905272, 0.98, 0.10, 0.96
905284, 0.98, 0.10, 1.05
905292, 0.98, 0.10, 1.04
905304, 0.98, 0.10, 1.10
905312, 0.98, 0.10, 1.07
905324, 0.98, 0.10, 1.10
905332, 0.98, 0.10, 1.06
905344, 0.98, 0.10, 1.05
905352, 0.98, 0.10, 1.01
905364, 0.98, 0.10, 0.97
905372, 0.98, 0.10, 0.93
905384, 0.98, 0.10, 0.88
905392, 0.98, 0.10, 0.84
905405, 0.98, 0.10, 0.78
905412, 0.98, 0.10, 0.77
905424, 0.98, 0.10, 0.72
905432, 0.98, 0.10, 0.71
905444, 0.98, 0.10, 0.68
905452, 0.98, 0.10, 0.70
905464, 0.98, 0.10, 0.70
905473, 0.98, 0.10, 0.72
905484, 0.98, 0.10, 0.75
905492, 0.98, 0.10, 0.78
905504, 0.99, 0.10, 0.84
905512, 0.98, 0.10, 0.87
905524, 0.98, 0.10, 0.95
905532, 0.98, 0.10, 0.98
905544, 0.99, 0.10, 1.06
905552, 0.98, 0.10, 1.08
