//con restarted
150763, 0.468, 0.472, 1.207,0.21,3.500, 0.750, -0.497, 780.752
150773, 0.467, 0.471, 1.208,0.19,3.500, 0.750, -0.377, 528.305
150784, 0.468, 0.471, 1.208,0.17,3.500, 0.750, -0.268, 359.643
150794, 0.468, 0.471, 1.209,0.15,3.500, 0.750, -0.175, 247.235
150803, 0.468, 0.471, 1.209,0.13,3.500, 0.750, -0.103, 172.324
150813, 0.471, 0.473, 1.209,0.12,3.500, 0.750, -0.047, 121.786
150823, 0.473, 0.475, 1.209,0.10,3.500, 0.750, 0.000, 88.251
150833, 0.473, 0.475, 1.209,0.08,3.500, 0.750, 0.042, 66.330
150843, 0.469, 0.470, 1.209,0.07,3.500, 0.750, 0.068, 52.973
150853, 0.471, 0.472, 1.209,0.06,3.500, 0.750, 0.082, 42.232
150863, 0.474, 0.475, 1.207,0.05,3.500, 0.750, 0.085, 34.929
150874, 0.477, 0.478, 1.207,0.05,3.500, 0.750, 0.068, 30.245
150883, 0.481, 0.482, 1.207,0.06,3.500, 0.750, 0.039, 26.648
150893, 0.483, 0.484, 1.206,0.07,3.500, 0.750, 0.010, 24.819
150903, 0.484, 0.486, 1.206,0.08,3.500, 0.750, -0.018, 23.719
150914, 0.483, 0.485, 1.205,0.09,3.500, 0.750, -0.033, 23.691
150923, 0.487, 0.489, 1.204,0.09,3.500, 0.750, -0.041, 22.354
150933, 0.491, 0.493, 1.204,0.10,3.500, 0.750, -0.051, 21.399
150943, 0.494, 0.496, 1.203,0.10,3.500, 0.750, -0.055, 21.002
150953, 0.500, 0.502, 1.202,0.10,3.500, 0.750, -0.044, 19.998
150963, 0.504, 0.506, 1.201,0.07,3.500, 0.750, 0.039, 19.705
150973, 0.506, 0.506, 1.201,-0.00,3.500, 0.750, 0.206, 20.081
150983, 0.510, 0.509, 1.201,-0.07,3.500, 0.750, 0.342, 19.853
150993, 0.513, 0.511, 1.200,-0.09,3.500, 0.750, 0.321, 19.934
151004, 0.519, 0.519, 1.199,-0.02,3.500, 0.750, 0.093, 19.259
151013, 0.526, 0.529, 1.198,0.14,3.500, 0.750, -0.286, 18.549
151023, 0.528, 0.536, 1.196,0.34,3.500, 0.750, -0.722, 19.103
151033, 0.535, 0.547, 1.195,0.57,3.500, 0.750, -1.150, 18.415
151044, 0.539, 0.556, 1.194,0.81,3.500, 0.750, -1.525, 18.684
151053, 0.546, 0.567, 1.192,1.03,3.500, 0.750, -1.801, 18.163
151063, 0.547, 0.572, 1.192,1.21,3.500, 0.750, -1.910, 19.162
151073, 0.554, 0.581, 1.191,1.31,3.500, 0.750, -1.850, 18.366
151084, 0.559, 0.588, 1.189,1.37,3.500, 0.750, -1.685, 18.267
151093, 0.566, 0.595, 1.188,1.40,3.500, 0.750, -1.491, 17.886
151103, 0.565, 0.595, 1.187,1.42,3.500, 0.750, -1.300, 19.277
151113, 0.571, 0.601, 1.184,1.43,3.500, 0.750, -1.114, 18.659
151123, 0.581, 0.610, 1.182,1.43,3.500, 0.750, -0.921, 17.385
151134, 0.589, 0.618, 1.181,1.39,3.500, 0.750, -0.697, 16.775
151143, 0.597, 0.624, 1.179,1.32,3.500, 0.750, -0.412, 16.276
151153, 0.606, 0.631, 1.178,1.19,3.500, 0.750, -0.051, 15.830
151163, 0.612, 0.632, 1.176,1.01,3.500, 0.750, 0.374, 16.408
151174, 0.620, 0.636, 1.175,0.78,3.500, 0.750, 0.858, 15.897
151183, 0.629, 0.640, 1.172,0.49,3.500, 0.750, 1.387, 15.454
151193, 0.639, 0.642, 1.170,0.19,3.500, 0.750, 1.874, 15.130
151203, 0.647, 0.644, 1.168,-0.13,3.500, 0.750, 2.301, 15.160
151214, 0.653, 0.644, 1.165,-0.44,3.500, 0.750, 2.654, 15.678
151223, 0.662, 0.647, 1.163,-0.75,3.500, 0.750, 2.943, 15.163
151233, 0.673, 0.651, 1.161,-1.06,3.500, 0.750, 3.201, 14.473
151243, 0.683, 0.655, 1.159,-1.39,3.500, 0.750, 3.439, 14.048
151254, 0.694, 0.659, 1.156,-1.73,3.500, 0.750, 3.690, 13.477
151263, 0.704, 0.662, 1.153,-2.09,3.500, 0.750, 3.943, 13.495
151273, 0.715, 0.666, 1.151,-2.47,3.500, 0.750, 4.173, 13.179
151283, 0.726, 0.669, 1.149,-2.83,3.500, 0.750, 4.359, 13.024
151293, 0.736, 0.672, 1.146,-3.19,3.500, 0.750, 4.485, 12.955
151304, 0.746, 0.676, 1.145,-3.52,3.500, 0.750, 4.534, 12.934
151313, 0.757, 0.682, 1.142,-3.80,3.500, 0.750, 4.470, 12.652
151323, 0.767, 0.686, 1.139,-4.06,3.500, 0.750, 4.370, 12.808
151333, 0.780, 0.695, 1.135,-4.30,3.500, 0.750, 4.229, 11.961
151344, 0.791, 0.702, 1.133,-4.52,3.500, 0.750, 4.073, 11.913
151353, 0.802, 0.734, 1.131,-3.45,3.500, 0.750, 0.889, 11.954
151363, 0.812, 0.731, 1.127,-4.12,3.500, 0.750, 2.347, 12.013
151373, 0.825, 0.733, 1.125,-4.67,3.500, 0.750, 3.273, 11.495
151384, 0.833, 0.733, 1.122,-5.14,3.500, 0.750, 3.860, 12.205
