//con restarted
//#define xOuterP 1.4
//#define xOuterI 6/8
//#define xOuterD 1.4
//#define xOuterGain 5.5
//
//#define xInnerP 1.5
//#define xInnerI 0.0
//#define xInnerD 1
//#define xInnerGain 8
327873, 0.493, 0.502, 0.750,0.67,3.500, 0.750, -1.702, 794.915
327883, 0.495, 0.505, 0.751,0.76,3.500, 0.750, -1.677, 537.267
327894, 0.497, 0.507, 0.751,0.80,3.500, 0.750, -1.512, 365.276
327903, 0.500, 0.510, 0.752,0.79,3.500, 0.750, -1.269, 250.453
327913, 0.502, 0.512, 0.751,0.75,3.500, 0.750, -0.985, 174.083
327923, 0.505, 0.514, 0.751,0.69,3.500, 0.750, -0.698, 122.994
327933, 0.501, 0.509, 0.750,0.62,3.500, 0.750, -0.419, 90.698
327944, 0.507, 0.514, 0.751,0.53,3.500, 0.750, -0.154, 66.705
327953, 0.506, 0.512, 0.750,0.44,3.500, 0.750, 0.092, 52.334
327963, 0.507, 0.511, 0.751,0.34,3.500, 0.750, 0.304, 42.391
327973, 0.507, 0.510, 0.752,0.25,3.500, 0.750, 0.486, 35.809
327984, 0.511, 0.513, 0.752,0.15,3.500, 0.750, 0.654, 30.498
327993, 0.517, 0.517, 0.752,0.04,3.500, 0.750, 0.798, 26.578
328003, 0.517, 0.516, 0.752,-0.06,3.500, 0.750, 0.930, 25.259
328013, 0.520, 0.518, 0.752,-0.17,3.500, 0.750, 1.043, 23.771
328024, 0.523, 0.519, 0.753,-0.28,3.500, 0.750, 1.155, 22.635
328033, 0.528, 0.523, 0.753,-0.39,3.500, 0.750, 1.257, 21.464
328043, 0.533, 0.526, 0.753,-0.51,3.500, 0.750, 1.359, 20.659
328053, 0.535, 0.527, 0.753,-0.63,3.500, 0.750, 1.460, 20.746
328064, 0.533, 0.523, 0.753,-0.76,3.500, 0.750, 1.569, 21.911
328074, 0.536, 0.524, 0.753,-0.90,3.500, 0.750, 1.685, 21.621
328083, 0.540, 0.526, 0.754,-1.04,3.500, 0.750, 1.808, 20.944
328093, 0.546, 0.531, 0.753,-1.20,3.500, 0.750, 1.935, 19.804
328103, 0.548, 0.530, 0.753,-1.37,3.500, 0.750, 2.087, 20.409
328114, 0.554, 0.533, 0.752,-1.54,3.500, 0.750, 2.233, 19.639
328123, 0.554, 0.532, 0.752,-1.73,3.500, 0.750, 2.383, 20.446
328133, 0.561, 0.536, 0.753,-1.93,3.500, 0.750, 2.549, 19.434
328143, 0.563, 0.536, 0.752,-2.13,3.500, 0.750, 2.708, 19.831
328154, 0.570, 0.539, 0.752,-2.35,3.500, 0.750, 2.876, 18.989
328163, 0.579, 0.545, 0.752,-2.57,3.500, 0.750, 3.049, 17.898
328173, 0.582, 0.545, 0.753,-2.80,3.500, 0.750, 3.223, 18.671
328183, 0.586, 0.546, 0.753,-3.05,3.500, 0.750, 3.395, 18.735
328194, 0.590, 0.546, 0.753,-3.29,3.500, 0.750, 3.567, 19.066
328203, 0.596, 0.549, 0.752,-3.55,3.500, 0.750, 3.733, 18.547
328213, 0.602, 0.552, 0.753,-3.81,3.500, 0.750, 3.902, 18.278
328223, 0.610, 0.556, 0.753,-4.08,3.500, 0.750, 4.066, 17.518
328233, 0.617, 0.560, 0.753,-4.36,3.500, 0.750, 4.228, 17.200
328244, 0.621, 0.560, 0.753,-4.63,3.500, 0.750, 4.377, 17.761
328253, 0.629, 0.564, 0.752,-4.91,3.500, 0.750, 4.524, 17.134
328263, 0.638, 0.570, 0.751,-5.19,3.500, 0.750, 4.650, 16.269
328273, 0.648, 0.576, 0.752,-5.47,3.500, 0.750, 4.769, 15.660
328284, 0.654, 0.579, 0.752,-5.75,3.500, 0.750, 4.874, 16.195
328293, 0.658, 0.579, 0.753,-6.04,3.500, 0.750, 4.987, 16.902
328303, 0.668, 0.585, 0.753,-6.32,3.500, 0.750, 5.078, 16.113
328313, 0.677, 0.591, 0.754,-6.60,3.500, 0.750, 5.168, 15.491
328324, 0.687, 0.596, 0.753,-6.88,3.500, 0.750, 5.241, 15.099
328333, 0.699, 0.605, 0.754,-7.16,3.500, 0.750, 5.312, 14.129
328343, 0.705, 0.608, 0.754,-7.43,3.500, 0.750, 5.371, 14.888
328353, 0.714, 0.613, 0.754,-7.71,3.500, 0.750, 5.434, 14.836
328364, 0.725, 0.620, 0.753,-7.97,3.500, 0.750, 5.468, 14.105
328373, 0.733, 0.625, 0.753,-8.23,3.500, 0.750, 5.504, 14.301
328383, 0.738, 0.627, 0.753,-8.50,3.500, 0.750, 5.540, 15.287
328393, 0.747, 0.632, 0.753,-8.75,3.500, 0.750, 5.555, 15.018
328403, 0.761, 0.643, 0.753,-9.00,3.500, 0.750, 5.566, 13.459
328413, 0.768, 0.647, 0.753,-9.24,3.500, 0.750, 5.576, 13.934
328423, 0.780, 0.656, 0.753,-9.49,3.500, 0.750, 5.588, 13.143
328433, 0.789, 0.662, 0.753,-9.72,3.500, 0.750, 5.579, 13.402
328443, 0.801, 0.671, 0.753,-9.95,3.500, 0.750, 5.570, 12.839
328454, 0.808, 0.675, 0.753,-10.17,3.500, 0.750, 5.557, 13.523
328463, 0.818, 0.683, 0.753,-10.39,3.500, 0.750, 5.536, 13.203
328473, 0.823, 0.684, 0.754,-10.60,3.500, 0.750, 5.499, 14.581
328483, 0.834, 0.693, 0.753,-10.79,3.500, 0.750, 5.451, 13.548
328494, 0.845, 0.701, 0.754,-10.99,3.500, 0.750, 5.406, 12.968
328503, 0.855, 0.709, 0.752,-11.16,3.500, 0.750, 5.341, 12.938
