//con restarted
301493, 3.950, 3.970, 0.755,1.47,1.540, -633.485
301503, 3.953, 3.973, 0.755,1.51,1.540, -428.417
301513, 3.954, 3.974, 0.754,1.56,1.540, -291.298
301523, 3.954, 3.974, 0.754,1.52,1.540, -200.123
301533, 3.956, 3.977, 0.754,1.57,1.540, -139.474
301543, 3.952, 3.972, 0.754,1.51,1.540, -97.983
301553, 3.953, 3.974, 0.754,1.57,1.540, -71.274
301563, 3.953, 3.973, 0.754,1.51,1.540, -53.413
301574, 3.954, 3.974, 0.754,1.57,1.540, -41.597
301583, 3.953, 3.973, 0.755,1.50,1.540, -33.690
301593, 3.948, 3.968, 0.755,1.57,1.540, -26.862
301603, 3.943, 3.962, 0.755,1.49,1.540, -22.726
301614, 3.941, 3.962, 0.755,1.57,1.540, -20.560
301623, 3.938, 3.957, 0.756,1.49,1.540, -18.984
301633, 3.938, 3.958, 0.756,1.58,1.540, -18.371
301643, 3.939, 3.958, 0.756,1.49,1.540, -18.719
301654, 3.938, 3.959, 0.755,1.61,1.540, -18.101
301663, 3.931, 3.951, 0.755,1.51,1.540, -16.325
301673, 3.927, 3.949, 0.755,1.65,1.540, -15.675
301683, 3.921, 3.942, 0.756,1.54,1.540, -15.087
301693, 3.917, 3.940, 0.756,1.72,1.540, -14.411
301703, 3.917, 3.938, 0.754,1.59,1.540, -15.876
301713, 3.910, 3.934, 0.754,1.81,1.540, -14.138
301723, 3.910, 3.931, 0.755,1.66,1.540, -15.523
301733, 3.908, 3.933, 0.755,1.93,1.540, -15.185
301743, 3.902, 3.925, 0.755,1.76,1.540, -14.818
301753, 3.894, 3.921, 0.755,2.08,1.540, -12.820
301763, 3.887, 3.911, 0.755,1.87,1.540, -12.910
301773, 3.887, 3.917, 0.755,2.25,1.540, -13.622
301783, 3.882, 3.908, 0.754,2.00,1.540, -13.929
301793, 3.877, 3.910, 0.755,2.45,1.540, -12.837
301803, 3.874, 3.903, 0.755,2.15,1.540, -14.097
301813, 3.871, 3.906, 0.755,2.67,1.540, -12.898
301822, 3.867, 3.898, 0.754,2.32,1.540, -14.012
301833, 3.863, 3.901, 0.753,2.92,1.540, -12.455
301843, 3.857, 3.890, 0.754,2.52,1.540, -13.357
301853, 3.848, 3.890, 0.754,3.18,1.540, -10.493
301863, 3.844, 3.880, 0.755,2.73,1.540, -12.410
301874, 3.835, 3.880, 0.755,3.45,1.540, -9.578
301883, 3.827, 3.866, 0.755,2.95,1.540, -10.848
301893, 3.813, 3.863, 0.755,3.72,1.540, -7.287
